timing_plan_name,node_id,QEM_reference_node_id,CycleLength,Offset,up_node_id,dest_node_id,name,turn_type,turn_direction,prohibited_flag,protected_flag,permitted_flag,sim_turn_volume,sim_turn_hourly_volume,sim_turn_percentage,sim_turn_delay_in_second,obs_turn_volume,obs_turn_hourly_volume,obs_turn_percentage,obs_turn_delay_in_second,QEM_TurnVolume,LinkVolume,Lanes,Shared,Width,Storage,StLanes,Grade,Speed,IdealFlow,LostTime,Phase1,PermPhase1,DetectPhase1,EffectiveGreen,Capacity,VOC,Delay,LOS,SatFlowRatePerLaneGroup,GreenStartTime,GreenEndTime,geometry,
ALLDAY,6255, ,0,0,1356,1357, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6255, ,0,0,1356,5215, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6255, ,0,0,1356,10857, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21.1765,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6255, ,0,0,1357,1356, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6255, ,0,0,1357,5215, ,Right,WBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21.1765,1900,4,0,6,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6255, ,0,0,1357,10857, ,Left,WBL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,0,6,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6255, ,0,0,5215,1356, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,26.3232,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6255, ,0,0,5215,1357, ,Left,SBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,26.3232,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6255, ,0,0,5215,10857, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,26.3232,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6255, ,0,0,10857,1356, ,Left,NBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,26.3232,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6255, ,0,0,10857,1357, ,Right,NBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,26.3232,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6255, ,0,0,10857,5215, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,26.3232,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6256, ,0,0,1352,1356, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6256, ,0,0,1352,5214, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21.1765,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6256, ,0,0,1352,5232, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6256, ,0,0,1356,1352, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6256, ,0,0,1356,5214, ,Left,WBL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,0,6,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6256, ,0,0,1356,5232, ,Right,WBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21.1765,1900,4,0,6,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6256, ,0,0,5214,1352, ,Left,NBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,29.3232,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6256, ,0,0,5214,1356, ,Right,NBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,29.3232,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6256, ,0,0,5214,5232, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,29.3232,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6256, ,0,0,5232,1352, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,29.3232,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6256, ,0,0,5232,1356, ,Left,SBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,29.3232,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6256, ,0,0,5232,5214, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,29.3232,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6270, ,0,0,6273,10853, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6270, ,0,0,10853,6273, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6273, ,0,0,6270,10851, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,6273, ,0,0,10851,6270, ,Through,SET,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,7210, ,0,0,10850,10854, ,Right,WBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,24.6781,1900,4,0,6,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,7210, ,0,0,10850,11763, ,Left,WBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,0,6,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,7210, ,0,0,10854,10850, ,Left,SBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,7210, ,0,0,10854,11763, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,7210, ,0,0,11763,10850, ,Right,NBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,24.6781,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,7210, ,0,0,11763,10854, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,7984, ,0,0,5728,10849, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,7984, ,0,0,5728,11489, ,Left,NBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,7984, ,0,0,10849,5728, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,7984, ,0,0,10849,11489, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,24.6781,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,7984, ,0,0,11489,5728, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,30.045,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,7984, ,0,0,11489,10849, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,30.045,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,8172, ,0,0,5730,6185, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,8172, ,0,0,5730,11489, ,Left,SBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,8172, ,0,0,6185,5730, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,29.3232,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,8172, ,0,0,6185,11489, ,Right,NBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,29.3232,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,8172, ,0,0,11489,5730, ,Right,WBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,35.3636,1900,4,0,6,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,8172, ,0,0,11489,6185, ,Left,WBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,35.3636,1900,4,0,6,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10849, ,0,0,4156,7984, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10849, ,0,0,7984,4156, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10850, ,0,0,1360,4156, ,Right,NWR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16.2162,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10850, ,0,0,1360,7210, ,Through,NWT,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,16.2162,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10850, ,0,0,4156,1360, ,Left,WBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,0,6,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10850, ,0,0,4156,7210, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10850, ,0,0,7210,1360, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10850, ,0,0,7210,4156, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10851, ,0,0,6273,10852, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10851, ,0,0,10852,6273, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10852, ,0,0,5106,10851, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10852, ,0,0,10851,5106, ,Through,NWT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10853, ,0,0,1325,6270, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,16.2162,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10853, ,0,0,1325,11910, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,16.2162,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10853, ,0,0,6270,1325, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,24.6781,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10853, ,0,0,6270,11910, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10853, ,0,0,11910,1325, ,Left,NBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10853, ,0,0,11910,6270, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10854, ,0,0,5118,7210, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10854, ,0,0,7210,5118, ,Through,NET,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,24.6781,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10857, ,0,0,5587,6255, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,26.3232,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10857, ,0,0,6255,5587, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,26.3232,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10872, ,0,0,5030,5861, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,10872, ,0,0,5861,5030, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11124, ,0,0,1289,1319, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21.1765,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11124, ,0,0,1289,5017, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21.1765,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11124, ,0,0,1289,5022, ,Left,SBL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11124, ,0,0,1319,1289, ,Left,NEL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11124, ,0,0,1319,5017, ,Left,NEL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11124, ,0,0,1319,5022, ,Through,NET,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11124, ,0,0,5017,1289, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11124, ,0,0,5017,1319, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,36.3636,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11124, ,0,0,5017,5022, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11124, ,0,0,5022,1289, ,Right,WBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,36.3636,1900,4,0,6,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11124, ,0,0,5022,1319, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11124, ,0,0,5022,5017, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11125, ,0,0,1286,1289, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11125, ,0,0,1286,5436, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21.1765,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11125, ,0,0,1286,5440, ,Left,SBL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11125, ,0,0,1289,1286, ,Through,NBT,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11125, ,0,0,1289,5436, ,Left,NBL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11125, ,0,0,1289,5440, ,Right,NBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21.1765,1900,4,0,2,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11125, ,0,0,5436,1286, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11125, ,0,0,5436,1289, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,36.3636,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11125, ,0,0,5436,5440, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11125, ,0,0,5440,1286, ,Right,WBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,36.3636,1900,4,0,6,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11125, ,0,0,5440,1289, ,Left,WBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,0,6,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11125, ,0,0,5440,5436, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11126, ,0,0,5441,11127, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11126, ,0,0,11127,5441, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11127, ,0,0,5440,11126, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11127, ,0,0,11126,5440, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11128, ,0,0,5030,5037, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,29.0909,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11128, ,0,0,5037,5030, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,29.0909,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11129, ,0,0,1299,5027, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21.1765,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11129, ,0,0,1299,5034, ,Left,SBL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11129, ,0,0,5027,1299, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11129, ,0,0,5027,5034, ,Through,EBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11129, ,0,0,5034,1299, ,Right,WBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,36.3636,1900,4,0,6,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11129, ,0,0,5034,5027, ,Through,WBT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11146, ,0,0,1314,5017, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,21.1765,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11146, ,0,0,1314,5736, ,Right,EBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,21.1765,1900,4,0,4,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11146, ,0,0,5017,1314, ,Right,SBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,43.5165,1900,4,0,8,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,11146, ,0,0,5017,5736, ,Through,SBT,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,43.5165,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
