timing_plan_name,node_id,QEM_reference_node_id,CycleLength,Offset,up_node_id,dest_node_id,name,turn_type,turn_direction,prohibited_flag,protected_flag,permitted_flag,sim_turn_volume,sim_turn_hourly_volume,sim_turn_percentage,sim_turn_delay_in_second,obs_turn_volume,obs_turn_hourly_volume,obs_turn_percentage,obs_turn_delay_in_second,QEM_TurnVolume,LinkVolume,Lanes,Shared,Width,Storage,StLanes,Grade,Speed,IdealFlow,LostTime,Phase1,PermPhase1,DetectPhase1,EffectiveGreen,Capacity,VOC,Delay,LOS,SatFlowRatePerLaneGroup,GreenStartTime,GreenEndTime,geometry,
ALLDAY,5219, ,0,0,1349,11173, ,Left,EBL,0,0,0,275,45.8333,61.6592,51.4237,0,0,0,0,45,0,7,0,12,0,0,0,21.1765,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5219, ,0,0,1355,1349, ,Through,WBT,0,0,0,14,2.33333,2.83976,122.031,0,0,0,0,2,0,7,0,12,0,0,0,21.1765,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5219, ,0,0,1355,5232, ,Left,WBL,0,0,0,116,19.3333,23.5294,117.234,0,0,0,0,19,0,7,0,12,0,0,0,21.1765,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5219, ,0,0,1355,11173, ,Right,WBR,0,0,0,363,60.5,73.6308,102.007,0,0,0,0,60,0,0,0,12,0,0,0,21.1765,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5219, ,0,0,5232,1349, ,Left,NBL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,29.3232,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5219, ,0,0,5232,1355, ,Right,NBR,0,0,0,44,7.33333,2.44444,3.51181,0,0,0,0,7,0,0,0,12,0,0,0,29.3232,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5219, ,0,0,5232,11173, ,Through,NBT,0,0,0,1756,292.667,97.5556,3.74107,0,0,0,0,292,0,1,0,12,0,0,0,29.3232,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5219, ,0,0,11173,1349, ,Right,SBR,0,0,0,263,43.8333,12.9748,21.3391,0,0,0,0,43,0,0,0,12,0,0,0,29.3232,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5219, ,0,0,11173,1355, ,Left,SBL,0,0,0,295,49.1667,14.5535,21.5853,0,0,0,0,49,0,1,0,12,0,0,0,29.3232,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5219, ,0,0,11173,5232, ,Through,SBT,0,0,0,1469,244.833,72.4716,18.9984,0,0,0,0,244,0,1,0,12,0,0,0,29.3232,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5232, ,0,0,5219,6256, ,Through,SBT,0,0,0,1229,204.833,73.8582,12.3375,0,0,0,0,204,0,1,0,12,0,0,0,29.3232,1900,4,8,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5232, ,0,0,5219,11182, ,Right,SBR,0,0,0,161,26.8333,9.67548,9.51632,0,0,0,0,26,0,0,0,12,0,0,0,29.3232,1900,4,8,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5232, ,0,0,5219,11183, ,Left,SBL,0,0,0,274,45.6667,16.4663,13.8912,0,0,0,0,45,0,1,0,12,0,0,0,29.3232,1900,4,8,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5232, ,0,0,6256,5219, ,Through,NBT,0,0,0,953,158.833,54.9913,0.637573,0,0,0,0,158,0,1,0,12,0,0,0,29.3232,1900,4,2,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5232, ,0,0,6256,11182, ,Left,NBL,0,0,0,149,24.8333,8.59781,0.713187,0,0,0,0,24,0,1,0,12,0,0,0,29.3232,1900,4,2,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5232, ,0,0,6256,11183, ,Right,NBR,0,0,0,631,105.167,36.4108,0.69479,0,0,0,0,105,0,0,0,12,0,0,0,29.3232,1900,4,2,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5232, ,0,0,11182,5219, ,Left,EBL,0,0,0,301,50.1667,17.9594,11.4862,0,0,0,0,50,0,1,0,12,0,0,0,29.3232,1900,4,4,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5232, ,0,0,11182,6256, ,Right,EBR,0,0,0,153,25.5,9.12888,10.2895,0,0,0,0,25,0,0,0,12,0,0,0,29.3232,1900,4,4,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5232, ,0,0,11182,11183, ,Through,EBT,0,0,0,1222,203.667,72.9117,8.37012,0,0,0,0,203,0,1,0,12,0,0,0,29.3232,1900,4,4,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5232, ,0,0,11183,5219, ,Right,WBR,0,0,0,546,91,24.8521,6.3553,0,0,0,0,91,0,0,0,12,0,0,0,29.3232,1900,4,6,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5232, ,0,0,11183,6256, ,Left,WBL,0,0,0,283,47.1667,12.8812,7.41186,0,0,0,0,47,0,1,0,12,0,0,0,29.3232,1900,4,6,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5232, ,0,0,11183,11182, ,Through,WBT,0,0,0,1368,228,62.2667,9.39901,0,0,0,0,228,0,1,0,12,0,0,0,29.3232,1900,4,6,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5240, ,0,0,1296,5009, ,Right,EBR,0,0,0,52,8.66667,11.4035,145.97,0,0,0,0,8,0,0,0,12,0,0,0,21.1765,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5240, ,0,0,1296,5010, ,Through,EBT,0,0,0,404,67.3333,88.5965,97.9725,0,0,0,0,67,0,7,0,12,0,0,0,21.1765,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5240, ,0,0,5009,1296, ,Left,NBL,0,0,0,70,11.6667,6.86948,22.1521,0,0,0,0,11,0,2,0,12,0,0,0,36.3636,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5240, ,0,0,5009,5010, ,Through,NBT,0,0,0,949,158.167,93.1305,33.9202,0,0,0,0,158,0,2,0,12,0,0,0,36.3636,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5240, ,0,0,5010,1296, ,Through,SBT,0,0,0,23,3.83333,1.1813,0.0221978,0,0,0,0,3,0,2,0,12,0,0,0,36.3636,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5240, ,0,0,5010,5009, ,Through,SBT,0,0,0,1924,320.667,98.8187,0.02101,0,0,0,0,320,0,2,0,12,0,0,0,36.3636,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,0,0,5018,5577, ,Left,NBL,0,0,0,3063,510.5,48.1907,18.3198,0,0,0,0,510,0,3,0,12,0,0,0,43.5165,1900,4,2,0,0,17,0,0,0, ,0,9999,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,0,0,5018,5578, ,Through,NBT,0,0,0,2574,429,40.4972,17.1612,0,0,0,0,429,0,3,0,12,0,0,0,43.5165,1900,4,2,0,0,17,0,0,0, ,0,9999,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,0,0,5018,11125, ,Right,NBR,0,0,0,719,119.833,11.3121,16.0289,0,0,0,0,119,0,0,0,12,0,0,0,43.5165,1900,4,2,0,0,6,0,0,0, ,0,9999,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,0,0,5577,5018, ,Right,EBR,0,0,0,1018,169.667,23.4724,105.103,0,0,0,0,169,0,0,0,12,0,0,0,36.3636,1900,4,4,0,0,6,0,0,0, ,0,9999,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,0,0,5577,5578, ,Left,EBL,0,0,0,1006,167.667,23.1958,203.187,0,0,0,0,167,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,24,0,0,0, ,0,9999,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,0,0,5577,11125, ,Through,EBT,0,0,0,2313,385.5,53.3318,156.543,0,0,0,0,385,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,24,0,0,0, ,0,9999,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,0,0,5578,5018, ,Through,SBT,0,0,0,1397,232.833,40.2942,76.9527,0,0,0,0,232,0,3,0,12,0,0,0,39.5604,1900,4,8,0,0,17,0,0,0, ,0,9999,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,0,0,5578,5577, ,Right,SBR,0,0,0,1007,167.833,29.0453,207.348,0,0,0,0,167,0,0,0,12,0,0,0,39.5604,1900,4,8,0,0,6,0,0,0, ,0,9999,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,0,0,5578,11125, ,Left,SBL,0,0,0,1063,177.167,30.6605,164.865,0,0,0,0,177,0,3,0,12,0,0,0,39.5604,1900,4,8,0,0,17,0,0,0, ,0,9999,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,0,0,11125,5018, ,Left,WBL,0,0,0,837,139.5,20.5298,13.3484,0,0,0,0,139,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,24,0,0,0, ,0,9999,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,0,0,11125,5577, ,Through,WBT,0,0,0,2477,412.833,60.7555,24.7849,0,0,0,0,412,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,24,0,0,0, ,0,9999,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5436, ,0,0,11125,5578, ,Right,WBR,0,0,0,763,127.167,18.7147,23.3148,0,0,0,0,127,0,0,0,12,0,0,0,36.3636,1900,4,6,0,0,6,0,0,0, ,0,9999,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,0,0,4952,11125, ,Left,NBL,0,0,0,116,19.3333,11.5768,14.9315,0,0,0,0,19,0,1,0,12,0,0,0,32.2555,1900,4,2,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,0,0,4952,11127, ,Right,NBR,0,0,0,422,70.3333,42.1158,5.1984,0,0,0,0,70,0,0,0,12,0,0,0,32.2555,1900,4,2,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,0,0,4952,11827, ,Through,NBT,0,0,0,464,77.3333,46.3074,4.27543,0,0,0,0,77,0,1,0,12,0,0,0,32.2555,1900,4,2,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,0,0,11125,4952, ,Right,EBR,0,0,0,474,79,9.42721,3.15105,0,0,0,0,79,0,0,0,12,0,0,0,36.3636,1900,4,4,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,0,0,11125,11127, ,Through,EBT,0,0,0,3465,577.5,68.9141,2.86958,0,0,0,0,577,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,24,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,0,0,11125,11827, ,Left,EBL,0,0,0,1089,181.5,21.6587,2.1468,0,0,0,0,181,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,24,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,0,0,11127,4952, ,Left,WBL,0,0,0,135,22.5,5.47002,19.4771,0,0,0,0,22,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,24,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,0,0,11127,11125, ,Through,WBT,0,0,0,1912,318.667,77.4716,19.2086,0,0,0,0,318,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,24,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,0,0,11127,11827, ,Right,WBR,0,0,0,421,70.1667,17.0583,22.2504,0,0,0,0,70,0,0,0,12,0,0,0,36.3636,1900,4,6,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,0,0,11827,4952, ,Through,SBT,0,0,0,248,41.3333,16.1774,222.996,0,0,0,0,41,0,1,0,12,0,0,0,32.2555,1900,4,8,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,0,0,11827,11125, ,Right,SBR,0,0,0,823,137.167,53.6856,94.6294,0,0,0,0,137,0,0,0,12,0,0,0,32.2555,1900,4,8,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5440, ,0,0,11827,11127, ,Left,SBL,0,0,0,462,77,30.137,179.156,0,0,0,0,77,0,1,0,12,0,0,0,32.2555,1900,4,8,0,0,40,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5441, ,0,0,5861,11126, ,Through,WBT,0,0,0,2464,410.667,100,7.90315,0,0,0,0,410,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5441, ,0,0,11126,5861, ,Through,EBT,0,0,0,4345,724.167,100,0.445948,0,0,0,0,724,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5524, ,0,0,5022,5863, ,Through,EBT,0,0,0,4049,674.833,100,6.00796,0,0,0,0,674,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5524, ,0,0,5863,5022, ,Through,WBT,0,0,0,4799,799.833,100,0.019085,0,0,0,0,799,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5587, ,0,0,5174,10857, ,Right,WBR,0,0,0,225,37.5,12.0579,16.3011,0,0,0,0,37,0,0,0,12,0,0,0,36.3636,1900,4,6,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5587, ,0,0,5174,11259, ,Through,WBT,0,0,0,1641,273.5,87.9421,11.2757,0,0,0,0,273,0,2,0,12,0,0,0,36.3636,1900,4,6,0,0,24,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5587, ,0,0,10857,5174, ,Left,SBL,0,0,0,198,33,86.087,29.381,0,0,0,0,33,0,1,0,12,0,0,0,26.3232,1900,4,8,0,0,31,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5587, ,0,0,10857,11259, ,Right,SBR,0,0,0,32,5.33333,13.913,82.1643,0,0,0,0,5,0,0,0,12,0,0,0,26.3232,1900,4,8,0,0,6,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5587, ,0,0,11259,5174, ,Through,EBT,0,0,0,3118,519.667,100,6.34411,0,0,0,0,519,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,24,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5587, ,0,0,11259,10857, ,Left,EBL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,36.3636,1900,4,4,0,0,24,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5588, ,0,0,1357,5215, ,Left,NBL,0,0,0,125,20.8333,9.76563,32.0624,0,0,0,0,20,0,7,0,12,0,0,0,21.1765,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5588, ,0,0,1357,11184, ,Right,NBR,0,0,0,1155,192.5,90.2344,1.45506,0,0,0,0,192,0,0,0,12,0,0,0,21.1765,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5588, ,0,0,5215,1357, ,Right,EBR,0,0,0,73,12.1667,3.22154,26.4532,0,0,0,0,12,0,0,0,12,0,0,0,29.3232,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5588, ,0,0,5215,11184, ,Through,EBT,0,0,0,2193,365.5,96.7785,20.1694,0,0,0,0,365,0,1,0,12,0,0,0,29.3232,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5588, ,0,0,11184,1357, ,Left,WBL,0,0,0,1249,208.167,37.9289,4.0334,0,0,0,0,208,0,1,0,12,0,0,0,24.6781,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5588, ,0,0,11184,5215, ,Through,WBT,0,0,0,2044,340.667,62.0711,3.53378,0,0,0,0,340,0,1,0,12,0,0,0,24.6781,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,1322,1353, ,Through,SBT,0,0,0,103,17.1667,15.1471,12.5008,0,0,0,0,17,0,7,0,12,0,0,0,21.1765,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,1322,5112, ,Right,SBR,0,0,0,538,89.6667,79.1176,34.8174,0,0,0,0,89,0,0,0,12,0,0,0,21.1765,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,1322,5114, ,Left,SBL,0,0,0,39,6.5,5.73529,44.6435,0,0,0,0,6,0,7,0,12,0,0,0,21.1765,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,1353,1322, ,Through,NBT,0,0,0,87,14.5,14.2623,20.0612,0,0,0,0,14,0,7,0,12,0,0,0,21.1765,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,1353,5112, ,Left,NBL,0,0,0,97,16.1667,15.9016,39.2933,0,0,0,0,16,0,7,0,12,0,0,0,21.1765,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,1353,5114, ,Right,NBR,0,0,0,426,71,69.8361,10.4959,0,0,0,0,71,0,0,0,12,0,0,0,21.1765,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,5112,1322, ,Left,EBL,0,0,0,270,45,27.3556,0.0112558,0,0,0,0,45,0,2,0,12,0,0,0,39.5604,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,5112,1353, ,Right,EBR,0,0,0,28,4.66667,2.83688,0.00974076,0,0,0,0,4,0,0,0,12,0,0,0,39.5604,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,5112,5114, ,Through,EBT,0,0,0,689,114.833,69.8075,0.00861645,0,0,0,0,114,0,2,0,12,0,0,0,39.5604,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,5114,1322, ,Right,WBR,0,0,0,52,8.66667,2.97994,2.58747,0,0,0,0,8,0,0,0,12,0,0,0,39.5604,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,5114,1353, ,Left,WBL,0,0,0,125,20.8333,7.16332,1.84353,0,0,0,0,20,0,2,0,12,0,0,0,39.5604,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5589, ,0,0,5114,5112, ,Through,WBT,0,0,0,1568,261.333,89.8567,2.34594,0,0,0,0,261,0,2,0,12,0,0,0,39.5604,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5592, ,0,0,1323,1354, ,Through,SBT,0,0,0,63,10.5,9.02579,58.1023,0,0,0,0,10,0,7,0,12,0,0,0,21.1765,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5592, ,0,0,1323,5114, ,Right,SBR,0,0,0,635,105.833,90.9742,34.7815,0,0,0,0,105,0,0,0,12,0,0,0,21.1765,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5592, ,0,0,1354,1323, ,Through,NBT,0,0,0,25,4.16667,28.0899,0.0131431,0,0,0,0,4,0,7,0,12,0,0,0,16.2162,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5592, ,0,0,1354,5114, ,Left,NBL,0,0,0,64,10.6667,71.9101,57.9209,0,0,0,0,10,0,7,0,12,0,0,0,16.2162,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5592, ,0,0,5114,1323, ,Left,EBL,0,0,0,364,60.6667,96.8085,0.0163839,0,0,0,0,60,0,2,0,12,0,0,0,32.757,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5592, ,0,0,5114,1354, ,Right,EBR,0,0,0,12,2,3.19149,0.0160094,0,0,0,0,2,0,0,0,12,0,0,0,32.757,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5727, ,0,0,5118,5119, ,Through,EBT,0,0,0,4606,767.667,100,0.245461,0,0,0,0,767,0,2,0,12,0,0,0,32.757,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5727, ,0,0,5119,5118, ,Through,WBT,0,0,0,3512,585.333,100,154.523,0,0,0,0,585,0,2,0,12,0,0,0,32.757,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5728, ,0,0,1361,5729, ,Through,N/A,0,0,0,3,0.5,100,0.0085175,0,0,0,0,0,0,7,0,12,0,0,0,16.2162,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5728, ,0,0,1361,7984, ,Left,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,16.2162,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5728, ,0,0,5729,1361, ,Through,NBT,0,0,0,280,46.6667,9.68523,0.302061,0,0,0,0,46,0,1,0,12,0,0,0,24.6781,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5728, ,0,0,5729,7984, ,Through,NBT,0,0,0,2611,435.167,90.3148,0.320446,0,0,0,0,435,0,1,0,12,0,0,0,24.6781,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5728, ,0,0,7984,1361, ,Right,SBR,0,0,0,173,28.8333,6.92554,0.979953,0,0,0,0,28,0,0,0,12,0,0,0,24.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5728, ,0,0,7984,5729, ,Through,SBT,0,0,0,2325,387.5,93.0745,0.920787,0,0,0,0,387,0,1,0,12,0,0,0,24.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5729, ,0,0,5175,5728, ,Left,EBL,0,0,0,2608,434.667,77.9205,0.0966491,0,0,0,0,434,0,1,0,12,0,0,0,24.6781,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5729, ,0,0,5175,5929, ,Through,EBT,0,0,0,739,123.167,22.0795,0.103491,0,0,0,0,123,0,1,0,12,0,0,0,24.6781,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5729, ,0,0,5728,5175, ,Right,SBR,0,0,0,2265,377.5,97.2938,13.7639,0,0,0,0,377,0,0,0,12,0,0,0,24.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5729, ,0,0,5728,5929, ,Left,SBL,0,0,0,63,10.5,2.70619,12.4973,0,0,0,0,10,0,1,0,12,0,0,0,24.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5729, ,0,0,5929,5175, ,Through,WBT,0,0,0,1024,170.667,78.3474,146.084,0,0,0,0,170,0,2,0,12,0,0,0,25.6781,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5729, ,0,0,5929,5728, ,Right,WBR,0,0,0,283,47.1667,21.6526,76.7788,0,0,0,0,47,0,0,0,12,0,0,0,25.6781,1900,4,6,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5730, ,0,0,8172,11763, ,Through,NBT,0,0,0,2167,361.167,100,3.83557,0,0,0,0,361,0,1,0,12,0,0,0,24.6781,1900,4,2,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5730, ,0,0,11763,8172, ,Through,SBT,0,0,0,1909,318.167,100,0.0103586,0,0,0,0,318,0,1,0,12,0,0,0,24.6781,1900,4,8,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
ALLDAY,5736, ,0,0,8116,11146, ,Left,EBL,0,0,0,208,34.6667,52.9262,53.1339,0,0,0,0,34,0,1,0,12,0,0,0,26.3232,1900,4,4,0,0,0,0,0,0, ,0,0,0,"<LineString><coordinates></coordinates></LineString>",,
