RECORDNAME,INTID,NBL2,NBL,NBT,NBR,NBR2,SBL2,SBL,SBT,SBR,SBR2,EBL2,EBL,EBT,EBR,EBR2,WBL2,WBL,WBT,WBR,WBR2,NEL,NET,NER,NWL,NWT,NWR,SEL,SET,SER,SWL,SWT,SWR,PED,HOLD,
StreetName,78,,Cent,Cent,,,,,Cent,,,,9000 Sout,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,78,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Lanes,78,,7,7,,,,,7,0,,,2,,0,,,,,,,,,,,,,,,,,,,,,
Shared,78,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Width,78,,12,12,,,,,12,12,,,12,,12,,,,,,,,,,,,,,,,,,,,,
Storage,78,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
StLanes,78,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Grade,78,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Speed,78,,16.2162,16.2162,,,,,21.1765,21.1765,,,32.757,,32.757,,,,,,,,,,,,,,,,,,,,,
Up Node,79,,,,,,,,,,,,,53,,,,,54,,,,,,,,,,,,,,,,,
Dest Node,79,,,,,,,,,,,,,54,,,,,53,,,,,,,,,,,,,,,,,
StreetName,79,,,,,,,,,,,,,9000 Sout,,,,,9000 Sout,,,,,,,,,,,,,,,,,
TurnVolume,79,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Lanes,79,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,
Shared,79,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Width,79,,,,,,,,,,,,,12,,,,,12,,,,,,,,,,,,,,,,,
Storage,79,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
StLanes,79,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Grade,79,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Speed,79,,,,,,,,,,,,,32.757,,,,,32.757,,,,,,,,,,,,,,,,,
Up Node,80,,,81,,,,,96,96,,,,,,,,,,,,,,,,,,28,28,,,,,,,
Dest Node,80,,,96,,,,,81,28,,,,,,,,,,,,,,,,,,96,81,,,,,,,
StreetName,80,,,300 West,,,,,500 West,,,,,,,,,,,,,,,,,,,Cent,Cent,,,,,,,
TurnVolume,80,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,
Lanes,80,,,1,,,,,1,0,,,,,,,,,,,,,,,,,,7,7,,,,,,,
Shared,80,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,
Width,80,,,12,,,,,12,12,,,,,,,,,,,,,,,,,,12,12,,,,,,,
Storage,80,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,
StLanes,80,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,
Grade,80,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,
Speed,80,,,24.6781,,,,,24.6781,24.6781,,,,,,,,,,,,,,,,,,16.2162,16.2162,,,,,,,
Up Node,81,,,,,,,80,,80,,,56,56,,,,,88,88,,,,,,,,,,,,,,,,
Dest Node,81,,,,,,,88,,56,,,80,88,,,,,56,80,,,,,,,,,,,,,,,,
StreetName,81,,,,,,,300 West,,,,,9800 Sout,9800 Sout,,,,,9800 Sout,,,,,,,,,,,,,,,,,
TurnVolume,81,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Lanes,81,,,,,,,1,,0,,,1,1,,,,,2,0,,,,,,,,,,,,,,,,
Shared,81,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Width,81,,,,,,,12,,12,,,12,12,,,,,12,12,,,,,,,,,,,,,,,,
Storage,81,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
StLanes,81,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Grade,81,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Speed,81,,,,,,,24.6781,,24.6781,,,24.6781,24.6781,,,,,25.6781,25.6781,,,,,,,,,,,,,,,,
Up Node,82,,,99,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,82,,,139,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,82,,,700 West,,,,,700 West,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,82,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,82,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,82,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,82,,,12,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,82,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,82,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,82,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,82,,,24.6781,,,,,24.6781,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,83,,118,118,,,,,116,116,,,98,,98,,,,,,,,,,,,,,,,,,,,,
Dest Node,83,,98,116,,,,,118,98,,,116,,118,,,,,,,,,,,,,,,,,,,,,
StreetName,83,,Redwood R,Redwood R,,,,,Redwood R,,,,Sugar Fact,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,83,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Lanes,83,,3,3,,,,,3,0,,,1,,0,,,,,,,,,,,,,,,,,,,,,
Shared,83,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Width,83,,12,12,,,,,12,12,,,12,,12,,,,,,,,,,,,,,,,,,,,,
Storage,83,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
StLanes,83,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Grade,83,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Speed,83,,43.5165,43.5165,,,,,43.5165,43.5165,,,26.3232,,26.3232,,,,,,,,,,,,,,,,,,,,,
Up Node,84,,46,46,,,,,117,117,,,11,,11,,,,,,,,,,,,,,,,,,,,,
Dest Node,84,,11,117,,,,,46,11,,,117,,46,,,,,,,,,,,,,,,,,,,,,
StreetName,84,,1300 West,1300 West,,,,,1300 West,,,,Cent,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,84,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Lanes,84,,1,1,,,,,1,0,,,7,,0,,,,,,,,,,,,,,,,,,,,,
Shared,84,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Width,84,,12,12,,,,,12,12,,,12,,12,,,,,,,,,,,,,,,,,,,,,
Storage,84,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
StLanes,84,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Grade,84,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Speed,84,,32.2555,32.2555,,,,,32.2555,32.2555,,,21.1765,,21.1765,,,,,,,,,,,,,,,,,,,,,
Up Node,85,,,,,,,,,,,,,,,,,,108,,,,,,,,,,71,,,,,,,
Dest Node,85,,,,,,,,,,,,,,,,,,71,,,,,,,,,,108,,,,,,,
StreetName,85,,,,,,,,,,,,,,,,,,7000 Sout,,,,,,,,,,7000 Sout,,,,,,,
TurnVolume,85,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
Lanes,85,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,
Shared,85,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
Width,85,,,,,,,,,,,,,,,,,,12,,,,,,,,,,12,,,,,,,
Storage,85,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
StLanes,85,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
