from_node_id,to_node_id,type_code,start_time_in_min,end_time_in_min,total_link_volume,lane_capacity_in_vhc_per_hour,volume_over_capacity_ratio,avg_waiting_time_on_loading_buffer_(min),speed_limit,speed,percentage_of_speed_limit,level_of_service,sensor_data_flag,sensor_link_volume,simulated_link_volume,measurement_error,abs_measurement_error_percentage,simulated_AADT,TotalEnergy_(J/hr),CO2_(g/hr),NOX_(g/hr),CO_(g/hr),HC_(g/hr),sov_volume,hov_volume,truck_volume,intermodal_volume,geometry,from_node_id,to_node_id,vol_d1,vol_d2,spd_d1,spd_d2,
10847,5216,a,300,660,388,316.5000,0.1022,240.5197,30.0000,0.0529,0,F,0,0.0000,388,0.0000,0.0000,3880.0000,0.0000,0.0000,0.0000,0.0000,0.0000,388,0,0,0,"<LineString><coordinates>-111.902733,40.557151,0.0 -111.902758,40.558998,0.0</coordinates></LineString>",10847,5216,
5216,11507,a,300,660,224,300.7000,0.0621,0.0000,25.0000,24.8121,99,A,0,0.0000,224,0.0000,0.0000,2240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,224,0,0,0,"<LineString><coordinates>-111.902758,40.558996,0.0 -111.902512,40.562392,0.0</coordinates></LineString>",5216,11507,
11507,5216,a,300,660,0,300.7000,0.0000,0.0000,25.0000,25.0000,100,A,0,0.0000,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,0,"<LineString><coordinates>-111.902543,40.562395,0.0 -111.902789,40.558999,0.0</coordinates></LineString>",11507,5216,
5219,5232,a,300,660,1892,666.4000,0.4732,0.0000,29.0000,1.5015,5,F,0,0.0000,1892,0.0000,0.0000,18920.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1892,0,0,0,"<LineString><coordinates>-111.929187,40.576740,0.0 -111.929216,40.572493,0.0</coordinates></LineString>",5219,5232,
5232,5219,a,300,660,2381,666.4000,0.5955,0.0000,29.0000,4.1111,14,F,0,0.0000,2381,0.0000,0.0000,23810.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2381,0,0,0,"<LineString><coordinates>-111.929185,40.572493,0.0 -111.929156,40.576740,0.0</coordinates></LineString>",5232,5219,
5219,11173,a,300,660,3006,666.4000,0.7518,0.0000,29.0000,3.3758,12,F,0,0.0000,3006,0.0000,0.0000,30060.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3006,0,0,0,"<LineString><coordinates>-111.929156,40.576740,0.0 -111.929230,40.584369,0.0</coordinates></LineString>",5219,11173,
11173,5219,a,300,660,2245,666.4000,0.5615,0.0000,29.0000,1.6373,6,F,0,0.0000,2245,0.0000,0.0000,22450.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2245,0,0,0,"<LineString><coordinates>-111.929261,40.584369,0.0 -111.929187,40.576740,0.0</coordinates></LineString>",11173,5219,
5232,6256,a,300,660,1816,666.4000,0.4542,0.0000,29.0000,1.5735,5,F,0,0.0000,1816,0.0000,0.0000,18160.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1816,0,0,0,"<LineString><coordinates>-111.929216,40.572493,0.0 -111.929155,40.568044,0.0</coordinates></LineString>",5232,6256,
6256,5232,a,300,660,2189,666.4000,0.5475,0.0000,29.0000,14.6061,50,C,0,0.0000,2189,0.0000,0.0000,21890.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2189,0,0,0,"<LineString><coordinates>-111.929124,40.568044,0.0 -111.929185,40.572493,0.0</coordinates></LineString>",6256,5232,
5232,11182,a,300,660,2165,666.4000,0.5415,0.0000,29.0000,19.9242,69,C,0,0.0000,2165,0.0000,0.0000,21650.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2165,0,0,0,"<LineString><coordinates>-111.929199,40.572509,0.0 -111.930152,40.572596,0.0</coordinates></LineString>",5232,11182,
11182,5232,a,300,660,1933,666.4000,0.4834,0.0000,29.0000,0.3580,1,F,0,0.0000,1933,0.0000,0.0000,19330.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1933,0,0,0,"<LineString><coordinates>-111.930155,40.572565,0.0 -111.929202,40.572478,0.0</coordinates></LineString>",11182,5232,
5232,11183,a,300,660,2469,666.4000,0.6175,0.0000,29.0000,5.6862,20,F,0,0.0000,2469,0.0000,0.0000,24690.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2469,0,0,0,"<LineString><coordinates>-111.929201,40.572478,0.0 -111.923406,40.572461,0.0</coordinates></LineString>",5232,11183,
11183,5232,a,300,660,2824,666.4000,0.7063,0.0000,29.0000,2.3179,8,F,0,0.0000,2824,0.0000,0.0000,28240.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2824,0,0,0,"<LineString><coordinates>-111.923406,40.572492,0.0 -111.929201,40.572509,0.0</coordinates></LineString>",11183,5232,
5436,5577,a,300,660,6627,407.2000,1.3562,0.0000,36.0000,3.1921,9,F,0,0.0000,6627,0.0000,0.0000,66270.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6627,0,0,0,"<LineString><coordinates>-111.938742,40.624100,0.0 -111.942300,40.624053,0.0</coordinates></LineString>",5436,5577,
5577,5436,a,300,660,5515,407.2000,1.1286,403.1768,36.0000,0.0550,0,F,0,0.0000,5515,0.0000,0.0000,55150.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5515,0,0,0,"<LineString><coordinates>-111.942300,40.624022,0.0 -111.938742,40.624069,0.0</coordinates></LineString>",5577,5436,
5436,5578,a,300,660,4356,284.8000,0.8497,0.0000,39.0000,36.0558,92,A,0,0.0000,4356,0.0000,0.0000,43560.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4356,0,0,0,"<LineString><coordinates>-111.938726,40.624085,0.0 -111.938744,40.630427,0.0</coordinates></LineString>",5436,5578,
5578,5436,a,300,660,5028,284.8000,0.9808,397.4342,39.0000,0.1242,0,F,0,0.0000,5028,0.0000,0.0000,50280.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5028,0,0,0,"<LineString><coordinates>-111.938776,40.630427,0.0 -111.938758,40.624085,0.0</coordinates></LineString>",5578,5436,
5436,11125,a,300,660,4784,407.2000,0.9790,0.0000,36.0000,7.5806,21,F,0,0.0000,4784,0.0000,0.0000,47840.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4784,0,0,0,"<LineString><coordinates>-111.938742,40.624069,0.0 -111.933970,40.624008,0.0</coordinates></LineString>",5436,11125,
11125,5436,a,300,660,5613,407.2000,1.1487,0.0000,36.0000,0.5865,2,F,0,0.0000,5613,0.0000,0.0000,56130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5613,0,0,0,"<LineString><coordinates>-111.933970,40.624039,0.0 -111.938742,40.624100,0.0</coordinates></LineString>",11125,5436,
5440,11125,a,300,660,4939,407.2000,1.0108,0.0000,36.0000,0.3922,1,F,0,0.0000,4939,0.0000,0.0000,49390.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4939,0,0,0,"<LineString><coordinates>-111.929190,40.624132,0.0 -111.933970,40.624039,0.0</coordinates></LineString>",5440,11125,
11125,5440,a,300,660,5909,407.2000,1.2093,0.0000,36.0000,5.3684,15,F,0,0.0000,5909,0.0000,0.0000,59090.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5909,0,0,0,"<LineString><coordinates>-111.933970,40.624008,0.0 -111.929189,40.624101,0.0</coordinates></LineString>",11125,5440,
5440,11127,a,300,660,5431,407.2000,1.1115,0.0000,36.0000,24.4115,68,C,0,0.0000,5431,0.0000,0.0000,54310.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5431,0,0,0,"<LineString><coordinates>-111.929191,40.624101,0.0 -111.924687,40.623731,0.0</coordinates></LineString>",5440,11127,
11127,5440,a,300,660,4056,407.2000,0.8301,0.0000,36.0000,0.6371,2,F,0,0.0000,4056,0.0000,0.0000,40560.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4056,0,0,0,"<LineString><coordinates>-111.924685,40.623762,0.0 -111.929188,40.624132,0.0</coordinates></LineString>",11127,5440,
5440,11827,a,300,660,1975,666.4000,0.4939,0.0000,32.0000,26.6551,83,B,0,0.0000,1975,0.0000,0.0000,19750.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1975,0,0,0,"<LineString><coordinates>-111.929174,40.624117,0.0 -111.929176,40.626782,0.0</coordinates></LineString>",5440,11827,
11827,5440,a,300,660,2508,666.4000,0.6273,463.4540,32.0000,0.0466,0,F,0,0.0000,2508,0.0000,0.0000,25080.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2508,0,0,0,"<LineString><coordinates>-111.929207,40.626782,0.0 -111.929205,40.624117,0.0</coordinates></LineString>",11827,5440,
5441,5861,a,300,660,5329,407.2000,1.0906,0.0000,36.0000,3.7417,10,F,0,0.0000,5329,0.0000,0.0000,53290.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5329,0,0,0,"<LineString><coordinates>-111.917116,40.623232,0.0 -111.915204,40.621804,0.0</coordinates></LineString>",5441,5861,
5861,5441,a,300,660,4205,407.2000,0.8606,0.0000,36.0000,1.4492,4,F,0,0.0000,4205,0.0000,0.0000,42050.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4205,0,0,0,"<LineString><coordinates>-111.915185,40.621829,0.0 -111.917097,40.623256,0.0</coordinates></LineString>",5861,5441,
5441,11126,a,300,660,4204,407.2000,0.8603,0.0000,36.0000,1.1741,3,F,0,0.0000,4204,0.0000,0.0000,42040.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4204,0,0,0,"<LineString><coordinates>-111.917102,40.623259,0.0 -111.918632,40.623739,0.0</coordinates></LineString>",5441,11126,
11126,5441,a,300,660,5365,407.2000,1.0979,0.0000,36.0000,4.6803,13,F,0,0.0000,5365,0.0000,0.0000,53650.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5365,0,0,0,"<LineString><coordinates>-111.918642,40.623709,0.0 -111.917111,40.623229,0.0</coordinates></LineString>",11126,5441,
5524,5863,a,300,660,4764,407.2000,0.9750,0.0000,36.0000,1.9253,5,F,0,0.0000,4764,0.0000,0.0000,47640.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4764,0,0,0,"<LineString><coordinates>-111.925486,40.608716,0.0 -111.916781,40.610250,0.0</coordinates></LineString>",5524,5863,
5863,5524,a,300,660,5691,407.2000,1.1647,0.0000,36.0000,35.4855,99,A,0,0.0000,5691,0.0000,0.0000,56910.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5691,0,0,0,"<LineString><coordinates>-111.916786,40.610280,0.0 -111.925491,40.608747,0.0</coordinates></LineString>",5863,5524,
5587,10857,a,300,660,376,514.5000,0.1218,0.0000,26.0000,23.8029,92,A,0,0.0000,376,0.0000,0.0000,3760.0000,0.0000,0.0000,0.0000,0.0000,0.0000,376,0,0,0,"<LineString><coordinates>-111.919244,40.560312,0.0 -111.919641,40.562404,0.0</coordinates></LineString>",5587,10857,
10857,5587,a,300,660,262,514.5000,0.0849,0.0000,26.0000,0.2684,1,F,0,0.0000,262,0.0000,0.0000,2620.0000,0.0000,0.0000,0.0000,0.0000,0.0000,262,0,0,0,"<LineString><coordinates>-111.919672,40.562399,0.0 -111.919275,40.560306,0.0</coordinates></LineString>",10857,5587,
5587,11259,a,300,660,3495,407.2000,0.7153,0.0000,36.0000,1.3247,4,F,0,0.0000,3495,0.0000,0.0000,34950.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3495,0,0,0,"<LineString><coordinates>-111.919256,40.560324,0.0 -111.926733,40.562024,0.0</coordinates></LineString>",5587,11259,
11259,5587,a,300,660,3995,407.2000,0.8176,0.0000,36.0000,2.9215,8,F,0,0.0000,3995,0.0000,0.0000,39950.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3995,0,0,0,"<LineString><coordinates>-111.926740,40.561994,0.0 -111.919263,40.560293,0.0</coordinates></LineString>",11259,5587,
5588,11184,a,300,660,3541,633.1000,0.9322,0.0000,24.0000,4.5701,19,F,0,0.0000,3541,0.0000,0.0000,35410.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3541,0,0,0,"<LineString><coordinates>-111.917016,40.571972,0.0 -111.913768,40.572315,0.0</coordinates></LineString>",5588,11184,
11184,5588,a,300,660,3953,633.1000,1.0406,0.0000,24.0000,2.4219,10,F,0,0.0000,3953,0.0000,0.0000,39530.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3953,0,0,0,"<LineString><coordinates>-111.913771,40.572346,0.0 -111.917019,40.572003,0.0</coordinates></LineString>",11184,5588,
5728,5729,a,300,660,2738,633.1000,0.7208,0.0000,24.0000,1.1128,5,F,0,0.0000,2738,0.0000,0.0000,27380.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2738,0,0,0,"<LineString><coordinates>-111.900810,40.573575,0.0 -111.900841,40.569709,0.0</coordinates></LineString>",5728,5729,
5729,5728,a,300,660,3227,633.1000,0.8495,0.0000,24.0000,16.3749,68,C,0,0.0000,3227,0.0000,0.0000,32270.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3227,0,0,0,"<LineString><coordinates>-111.900810,40.569709,0.0 -111.900778,40.573575,0.0</coordinates></LineString>",5729,5728,
5728,7984,a,300,660,2939,633.1000,0.7737,0.0000,24.0000,23.9249,100,A,0,0.0000,2939,0.0000,0.0000,29390.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2939,0,0,0,"<LineString><coordinates>-111.900778,40.573574,0.0 -111.900685,40.580647,0.0</coordinates></LineString>",5728,7984,
7984,5728,a,300,660,2917,633.1000,0.7679,0.0000,24.0000,14.7416,61,C,0,0.0000,2917,0.0000,0.0000,29170.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2917,0,0,0,"<LineString><coordinates>-111.900717,40.580648,0.0 -111.900810,40.573575,0.0</coordinates></LineString>",7984,5728,
5729,5929,a,300,660,804,300.7000,0.2228,0.0000,25.0000,22.9032,92,A,0,0.0000,804,0.0000,0.0000,8040.0000,0.0000,0.0000,0.0000,0.0000,0.0000,804,0,0,0,"<LineString><coordinates>-111.900825,40.569693,0.0 -111.897106,40.569706,0.0</coordinates></LineString>",5729,5929,
5929,5729,a,300,660,2028,300.7000,0.5620,407.6075,25.0000,0.0623,0,F,0,0.0000,2028,0.0000,0.0000,20280.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2028,0,0,0,"<LineString><coordinates>-111.897106,40.569737,0.0 -111.900825,40.569724,0.0</coordinates></LineString>",5929,5729,
5730,8172,a,300,660,2251,633.1000,0.5926,0.0000,24.0000,23.7778,99,A,0,0.0000,2251,0.0000,0.0000,22510.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2251,0,0,0,"<LineString><coordinates>-111.905514,40.583282,0.0 -111.905518,40.580699,0.0</coordinates></LineString>",5730,8172,
8172,5730,a,300,660,2461,633.1000,0.6479,0.0000,24.0000,2.5404,11,F,0,0.0000,2461,0.0000,0.0000,24610.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2461,0,0,0,"<LineString><coordinates>-111.905487,40.580699,0.0 -111.905483,40.583282,0.0</coordinates></LineString>",8172,5730,
5730,11763,a,300,660,2457,633.1000,0.6468,0.0000,24.0000,2.2329,9,F,0,0.0000,2457,0.0000,0.0000,24570.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2457,0,0,0,"<LineString><coordinates>-111.905483,40.583282,0.0 -111.905473,40.584909,0.0</coordinates></LineString>",5730,11763,
11763,5730,a,300,660,2254,633.1000,0.5934,0.0000,24.0000,23.7888,99,A,0,0.0000,2254,0.0000,0.0000,22540.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2254,0,0,0,"<LineString><coordinates>-111.905504,40.584909,0.0 -111.905514,40.583282,0.0</coordinates></LineString>",11763,5730,
5736,8116,a,300,660,203,514.5000,0.0658,0.0000,26.0000,23.8151,92,A,0,0.0000,203,0.0000,0.0000,2030.0000,0.0000,0.0000,0.0000,0.0000,0.0000,203,0,0,0,"<LineString><coordinates>-111.938695,40.602358,0.0 -111.944862,40.602308,0.0</coordinates></LineString>",5736,8116,
8116,5736,a,300,660,404,514.5000,0.1309,77.1991,26.0000,0.3365,1,F,0,0.0000,404,0.0000,0.0000,4040.0000,0.0000,0.0000,0.0000,0.0000,0.0000,404,0,0,0,"<LineString><coordinates>-111.944862,40.602277,0.0 -111.938694,40.602327,0.0</coordinates></LineString>",8116,5736,
5736,11146,a,300,660,6413,284.8000,1.2510,0.0000,43.0000,1.3125,3,F,0,0.0000,6413,0.0000,0.0000,64130.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6413,0,0,0,"<LineString><coordinates>-111.938679,40.602343,0.0 -111.938842,40.605899,0.0</coordinates></LineString>",5736,11146,
11146,5736,a,300,660,6318,284.8000,1.2324,0.0000,43.0000,1.2563,3,F,0,0.0000,6318,0.0000,0.0000,63180.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6318,0,0,0,"<LineString><coordinates>-111.938874,40.605898,0.0 -111.938710,40.602342,0.0</coordinates></LineString>",11146,5736,
5736,11148,a,300,660,6288,284.8000,1.2266,0.0000,43.0000,1.0412,2,F,0,0.0000,6288,0.0000,0.0000,62880.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6288,0,0,0,"<LineString><coordinates>-111.938710,40.602343,0.0 -111.938809,40.599039,0.0</coordinates></LineString>",5736,11148,
11148,5736,a,300,660,6396,284.8000,1.2477,0.0000,43.0000,1.0168,2,F,0,0.0000,6396,0.0000,0.0000,63960.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6396,0,0,0,"<LineString><coordinates>-111.938778,40.599038,0.0 -111.938679,40.602342,0.0</coordinates></LineString>",11148,5736,
5820,11147,a,300,660,2552,666.4000,0.6383,0.0000,32.0000,3.9878,12,F,0,0.0000,2552,0.0000,0.0000,25520.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2552,0,0,0,"<LineString><coordinates>-111.929251,40.603321,0.0 -111.929219,40.607691,0.0</coordinates></LineString>",5820,11147,
11147,5820,a,300,660,2616,666.4000,0.6543,0.0000,32.0000,30.8557,96,A,0,0.0000,2616,0.0000,0.0000,26160.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2616,0,0,0,"<LineString><coordinates>-111.929250,40.607691,0.0 -111.929282,40.603321,0.0</coordinates></LineString>",11147,5820,
5861,10872,a,300,660,5271,407.2000,1.0787,0.0000,36.0000,2.5881,7,F,0,0.0000,5271,0.0000,0.0000,52710.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5271,0,0,0,"<LineString><coordinates>-111.915199,40.621802,0.0 -111.913112,40.621080,0.0</coordinates></LineString>",5861,10872,
10872,5861,a,300,660,4207,407.2000,0.8610,0.0000,36.0000,1.7633,5,F,0,0.0000,4207,0.0000,0.0000,42070.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4207,0,0,0,"<LineString><coordinates>-111.913102,40.621109,0.0 -111.915189,40.621832,0.0</coordinates></LineString>",10872,5861,
5868,6253,a,300,660,1003,514.5000,0.3249,0.0000,26.0000,24.4418,94,A,0,0.0000,1003,0.0000,0.0000,10030.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1003,0,0,0,"<LineString><coordinates>-111.910199,40.558870,0.0 -111.913660,40.554725,0.0</coordinates></LineString>",5868,6253,
6253,5868,a,300,660,1894,514.5000,0.6135,458.6623,26.0000,0.0852,0,F,0,0.0000,1894,0.0000,0.0000,18940.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1894,0,0,0,"<LineString><coordinates>-111.913637,40.554705,0.0 -111.910175,40.558850,0.0</coordinates></LineString>",6253,5868,
6185,8172,a,300,660,937,666.4000,0.2343,0.0000,29.0000,1.0431,4,F,0,0.0000,937,0.0000,0.0000,9370.0000,0.0000,0.0000,0.0000,0.0000,0.0000,937,0,0,0,"<LineString><coordinates>-111.905498,40.575754,0.0 -111.905487,40.580699,0.0</coordinates></LineString>",6185,8172,
8172,6185,a,300,660,554,666.4000,0.1386,0.0000,29.0000,28.8472,99,A,0,0.0000,554,0.0000,0.0000,5540.0000,0.0000,0.0000,0.0000,0.0000,0.0000,554,0,0,0,"<LineString><coordinates>-111.905518,40.580699,0.0 -111.905529,40.575754,0.0</coordinates></LineString>",8172,6185,
6255,10857,a,300,660,262,514.5000,0.0849,0.0000,26.0000,0.3408,1,F,0,0.0000,262,0.0000,0.0000,2620.0000,0.0000,0.0000,0.0000,0.0000,0.0000,262,0,0,0,"<LineString><coordinates>-111.919642,40.565871,0.0 -111.919672,40.562402,0.0</coordinates></LineString>",6255,10857,
10857,6255,a,300,660,376,514.5000,0.1218,0.0000,26.0000,23.9649,92,A,0,0.0000,376,0.0000,0.0000,3760.0000,0.0000,0.0000,0.0000,0.0000,0.0000,376,0,0,0,"<LineString><coordinates>-111.919641,40.562401,0.0 -111.919611,40.565870,0.0</coordinates></LineString>",10857,6255,
6270,6273,a,300,660,3532,633.1000,0.9298,0.0000,24.0000,2.3231,10,F,0,0.0000,3532,0.0000,0.0000,35320.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3532,0,0,0,"<LineString><coordinates>-111.904832,40.593816,0.0 -111.905662,40.596467,0.0</coordinates></LineString>",6270,6273,
6273,6270,a,300,660,2837,633.1000,0.7469,0.0000,24.0000,23.8727,99,A,0,0.0000,2837,0.0000,0.0000,28370.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2837,0,0,0,"<LineString><coordinates>-111.905692,40.596457,0.0 -111.904862,40.593807,0.0</coordinates></LineString>",6273,6270,
6270,10853,a,300,660,2836,633.1000,0.7466,0.0000,24.0000,23.3405,97,A,0,0.0000,2836,0.0000,0.0000,28360.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2836,0,0,0,"<LineString><coordinates>-111.904862,40.593807,0.0 -111.904457,40.592381,0.0</coordinates></LineString>",6270,10853,
10853,6270,a,300,660,3534,633.1000,0.9303,0.0000,24.0000,2.2868,10,F,0,0.0000,3534,0.0000,0.0000,35340.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3534,0,0,0,"<LineString><coordinates>-111.904427,40.592389,0.0 -111.904832,40.593816,0.0</coordinates></LineString>",10853,6270,
6273,10851,a,300,660,3530,633.1000,0.9293,0.0000,24.0000,2.1953,9,F,0,0.0000,3530,0.0000,0.0000,35300.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3530,0,0,0,"<LineString><coordinates>-111.905664,40.596472,0.0 -111.906118,40.597044,0.0</coordinates></LineString>",6273,10851,
10851,6273,a,300,660,2837,633.1000,0.7469,0.0000,24.0000,22.8718,95,A,0,0.0000,2837,0.0000,0.0000,28370.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2837,0,0,0,"<LineString><coordinates>-111.906142,40.597024,0.0 -111.905689,40.596452,0.0</coordinates></LineString>",10851,6273,
7210,10850,a,300,660,748,633.1000,0.1969,0.0000,24.0000,23.9658,100,A,0,0.0000,748,0.0000,0.0000,7480.0000,0.0000,0.0000,0.0000,0.0000,0.0000,748,0,0,0,"<LineString><coordinates>-111.904827,40.585851,0.0 -111.904181,40.585610,0.0</coordinates></LineString>",7210,10850,
10850,7210,a,300,660,543,633.1000,0.1429,0.0000,24.0000,1.1203,5,F,0,0.0000,543,0.0000,0.0000,5430.0000,0.0000,0.0000,0.0000,0.0000,0.0000,543,0,0,0,"<LineString><coordinates>-111.904170,40.585639,0.0 -111.904816,40.585880,0.0</coordinates></LineString>",10850,7210,
7210,10854,a,300,660,2981,633.1000,0.7848,0.0000,24.0000,1.4860,6,F,0,0.0000,2981,0.0000,0.0000,29810.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2981,0,0,0,"<LineString><coordinates>-111.904809,40.585856,0.0 -111.904180,40.586681,0.0</coordinates></LineString>",7210,10854,
10854,7210,a,300,660,2987,633.1000,0.7863,0.0000,24.0000,22.3434,93,A,0,0.0000,2987,0.0000,0.0000,29870.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2987,0,0,0,"<LineString><coordinates>-111.904205,40.586700,0.0 -111.904833,40.585875,0.0</coordinates></LineString>",10854,7210,
7210,11763,a,300,660,2255,633.1000,0.5936,0.0000,24.0000,22.3782,93,A,0,0.0000,2255,0.0000,0.0000,22550.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2255,0,0,0,"<LineString><coordinates>-111.904834,40.585874,0.0 -111.905501,40.584918,0.0</coordinates></LineString>",7210,11763,
11763,7210,a,300,660,2456,633.1000,0.6466,0.0000,24.0000,0.8321,3,F,0,0.0000,2456,0.0000,0.0000,24560.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2456,0,0,0,"<LineString><coordinates>-111.905476,40.584900,0.0 -111.904808,40.585857,0.0</coordinates></LineString>",11763,7210,
7984,10849,a,300,660,544,633.1000,0.1432,0.0000,24.0000,23.7385,99,A,0,0.0000,544,0.0000,0.0000,5440.0000,0.0000,0.0000,0.0000,0.0000,0.0000,544,0,0,0,"<LineString><coordinates>-111.900685,40.580648,0.0 -111.900656,40.584264,0.0</coordinates></LineString>",7984,10849,
10849,7984,a,300,660,514,633.1000,0.1353,0.0000,24.0000,23.9832,100,A,0,0.0000,514,0.0000,0.0000,5140.0000,0.0000,0.0000,0.0000,0.0000,0.0000,514,0,0,0,"<LineString><coordinates>-111.900688,40.584264,0.0 -111.900717,40.580648,0.0</coordinates></LineString>",10849,7984,
7984,11489,a,300,660,2412,814.4000,0.4936,0.0000,30.0000,29.5666,99,A,0,0.0000,2412,0.0000,0.0000,24120.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2412,0,0,0,"<LineString><coordinates>-111.900701,40.580632,0.0 -111.902652,40.580631,0.0</coordinates></LineString>",7984,11489,
11489,7984,a,300,660,2429,814.4000,0.4971,0.0000,30.0000,28.9914,97,A,0,0.0000,2429,0.0000,0.0000,24290.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2429,0,0,0,"<LineString><coordinates>-111.902652,40.580631,0.0 -111.900701,40.580632,0.0</coordinates></LineString>",11489,7984,
8172,11489,a,300,660,2460,857.3000,0.4782,0.0000,35.0000,33.0031,94,A,0,0.0000,2460,0.0000,0.0000,24600.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2460,0,0,0,"<LineString><coordinates>-111.905503,40.580683,0.0 -111.902653,40.580631,0.0</coordinates></LineString>",8172,11489,
11489,8172,a,300,660,2292,857.3000,0.4456,0.0000,35.0000,16.9605,48,D,0,0.0000,2292,0.0000,0.0000,22920.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2292,0,0,0,"<LineString><coordinates>-111.902652,40.580662,0.0 -111.905503,40.580714,0.0</coordinates></LineString>",11489,8172,
10851,10852,a,300,660,3529,633.1000,0.9290,0.0000,24.0000,2.1565,9,F,0,0.0000,3529,0.0000,0.0000,35290.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3529,0,0,0,"<LineString><coordinates>-111.906124,40.597048,0.0 -111.909240,40.598397,0.0</coordinates></LineString>",10851,10852,
10852,10851,a,300,660,2840,633.1000,0.7476,0.0000,24.0000,23.4731,98,A,0,0.0000,2840,0.0000,0.0000,28400.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2840,0,0,0,"<LineString><coordinates>-111.909253,40.598368,0.0 -111.906136,40.597020,0.0</coordinates></LineString>",10852,10851,
10853,11910,a,300,660,2834,633.1000,0.7461,0.0000,24.0000,23.6758,99,A,0,0.0000,2834,0.0000,0.0000,28340.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2834,0,0,0,"<LineString><coordinates>-111.904457,40.592384,0.0 -111.904274,40.589981,0.0</coordinates></LineString>",10853,11910,
