link_key,start_time_in_min,end_time_in_min,link_hourly_volume,density,speed_per_hour,queue_length_percentage,inflow_count,out_flow_count
5119->5727,944,945,120,8.62,32,0,,
5119->5727,945,946,60,8.62,32,0,,
5119->5727,950,951,90,8.62,32,0,,
5119->5727,952,953,120,17.24,32,0.02,,
5119->5727,954,955,210,43.1,11.04,0,,
5119->5727,958,959,120,8.62,32,0,,
5174->1357,946,947,17.14,0.69,21,0,,
5174->5587,932,933,60,1.69,26.28,0,,
5174->5868,936,937,90,2.57,15.03,0,,
5174->5868,937,938,210,10.29,29.37,0,,
5174->5868,938,939,120,5.15,15.36,0,,
5174->5868,939,940,210,12.87,17.62,0,,
5174->5868,940,941,210,10.29,17.01,0.03,,
5174->5868,941,942,240,15.44,17.25,0,,
5174->5868,942,943,240,10.29,18.06,0.03,,
5174->5868,943,944,270,15.44,15.6,0,,
5174->5868,944,945,210,12.87,13.4,0,,
5174->5868,945,946,240,18.01,13.55,0.01,,
5174->5868,946,947,240,12.87,17.66,0.02,,
5174->5868,947,948,180,7.72,14.9,0,,
5174->5868,948,949,210,15.44,14.42,0,,
5174->5868,949,950,360,23.16,18.04,0.06,,
5174->5868,950,951,210,7.72,29.37,0,,
5174->5868,951,952,90,2.57,18.51,0,,
5174->5868,952,953,270,12.87,16.17,0,,
5174->5868,953,954,330,23.16,14.8,0.03,,
5174->5868,954,955,210,7.72,17,0.03,,
5174->5868,955,956,240,20.59,14.3,0,,
5174->5868,956,957,330,23.16,15.27,0.04,,
5174->5868,957,958,300,15.44,17.32,0.03,,
5174->5868,958,959,240,12.87,17.98,0,,
5174->5868,959,960,240,12.87,17.66,0.01,,
5175->5729,936,937,60,5.4,24,0,,
5175->5729,942,943,180,5.4,24,0,,
5175->5729,944,945,60,5.4,24,0,,
5175->5729,948,949,60,5.4,24,0,,
5175->5729,950,951,60,5.4,24,0,,
5175->5729,954,955,60,5.4,24,0,,
5175->5729,958,959,180,5.4,24,0,,
5175->5729,959,960,120,5.4,24,0,,
5175->11257,933,934,120,4.72,24,0,,
5175->11257,935,936,60,4.72,24,0,,
5175->11257,936,937,60,4.72,24,0,,
5175->11257,942,943,120,9.45,24,0,,
5175->11257,944,945,60,4.72,24,0,,
5175->11257,949,950,60,4.72,24,0,,
5175->11257,951,952,60,4.72,24,0,,
5175->11257,956,957,180,9.45,24,0,,
5175->11257,959,960,120,9.45,24,0,,
5208->5209,932,933,30,1.25,39,0,,
5208->5209,933,934,60,1.25,39,0,,
5208->5209,934,935,90,2.5,39,0,,
5208->5209,935,936,90,3.75,35.45,0,,
5208->5209,936,937,120,3.75,36.28,0,,
5208->5209,937,938,120,2.5,36.31,0,,
5208->5209,938,939,150,2.5,36.5,0,,
5208->5209,939,940,210,1.25,31.26,0,,
5208->5209,940,941,150,5,35.25,0,,
5208->5209,941,942,150,6.25,33.84,0,,
5208->5209,942,943,60,1.25,39,0,,
5208->5209,943,944,150,5,22.85,0,,
5208->5209,944,945,240,8.75,39,0.06,,
5208->5209,945,946,90,2.5,32.49,0,,
5208->5209,946,947,120,5,33.91,0,,
5208->5209,948,949,150,3.75,31.52,0,,
5208->5209,949,950,90,3.75,33.91,0.01,,
5208->5209,950,951,120,1.25,36.28,0,,
5208->5209,951,952,240,6.25,29.93,0,,
5208->5209,952,953,90,1.25,39,0,,
5208->5209,953,954,90,2.5,39,0,,
5208->5209,954,955,150,3.75,32.49,0,,
5208->5209,955,956,180,2.5,33.34,0,,
5208->5209,956,957,210,2.5,32.51,0,,
5208->5209,957,958,120,3.75,39,0.01,,
5208->5209,958,959,150,2.5,36.89,0,,
5208->5209,959,960,90,1.25,39,0,,
5208->5238,934,935,60,1.56,38,0,,
5208->5238,937,938,60,3.12,38,0,,
5208->5238,938,939,60,1.56,38,0,,
5208->5238,939,940,0,1.56,38,0,,
5208->5238,940,941,60,3.12,38,0,,
5208->5238,941,942,60,3.12,38,0,,
5208->5238,942,943,60,1.56,38,0,,
5208->5238,944,945,0,1.56,38,0,,
5208->5238,945,946,60,1.56,38,0,,
5208->5238,946,947,0,1.56,38,0,,
5208->5238,947,948,120,4.68,38,0,,
5208->5238,948,949,120,4.68,38,0,,
5208->5238,949,950,60,1.56,38,0,,
5208->5238,950,951,0,3.12,38,0,,
5208->5238,951,952,240,6.24,38,0,,
5208->5238,952,953,120,4.68,38,0,,
5208->5238,953,954,60,3.12,38,0,,
5208->5238,954,955,60,1.56,38,0,,
5208->5238,955,956,0,1.56,38,0,,
5208->5238,956,957,60,3.12,38,0,,
5208->5238,957,958,120,3.12,38,0,,
5208->5238,958,959,0,6.24,38,0,,
5208->5238,959,960,240,9.36,38,0,,
5208->11261,931,932,30,2.33,36,0,,
5208->11261,933,934,120,4.66,36,0,,
5208->11261,934,935,180,9.32,28.81,0,,
5208->11261,935,936,150,6.99,31.06,0,,
5208->11261,936,937,150,6.99,26.81,0,,
5208->11261,937,938,120,4.66,32.75,0,,
5208->11261,938,939,180,9.32,26.96,0,,
5208->11261,939,940,180,6.99,26.96,0,,
5208->11261,940,941,150,4.66,32.38,0,,
5208->11261,941,942,210,6.99,16.9,0,,
5208->11261,942,943,240,16.3,31.06,0.03,,
5208->11261,943,944,240,9.32,24.26,0,,
5208->11261,944,945,270,16.3,20.16,0,,
5208->11261,945,946,120,9.32,36,0.01,,
5208->11261,946,947,270,16.3,18.68,0,,
5208->11261,947,948,300,13.97,25.36,0.02,,
5208->11261,948,949,270,11.64,20.3,0,,
5208->11261,949,950,240,16.3,22.54,0.02,,
5208->11261,950,951,180,11.64,27.87,0,,
5208->11261,951,952,240,4.66,22.96,0,,
5208->11261,952,953,210,9.32,32.33,0,,
5208->11261,953,954,90,6.99,24.47,0,,
5208->11261,954,955,240,9.32,24.34,0,,
5208->11261,955,956,240,9.32,21.59,0,,
5208->11261,956,957,240,16.3,17.34,0,,
5208->11261,957,958,180,6.99,33.76,0.01,,
5208->11261,958,959,300,11.64,22.52,0,,
5208->11261,959,960,240,16.3,14.4,0,,
5208->11282,934,935,60,3.75,35,0,,
5208->11282,935,936,60,3.75,35,0,,
5208->11282,942,943,120,3.75,35,0,,
5208->11282,945,946,120,7.5,35,0,,
5208->11282,947,948,180,3.75,35,0,,
5208->11282,949,950,60,3.75,35,0,,
5208->11282,950,951,180,11.25,35,0,,
5208->11282,951,952,60,3.75,35,0,,
5208->11282,952,953,60,3.75,35,0,,
5208->11282,954,955,180,11.25,35,0,,
5208->11282,956,957,120,7.5,35,0,,
5208->11282,958,959,60,3.75,35,0,,
5209->1351,933,934,8.57,0.57,21,0,,
5209->1351,935,936,8.57,0.57,21,0,,
5209->1351,938,939,8.57,0.57,21,0,,
5209->1351,939,940,8.57,0.57,21,0,,
5209->1351,941,942,8.57,0.57,21,0,,
5209->1351,942,943,17.14,1.13,21,0,,
5209->1351,944,945,8.57,0.57,21,0,,
5209->1351,945,946,17.14,1.13,21,0,,
5209->1351,947,948,8.57,0.57,21,0,,
5209->1351,948,949,8.57,0.57,21,0,,
5209->1351,949,950,8.57,0.57,21,0,,
5209->1351,952,953,8.57,0.57,21,0,,
5209->1351,953,954,17.14,1.13,21,0,,
5209->1351,954,955,8.57,0.57,21,0,,
5209->1351,959,960,8.57,0.57,21,0,,
5209->1352,935,936,8.57,0.57,21,0,,
5209->1352,937,938,8.57,0.57,21,0,,
5209->1352,939,940,8.57,0.57,21,0,,
5209->1352,940,941,17.14,1.14,21,0,,
5209->1352,942,943,17.14,1.14,21,0,,
5209->1352,943,944,25.71,1.14,21,0,,
5209->1352,944,945,25.71,0.57,21,0,,
5209->1352,945,946,8.57,0.57,21,0,,
5209->1352,946,947,8.57,0.57,21,0,,
5209->1352,948,949,8.57,0.57,21,0,,
5209->1352,949,950,34.29,1.7,21,0,,
5209->1352,950,951,17.14,1.14,21,0,,
5209->1352,951,952,8.57,0.57,21,0,,
5209->1352,952,953,25.71,1.7,21,0,,
5209->1352,953,954,25.71,1.7,21,0,,
5209->1352,954,955,8.57,0.57,21,0,,
5209->1352,955,956,8.57,0.57,21,0,,
5209->1352,956,957,8.57,0.57,21,0,,
5209->1352,957,958,8.57,0.57,21,0,,
5209->1352,958,959,25.71,1.14,21,0,,
5209->1352,959,960,34.29,2.27,21,0,,
5209->5208,933,934,30,1.25,24.15,0,,
5209->5208,934,935,60,2.5,25.06,0,,
5209->5208,935,936,60,2.5,25.06,0,,
5209->5208,936,937,90,2.5,35.35,0,,
5209->5208,937,938,30,1.25,39,0,,
5209->5208,938,939,30,1.25,24.43,0,,
5209->5208,939,940,60,2.5,21.29,0,,
5209->5208,940,941,90,3.75,21.29,0,,
5209->5208,941,942,90,3.75,19.99,0,,
5209->5208,942,943,30,1.25,22.35,0,,
5209->5208,943,944,120,5,25.06,0,,
5209->5208,944,945,120,3.75,21.77,0,,
5209->5208,945,946,150,6.25,21.74,0,,
5209->5208,946,947,120,5,26.44,0,,
5209->5208,947,948,180,7.5,21.29,0,,
5209->5208,948,949,90,3.75,20,0,,
5209->5208,949,950,150,5,30.83,0,,
5209->5208,950,951,60,2.5,21.74,0,,
5209->5208,951,952,120,5,24.69,0,,
5209->5208,952,953,90,3.75,21.91,0,,
5209->5208,953,954,60,2.5,20,0,,
5209->5208,954,955,120,5,21.55,0,,
5209->5208,955,956,210,8.75,23.99,0,,
5209->5208,957,958,180,7.5,23.9,0,,
5209->5208,958,959,210,7.5,24.76,0,,
5209->5208,959,960,120,5,23.32,0,,
5209->5211,933,934,30,1.44,39,0,,
5209->5211,934,935,60,2.88,22.74,0,,
5209->5211,935,936,90,2.88,20.19,0,,
5209->5211,936,937,120,5.77,22.15,0,,
5209->5211,937,938,180,7.21,20.83,0,,
5209->5211,938,939,120,5.77,24.72,0,,
5209->5211,939,940,210,5.77,23,0,,
5209->5211,940,941,210,8.65,19.93,0,,
5209->5211,941,942,210,8.65,20.18,0,,
5209->5211,942,943,120,5.77,39,0,,
5209->5211,943,944,60,2.88,21.16,0,,
5209->5211,944,945,240,7.21,24.35,0,,
5209->5211,945,946,270,11.53,19.21,0.03,,
5209->5211,946,947,180,7.21,16.99,0,,
5209->5211,947,948,180,7.21,21.19,0,,
5209->5211,948,949,180,8.65,21.71,0,,
5209->5211,949,950,150,5.77,22.91,0,,
5209->5211,950,951,120,2.88,20.24,0,,
5209->5211,951,952,180,8.65,19.15,0,,
5209->5211,952,953,210,10.09,23.59,0,,
5209->5211,953,954,150,7.21,18.61,0,,
5209->5211,954,955,150,5.77,21.74,0,,
5209->5211,955,956,180,7.21,19.81,0,,
5209->5211,956,957,210,10.09,26.36,0,,
5209->5211,957,958,300,12.98,20.46,0.02,,
5209->5211,958,959,120,4.33,19.83,0,,
5209->5211,959,960,90,4.33,20.12,0,,
5210->1348,937,938,17.14,0.57,21,0,,
5210->1348,944,945,8.57,0.57,21,0,,
5210->1348,948,949,8.57,0.57,21,0,,
5210->1348,950,951,8.57,0.57,21,0,,
5210->1348,951,952,8.57,0.57,21,0,,
5210->1348,955,956,17.14,1.13,21,0,,
5210->1348,956,957,8.57,0.57,21,0,,
5210->1348,958,959,17.14,1.13,21,0,,
5210->1348,959,960,8.57,0.57,21,0,,
5210->1349,936,937,8.57,0.62,21,0,,
5210->1349,942,943,8.57,0.62,21,0,,
5210->1349,944,945,17.14,0.62,21,0,,
5210->1349,945,946,8.57,0.62,21,0,,
5210->1349,946,947,8.57,0.62,21,0,,
5210->1349,950,951,8.57,0.62,21,0,,
5210->1349,951,952,8.57,0.62,21,0,,
5210->1349,955,956,25.71,1.86,21,0,,
5210->1349,956,957,17.14,1.24,21,0,,
5210->1349,958,959,8.57,0.62,21,0,,
5210->5211,933,934,60,1.88,16.18,0,,
5210->5211,934,935,90,1.88,18.99,0,,
5210->5211,936,937,120,1.88,21.5,0,,
5210->5211,938,939,240,3.77,21.87,0,,
5210->5211,939,940,120,1.88,22.18,0,,
5210->5211,942,943,270,9.41,22.6,0,,
5210->5211,943,944,390,15.06,23.46,0.05,,
5210->5211,944,945,300,9.41,21.87,0,,
5210->5211,945,946,240,9.41,28.75,0,,
5210->5211,946,947,360,11.3,19.87,0.02,,
5210->5211,947,948,300,13.18,22.41,0,,
5210->5211,948,949,360,13.18,22.81,0.03,,
5210->5211,949,950,240,5.65,24.4,0.02,,
5210->5211,950,951,300,11.3,21.16,0,,
5210->5211,951,952,300,9.41,30.38,0.03,,
5210->5211,952,953,300,5.65,23.47,0,,
5210->5211,953,954,210,3.77,24.02,0,,
5210->5211,954,955,210,11.3,18.86,0,,
5210->5211,955,956,240,9.41,20.89,0,,
5210->5211,956,957,270,7.53,19.09,0,,
5210->5211,957,958,360,18.83,22.46,0.04,,
5210->5211,958,959,360,15.06,20.86,0.04,,
5210->5211,959,960,300,15.06,18.71,0,,
5210->11172,934,935,180,6.03,39,0,,
5210->11172,935,936,150,5.03,36.98,0,,
5210->11172,936,937,180,6.03,31.54,0,,
5210->11172,937,938,210,7.04,37.75,0,,
5210->11172,938,939,180,5.03,37.55,0,,
5210->11172,939,940,150,5.03,34.02,0,,
5210->11172,940,941,270,9.05,39,0,,
5210->11172,941,942,180,6.03,37.4,0,,
5210->11172,942,943,270,8.04,33.76,0,,
5210->11172,943,944,420,13.07,38.16,0.03,,
5210->11172,944,945,180,5.03,39,0,,
5210->11172,945,946,90,1.01,34.69,0,,
5210->11172,946,947,330,10.05,33.66,0,,
5210->11172,947,948,270,9.05,35.19,0.02,,
5210->11172,948,949,270,9.05,38.04,0,,
5210->11172,949,950,210,7.04,37.75,0,,
5210->11172,950,951,150,5.03,35.43,0,,
5210->11172,951,952,240,8.04,37.17,0,,
5210->11172,952,953,150,4.02,35.18,0,,
5210->11172,953,954,240,7.04,29.98,0,,
5210->11172,954,955,360,12.06,35.38,0,,
5210->11172,955,956,300,10.05,39,0.01,,
5210->11172,956,957,150,5.03,38.25,0,,
5210->11172,957,958,270,9.05,39,0,,
5210->11172,958,959,270,7.04,35.79,0,,
5210->11172,959,960,300,10.05,34.08,0,,
5211->5209,932,933,60,1.44,39,0,,
5211->5209,933,934,60,1.44,33.66,0,,
5211->5209,934,935,60,2.88,39,0,,
5211->5209,935,936,60,2.88,33.74,0,,
5211->5209,936,937,60,2.88,39,0,,
5211->5209,937,938,60,1.44,39,0,,
5211->5209,938,939,60,1.44,39,0,,
5211->5209,939,940,120,5.77,30.98,0,,
5211->5209,940,941,120,5.77,35.33,0,,
5211->5209,941,942,120,5.77,26.51,0,,
5211->5209,942,943,150,7.21,26.51,0,,
5211->5209,943,944,180,5.77,23.58,0.01,,
5211->5209,944,945,300,10.09,30.67,0.03,,
5211->5209,945,946,150,4.33,29.59,0,,
5211->5209,946,947,180,4.33,30.32,0,,
5211->5209,947,948,150,5.77,31.93,0,,
5211->5209,948,949,210,7.21,25.38,0,,
5211->5209,949,950,150,4.33,33.66,0.01,,
5211->5209,950,951,150,2.88,31.92,0,,
5211->5209,951,952,180,4.33,29.33,0,,
5211->5209,952,953,180,7.21,28.24,0,,
5211->5209,953,954,180,7.21,26.96,0,,
5211->5209,954,955,210,4.33,27.32,0,,
5211->5209,955,956,30,1.44,39,0,,
5211->5209,956,957,180,7.21,28.64,0,,
5211->5209,957,958,240,8.65,24.7,0,,
5211->5209,958,959,270,7.21,27.39,0.02,,
5211->5209,959,960,210,7.21,27.27,0,,
5211->5210,933,934,120,3.77,39,0,,
5211->5210,934,935,90,1.88,39,0,,
5211->5210,935,936,90,1.88,39,0,,
5211->5210,936,937,120,3.77,29.24,0,,
5211->5210,937,938,150,5.65,32,0,,
5211->5210,938,939,120,5.65,34.91,0,,
5211->5210,939,940,180,5.65,25.53,0,,
5211->5210,940,941,180,9.41,24.44,0,,
5211->5210,941,942,180,9.41,28.39,0,,
5211->5210,942,943,270,13.18,22.71,0,,
5211->5210,943,944,180,5.65,32.75,0.01,,
5211->5210,945,946,300,13.18,20.67,0,,
5211->5210,946,947,210,11.3,27.71,0.03,,
5211->5210,947,948,180,9.41,28.82,0,,
5211->5210,948,949,210,11.3,25.08,0,,
5211->5210,949,950,150,7.53,31.02,0,,
5211->5210,950,951,210,7.53,27.12,0,,
5211->5210,951,952,120,5.65,33.73,0,,
5211->5210,952,953,180,9.41,26.13,0,,
5211->5210,953,954,180,9.41,29.25,0,,
5211->5210,954,955,180,7.53,28.96,0,,
5211->5210,955,956,150,7.53,26.04,0,,
5211->5210,956,957,180,9.41,24.77,0,,
5211->5210,957,958,270,13.18,21.05,0,,
5211->5210,958,959,330,18.83,20.91,0.02,,
5211->5210,959,960,120,7.53,31.6,0,,
5211->11180,944,945,60,3.3,29,0,,
5211->11180,953,954,60,3.3,29,0,,
5211->11180,955,956,60,3.3,29,0,,
5211->11180,959,960,60,3.3,29,0,,
5211->11181,932,933,60,2.48,29,0,,
5211->11181,933,934,60,2.48,29,0,,
5211->11181,935,936,60,2.48,29,0,,
5211->11181,936,937,120,4.97,25.86,0,,
5211->11181,937,938,180,7.45,26.36,0.01,,
5211->11181,938,939,120,2.48,26.28,0,,
5211->11181,939,940,120,4.97,29,0,,
5211->11181,940,941,120,4.97,26.36,0,,
5211->11181,941,942,180,7.45,27.19,0,,
5211->11181,943,944,120,12.42,20.87,0,,
5211->11181,944,945,420,17.38,23.65,0.03,,
5211->11181,945,946,180,9.93,29,0.01,,
5211->11181,946,947,180,12.42,20.83,0.01,,
5211->11181,947,948,480,22.35,23.12,0.03,,
5211->11181,948,949,300,14.9,23.42,0.01,,
5211->11181,949,950,300,22.35,20.51,0.01,,
5211->11181,950,951,420,19.87,26.36,0.03,,
5211->11181,951,952,180,14.9,21.53,0.01,,
5211->11181,952,953,420,12.42,27.69,0.02,,
5211->11181,953,954,180,7.45,25.34,0,,
5211->11181,954,955,180,9.93,24.71,0.01,,
5211->11181,955,956,180,4.97,24.4,0.01,,
5211->11181,956,957,180,7.45,26.49,0.01,,
5211->11181,957,958,180,7.45,23.57,0.01,,
5211->11181,958,959,300,14.9,23.09,0.01,,
5211->11181,959,960,240,9.93,29,0.01,,
5214->6256,933,934,60,2.48,29,0,,
5214->6256,934,935,120,4.96,29,0,,
5214->6256,936,937,180,7.44,26,0,,
5214->6256,937,938,120,4.96,29,0,,
5214->6256,939,940,120,4.96,29,0,,
5214->6256,940,941,180,4.96,29,0,,
5214->6256,941,942,120,2.48,29,0,,
5214->6256,942,943,120,2.48,27.64,0,,
5214->6256,943,944,300,12.4,23.26,0,,
5214->6256,944,945,300,12.4,26.99,0.01,,
5214->6256,945,946,180,7.44,29,0,,
5214->6256,946,947,240,9.92,29,0,,
5214->6256,948,949,600,24.81,24.75,0,,
5214->6256,949,950,360,12.4,27.76,0.01,,
5214->6256,950,951,240,9.92,29,0,,
5214->6256,951,952,120,4.96,26.9,0,,
5214->6256,952,953,240,9.92,29,0,,
5214->6256,953,954,360,12.4,28.16,0,,
5214->6256,954,955,240,7.44,29,0.01,,
5214->6256,955,956,60,2.48,27.52,0,,
5214->6256,956,957,540,22.33,29,0,,
5214->6256,957,958,120,4.96,27.51,0,,
5214->6256,958,959,300,9.92,29,0,,
5214->6256,959,960,420,14.88,26.86,0,,
5214->11259,934,935,150,11.49,36,0.02,,
5214->11259,935,936,210,7.66,30.93,0,,
5214->11259,936,937,180,3.83,32.94,0,,
5214->11259,937,938,180,11.49,36,0,,
5214->11259,938,939,240,3.83,29.27,0,,
5214->11259,939,940,180,11.49,36,0,,
5214->11259,940,941,270,7.66,24.77,0,,
5214->11259,941,942,180,7.66,36,0,,
5214->11259,942,943,420,19.14,27.72,0,,
5214->11259,943,944,120,3.83,36,0,,
5214->11259,944,945,150,7.66,33.61,0,,
5214->11259,945,946,420,15.31,25.31,0,,
5214->11259,946,947,180,15.31,36,0.02,,
5214->11259,947,948,180,3.83,36,0,,
5214->11259,948,949,150,3.83,36,0,,
5214->11259,949,950,300,7.66,22.25,0,,
5214->11259,950,951,330,11.49,21.02,0,,
5214->11259,951,952,150,7.66,36,0,,
5214->11259,952,953,300,3.83,21.8,0,,
5214->11259,953,954,300,15.31,32.71,0.01,,
5214->11259,954,955,150,7.66,29.82,0,,
5214->11259,955,956,300,11.49,27.57,0,,
5214->11259,956,957,300,15.31,28.43,0,,
5214->11259,957,958,210,7.66,32.77,0,,
5214->11259,958,959,240,15.31,33.04,0,,
5214->11259,959,960,270,7.66,26.09,0,,
5214->11261,934,935,30,1.76,36,0,,
5214->11261,938,939,30,1.76,36,0,,
5214->11261,941,942,90,3.52,36,0,,
5214->11261,942,943,90,1.76,36,0,,
5214->11261,945,946,30,1.76,36,0,,
5214->11261,946,947,60,1.76,36,0,,
5214->11261,947,948,120,1.76,36,0,,
5214->11261,949,950,90,3.52,34.05,0,,
5214->11261,950,951,90,3.52,36,0,,
5214->11261,953,954,150,3.52,33.07,0,,
5214->11261,955,956,90,3.52,36,0,,
5214->11261,956,957,60,3.52,36,0,,
5214->11261,957,958,90,5.27,36,0,,
5214->11261,959,960,120,5.27,36,0,,
5214->11281,932,933,60,2.25,29,0,,
5214->11281,933,934,60,2.25,29,0,,
5214->11281,938,939,60,2.25,29,0,,
5214->11281,941,942,60,2.25,29,0,,
5214->11281,944,945,60,2.25,29,0,,
5214->11281,947,948,60,2.25,29,0,,
5214->11281,951,952,180,4.5,29,0,,
5214->11281,952,953,60,2.25,29,0,,
5214->11281,953,954,180,6.76,29,0,,
5214->11281,954,955,120,2.25,29,0,,
5214->11281,955,956,60,2.25,29,0,,
5214->11281,956,957,60,2.25,29,0,,
5214->11281,959,960,60,2.25,29,0,,
5215->5588,933,934,180,13.94,29,0,,
5215->5588,938,939,420,13.94,29,0,,
5215->5588,945,946,300,6.97,29,0,,
5215->5588,946,947,240,13.94,29,0,,
5215->5588,948,949,360,13.94,29,0,,
5215->5588,949,950,480,20.91,27.61,0,,
5215->5588,950,951,600,20.91,27.94,0,,
5215->5588,951,952,600,20.91,27.92,0,,
5215->5588,952,953,180,6.97,29,0,,
5215->5588,953,954,420,20.91,29,0,,
5215->5588,954,955,420,13.94,29,0,,
5215->5588,955,956,360,13.94,29,0,,
5215->5588,956,957,600,20.91,29,0,,
5215->5588,957,958,480,20.91,29,0,,
5215->5588,958,959,480,20.91,29,0,,
5215->5588,959,960,360,6.97,27.65,0,,
5215->6255,940,941,60,2.2,26,0,,
5215->6255,949,950,60,2.2,26,0,,
5215->11183,937,938,60,5.1,29,0,,
5215->11183,938,939,120,5.1,29,0,,
5215->11183,944,945,120,10.2,29,0,,
5215->11183,946,947,60,5.1,29,0,,
5215->11183,952,953,60,5.1,29,0,,
5215->11183,953,954,120,5.1,29,0,,
5215->11183,956,957,60,5.1,29,0,,
5215->11183,958,959,120,5.1,29,0,,
5216->5356,937,938,90,5.19,27,0,,
5216->5356,938,939,120,7.79,27,0,,
5216->5356,939,940,120,2.6,27,0,,
5216->5356,940,941,90,7.79,27,0,,
5216->5356,941,942,180,5.19,27,0,,
5216->5356,942,943,240,12.98,27,0,,
5216->5356,943,944,150,5.19,27,0,,
5216->5356,944,945,60,2.6,27,0,,
5216->5356,945,946,240,7.79,27,0,,
5216->5356,946,947,180,5.19,27,0,,
5216->5356,947,948,90,5.19,27,0,,
5216->5356,948,949,180,2.6,27,0,,
5216->5356,949,950,300,12.98,27,0,,
5216->5356,950,951,150,7.79,27,0,,
5216->5356,951,952,240,7.79,27,0,,
5216->5356,952,953,210,5.19,27,0,,
5216->5356,953,954,210,12.98,27,0.01,,
5216->5356,954,955,240,7.79,27,0,,
5216->5356,955,956,240,10.38,27,0.01,,
5216->5356,956,957,150,5.19,27,0,,
5216->5356,957,958,210,12.98,27,0,,
5216->5356,958,959,210,10.38,27,0,,
5216->5356,959,960,210,7.79,27,0,,
5216->5868,932,933,30,1.28,27,0,,
5216->5868,935,936,30,1.28,27,0,,
5216->5868,937,938,60,2.56,14.97,0,,
5216->5868,938,939,30,1.28,20.69,0,,
5216->5868,939,940,60,1.28,27,0,,
5216->5868,940,941,30,1.28,19.01,0,,
5216->5868,941,942,60,1.28,27,0,,
5216->5868,943,944,120,2.56,27,0,,
5216->5868,945,946,60,2.56,15.74,0,,
5216->5868,946,947,60,2.56,17.58,0,,
5216->5868,947,948,30,1.28,15.23,0,,
5216->5868,948,949,30,1.28,21.02,0,,
5216->5868,949,950,90,3.85,14.85,0,,
5216->5868,950,951,120,5.13,13.52,0,,
5216->5868,951,952,30,1.28,18.57,0,,
5216->5868,952,953,30,1.28,27,0,,
5216->5868,954,955,60,2.56,20.59,0,,
5216->5868,955,956,30,1.28,18.56,0,,
5216->5868,956,957,90,3.85,15.1,0,,
5216->5868,957,958,60,2.56,17.51,0,,
5216->5868,958,959,60,2.56,22.52,0,,
5216->5868,959,960,60,2.56,27,0,,
5216->10847,940,941,30,3.92,30,0,,
5216->11507,931,932,30,2.13,25,0,,
5216->11507,933,934,90,6.39,25,0,,
5216->11507,934,935,120,4.26,25,0,,
5216->11507,936,937,90,4.26,22.71,0,,
5216->11507,937,938,180,6.39,20.32,0,,
5216->11507,938,939,240,12.79,22.27,0,,
5216->11507,939,940,180,6.39,25,0,,
5216->11507,940,941,150,4.26,23.74,0,,
5216->11507,941,942,210,8.53,16.31,0,,
5216->11507,942,943,300,21.31,15.89,0.03,,
5216->11507,943,944,210,8.53,22.29,0.02,,
5216->11507,944,945,240,10.66,20.54,0,,
5216->11507,945,946,210,10.66,17.18,0,,
5216->11507,946,947,240,10.66,23.34,0.03,,
5216->11507,947,948,240,8.53,21,0,,
5216->11507,948,949,300,14.92,20.98,0.01,,
5216->11507,949,950,270,14.92,18.83,0.01,,
5216->11507,950,951,210,8.53,23.95,0.02,,
5216->11507,951,952,210,10.66,19.87,0,,
5216->11507,952,953,210,8.53,21.26,0,,
5216->11507,953,954,210,12.79,25,0.02,,
5216->11507,954,955,210,6.39,22.98,0,,
5216->11507,955,956,270,12.79,21.33,0,,
5216->11507,956,957,120,6.39,22.29,0,,
5216->11507,957,958,150,4.26,21.59,0,,
5216->11507,958,959,150,6.39,23.02,0,,
5216->11507,959,960,210,10.66,19.97,0,,
5219->1349,938,939,8.57,0.52,21,0,,
5219->1349,940,941,8.57,0.52,21,0,,
5219->1349,946,947,17.14,1.05,21,0,,
5219->1349,950,951,8.57,0.52,21,0,,
5219->1349,952,953,8.57,0.52,21,0,,
5219->1349,953,954,8.57,0.52,21,0,,
5219->1349,956,957,8.57,0.52,21,0,,
5219->1349,959,960,8.57,0.52,21,0,,
5219->1355,943,944,8.57,0.61,21,0,,
5219->1355,944,945,17.14,1.23,21,0,,
5219->1355,945,946,8.57,0.61,21,0,,
5219->1355,948,949,8.57,0.61,21,0,,
5219->1355,950,951,8.57,0.61,21,0,,
5219->1355,951,952,8.57,0.61,21,0,,
5219->1355,954,955,8.57,0.61,21,0,,
5219->1355,959,960,8.57,0.61,21,0,,
5219->5232,936,937,60,3.41,29,0,,
5219->5232,937,938,60,3.41,29,0,,
5219->5232,939,940,180,6.83,29,0,,
5219->5232,940,941,60,3.41,29,0,,
5219->5232,941,942,120,3.41,29,0,,
5219->5232,943,944,180,10.24,26.46,0,,
5219->5232,944,945,240,13.65,25.42,0,,
5219->5232,945,946,360,20.48,29,0,,
5219->5232,946,947,240,10.24,29,0,,
5219->5232,947,948,300,17.06,29,0,,
5219->5232,948,949,240,13.65,29,0,,
5219->5232,949,950,300,17.06,29,0,,
5219->5232,950,951,300,13.65,29,0,,
5219->5232,951,952,240,13.65,29,0,,
5219->5232,952,953,300,13.65,29,0,,
5219->5232,953,954,420,13.65,27.73,0,,
5219->5232,954,955,240,13.65,29,0.01,,
5219->5232,955,956,180,10.24,29,0,,
5219->5232,956,957,240,13.65,29,0,,
5219->5232,957,958,180,10.24,29,0,,
5219->5232,958,959,240,10.24,29,0,,
5219->5232,959,960,180,10.24,29,0,,
