speed_sensor_id,day_no,Min_0,Min_15,Min_30,Min_45,Min_60,Min_75,Min_90,Min_105,Min_120,Min_135,Min_150,Min_165,Min_180,Min_195,Min_210,Min_225,Min_240,Min_255,Min_270,Min_285,Min_300,Min_315,Min_330,Min_345,Min_360,Min_375,Min_390,Min_405,Min_420,Min_435,Min_450,Min_465,Min_480,Min_495,Min_510,Min_525,Min_540,Min_555,Min_570,Min_585,Min_600,Min_615,Min_630,Min_645,Min_660,Min_675,Min_690,Min_705,Min_720,Min_735,Min_750,Min_765,Min_780,Min_795,Min_810,Min_825,Min_840,Min_855,Min_870,Min_885,Min_900,Min_915,Min_930,Min_945,Min_960,Min_975,Min_990,Min_1005,Min_1020,Min_1035,Min_1050,Min_1065,Min_1080,Min_1095,Min_1110,Min_1125,Min_1140,Min_1155,Min_1170,Min_1185,Min_1200,Min_1215,Min_1230,Min_1245,Min_1260,Min_1275,Min_1290,Min_1305,Min_1320,Min_1335,Min_1350,Min_1365,Min_1380,Min_1395,Min_1410,Min_1425
114+04393,1,55,55.66666667,55.33333333,55,55,55,55,55,54.66666667,55,55,55.66666667,55.33333333,56,55.66666667,55.66666667,55.33333333,54.33333333,54.66666667,54,54.33333333,54.66666667,54.33333333,54.33333333,54,53.33333333,53,53,52.33333333,52,51.66666667,51.66666667,52.33333333,52.33333333,52.66666667,52.66666667,52.33333333,53,52.33333333,52.66666667,53,52.66666667,53,53.66666667,53.33333333,53,53,52.66666667,53.33333333,53.33333333,53,53.66666667,53,53,52.66666667,52.33333333,52.33333333,52.66666667,51.33333333,50.66666667,48.66666667,47.33333333,46.66666667,45.33333333,44,43.33333333,42,42,43.66666667,45,46.66666667,50,52.66666667,53,54.33333333,54.66666667,54.66666667,54.66666667,54.66666667,54.33333333,54.33333333,54.33333333,53.66666667,54.33333333,54.66666667,54.33333333,54.33333333,54.33333333,54,53.66666667,54,54.33333333,54.33333333,54.66666667,55.66666667,55.33333333
114+04394,1,58,58,57.66666667,57.66666667,57.66666667,57.66666667,58,57.66666667,58,58,58,58,58.66666667,58.33333333,58.66666667,58.33333333,58,58,58,58,58,58,58,58.66666667,59,59,59,56.33333333,47.66666667,43,41,41.33333333,46,52,55.66666667,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,57.66666667,57.33333333,57.33333333,56,54.33333333,51.66666667,45.33333333,40.66666667,36.33333333,33,31.66666667,29.66666667,29.66666667,30,31.33333333,34.33333333,37,42,48,52.66666667,55,57.33333333,57.66666667,58,58,58,58,57.66666667,57.33333333,57.66666667,58,57.66666667,58,58,57.66666667,57.66666667,57.66666667,57,57.33333333,58,58,58.33333333
114+04395,1,58,58,57.33333333,57,57,57,57,57.33333333,57,57.33333333,57.33333333,57.33333333,57.66666667,58,58,57.66666667,57.66666667,57.33333333,57,57,57,57,57,57,57.66666667,57,55.66666667,47.33333333,40.33333333,37.66666667,37,39.33333333,44,46.66666667,49.33333333,52,55.33333333,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,55.66666667,55.66666667,55.33333333,54.33333333,52.66666667,50.33333333,48.33333333,46,44,42,40.33333333,38,38,37.33333333,36.66666667,36.33333333,36.33333333,37,40,43.66666667,47,51,53.66666667,55.33333333,56.33333333,56.33333333,56.66666667,56.66666667,57,56,56,56.33333333,56.33333333,56.66666667,56.66666667,57,57,57,57,57,57,57,57.66666667,58
114+04396,1,57,57,57,56.66666667,56.66666667,56.33333333,56.66666667,56.66666667,56.66666667,56.66666667,56.66666667,56.66666667,57,57,57,56.66666667,56.33333333,56.33333333,56,56,56,56,56,55.33333333,55,54.33333333,52,47,42.66666667,41,41.33333333,44,47,48.66666667,50,51,52.66666667,54,54,54,54,54.33333333,54.33333333,54.33333333,54.66666667,54.66666667,54.66666667,54.33333333,54.33333333,54,54,53.33333333,53.33333333,53.33333333,53,52.33333333,51.33333333,50,49,48,47.33333333,46.66666667,45.66666667,45,44,43,41.33333333,40.33333333,41,41.33333333,43.66666667,45.66666667,47.33333333,50,52.66666667,54,55.33333333,55.66666667,55.66666667,55.66666667,55.33333333,54.66666667,55,55.33333333,55.33333333,55.66666667,55.66666667,56,56,55.66666667,55.66666667,56,56,56.33333333,56.66666667,57
114+04398,1,57,57,57,57.33333333,56.66666667,57,57.33333333,57.66666667,57.66666667,57.66666667,57.33333333,57.33333333,58,58,57.66666667,57.33333333,57.33333333,57,57,56,56,55.66666667,55.33333333,54.33333333,52.66666667,52,49.66666667,46,44.33333333,43.33333333,44,48,50,51.66666667,52.66666667,52.66666667,54,54.33333333,55,55.33333333,55.33333333,55.33333333,55.33333333,55.33333333,55.66666667,55,55.66666667,55.66666667,55.66666667,55.33333333,55.33333333,55.33333333,54.66666667,54.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,53.33333333,52,51.66666667,50.66666667,48.66666667,46.33333333,43,40.33333333,38.66666667,38.33333333,37.66666667,39,41.33333333,44.33333333,48.66666667,54,55.66666667,56.33333333,56.33333333,56,56.33333333,56,56,56,56,56,56,56,56.66666667,56.66666667,56.66666667,57,56.66666667,57,57,56.66666667,57
114+04399,1,57.33333333,57.33333333,57,57,57,56.66666667,57,57,57,57.66666667,57.66666667,57.66666667,57.66666667,57.66666667,57.66666667,57.33333333,57,57,56.33333333,56,55.66666667,55.66666667,55.66666667,55.66666667,55.66666667,55.66666667,55,54.66666667,54,53,53.33333333,53.66666667,54.33333333,54.66666667,55,55,55,55,56,56,56,56,56,56,56,56,56,56,56,56,55.66666667,55.33333333,55.66666667,55.33333333,55.33333333,55.33333333,55,55.66666667,55.33333333,55,54.66666667,54.33333333,51.33333333,44.66666667,39.66666667,34.66666667,30.66666667,28.33333333,27,27,27.66666667,31,35.66666667,41,49,52.33333333,55.66666667,57,56.66666667,56.33333333,56.33333333,56,56,56,56,56,56,56.33333333,56,56,56.33333333,56.33333333,57,57,57,57
114+04400,1,58.33333333,58.33333333,58,57.66666667,57.33333333,57.33333333,57.33333333,58,57.66666667,58,57.66666667,58,58,58,58,58,58,58,57.66666667,57.33333333,57.33333333,57.33333333,57.33333333,58,58,58,58,57.66666667,57.33333333,57,57,57,57,56.33333333,56.33333333,56.33333333,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,56.66666667,56.66666667,56,56.33333333,56.33333333,56.66666667,56.33333333,56,55.33333333,54.33333333,49.33333333,43,37.66666667,33.33333333,30.66666667,28,28,28.33333333,29.33333333,32.33333333,35.66666667,40.33333333,45.66666667,51,55.66666667,57.33333333,57.33333333,57.66666667,57.33333333,57,57.33333333,57.33333333,57.66666667,58,57.33333333,57.66666667,57.66666667,57.66666667,58,57.66666667,57.66666667,58,58,58
114+04401,1,57.66666667,58.33333333,58,58.33333333,58.33333333,57.66666667,57,57.33333333,57.33333333,57.66666667,58.66666667,58,57.66666667,57.66666667,57.66666667,57.66666667,58,58,58,58,58,57.66666667,58,56.66666667,55,54.33333333,53.33333333,52.66666667,50.66666667,49.66666667,49,50,52.66666667,54,55.33333333,55.33333333,55.33333333,55.33333333,55.33333333,55.66666667,56,56,56,55.66666667,55.33333333,55.66666667,55.66666667,55.66666667,55.66666667,55,54.33333333,53.66666667,53.33333333,53,53,52.66666667,52.33333333,52.33333333,51,48,45,40,35,32.33333333,29.33333333,26.66666667,25.33333333,23.66666667,23,22.66666667,23.66666667,26.66666667,30.66666667,35.33333333,40.33333333,45.66666667,50,52.66666667,53.66666667,55.66666667,57.66666667,57.33333333,57.66666667,57.66666667,57.33333333,58,57.66666667,58,57.66666667,57.66666667,57.66666667,57.33333333,57.33333333,57,58,58.33333333
114+04403,1,55.33333333,55.66666667,55.33333333,56,56.33333333,55.66666667,56,56.66666667,56.66666667,57,57,56.33333333,56.33333333,56.66666667,56.66666667,56.33333333,56,55.66666667,55.66666667,56,56,56,56.33333333,56.33333333,56,56,56,55.33333333,54.66666667,55,54.66666667,55,55.66666667,55.66666667,56,55.66666667,55.33333333,55,55,54.33333333,54.33333333,54.33333333,54,54.33333333,54.33333333,53.66666667,53.66666667,54,54,54.33333333,54.66666667,54.33333333,54.33333333,53.66666667,53,53,52.33333333,51.66666667,50,48,44.66666667,41.66666667,38.66666667,37.33333333,36,35,34,32.33333333,32,31.66666667,32.66666667,35.33333333,37.66666667,41,44.66666667,48,52.66666667,53.66666667,54,54,54.33333333,54.33333333,54.66666667,54.33333333,54.66666667,55,54.66666667,55.66666667,55,55.33333333,55.33333333,55.33333333,55,55,55.33333333,55.33333333
114+04405,1,56.66666667,57,56.66666667,56.66666667,56.33333333,56.33333333,54.66666667,56.33333333,56.33333333,55.33333333,55.66666667,55.66666667,56.66666667,56.66666667,57.33333333,57,57,57,57,57.33333333,56.33333333,56.33333333,56,56,55.66666667,55.66666667,55.33333333,54.66666667,54.33333333,54.33333333,55,55.33333333,55.33333333,55.66666667,55.66666667,55.66666667,56,55.33333333,55,55,55,55,55.66666667,56,56,55.66666667,55.33333333,55.33333333,55,55.33333333,54.33333333,54.33333333,54,53.66666667,53.33333333,53.33333333,52.66666667,51.66666667,51.66666667,50.33333333,49.66666667,48.66666667,47.33333333,47,46.66666667,45.33333333,44.33333333,43.66666667,43,44.33333333,45,46,48.33333333,49.33333333,50,51,51,51.33333333,53,53,54.33333333,54.66666667,54.66666667,54.33333333,54.33333333,54,54.33333333,55,55,55.33333333,56,55.66666667,56.33333333,56.33333333,56,56.66666667
114+04406,1,58.66666667,59.33333333,59.33333333,59.66666667,59,58.33333333,58,58,58,58,58.33333333,58.33333333,58.33333333,58,58,58,57.33333333,57.66666667,58.33333333,58.33333333,58.33333333,58,58,57.66666667,58,58,58,58.33333333,58.33333333,58.66666667,58.33333333,59,59,58.66666667,58.66666667,58,57.33333333,58,58,58,58.33333333,58,58.33333333,58.66666667,58.66666667,59,58.66666667,59,59,59,59,59,59,58.33333333,59,59,58.66666667,58.66666667,58.33333333,58,57.66666667,58,58,54.66666667,54.66666667,54,54,56.33333333,56.33333333,57.33333333,57.66666667,58,58,57.66666667,58,58.33333333,58.33333333,58.33333333,58.33333333,58.66666667,58.66666667,58.33333333,58.66666667,58,57.66666667,57.33333333,57,57,57.66666667,58,59,59.33333333,59.66666667,59.66666667,59.66666667,58.66666667
114+04407,1,60.33333333,60.66666667,60.66666667,60.66666667,60.66666667,60.33333333,60.33333333,60,60.33333333,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,59.33333333,59,59,59,59,59,59,59.33333333,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,58.33333333,58,57.66666667,57.33333333,57,56.33333333,54.66666667,53.66666667,52.33333333,51.66666667,51.66666667,50.33333333,50,51.33333333,51.66666667,53.66666667,56.66666667,57.33333333,58.66666667,59,59.66666667,60,60,60,60,59.66666667,60,59.66666667,59.66666667,60,60,60,59.66666667,60.33333333,59.66666667,59.66666667,60,60.33333333,60.33333333,60.66666667,60.33333333
114+04408,1,60.66666667,60.66666667,60.33333333,60.66666667,60.33333333,60,60,59.66666667,60,60,60,60,60,60,60.33333333,60,59.66666667,59.66666667,59.66666667,59.33333333,60,60,60,59.66666667,59.66666667,60,60,60,60,60,60,60,59.66666667,59.66666667,60,60,60,60,60,60,60,60,60,60,60,60,59.66666667,60,59.66666667,60,60,60,59.66666667,59.66666667,59.66666667,59.33333333,59,59,58.66666667,59,58.66666667,58.66666667,58.66666667,58.33333333,57.33333333,56.33333333,54.66666667,53.66666667,52.66666667,53.33333333,55.66666667,57,58.66666667,59,59.66666667,60,60,60,60,60,60,60,60,60.33333333,60,60,60,60,60.33333333,60.33333333,60,60.33333333,60,61,60.66666667,60.66666667
114+04409,1,61,60.66666667,60.66666667,60.66666667,60.66666667,60,60,60,60,60,60,60,60,60.33333333,60,60,60,59.66666667,59.66666667,60,60,60,60,60,60,60,60,60,60,60,59.66666667,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60.33333333,60,60,60,60,60,60,60,60.66666667,61,60.66666667,61,60.66666667,61,61,61,61,61,61,60.66666667,60.33333333,60.33333333,60,60,60.33333333,60.33333333,60.33333333,60.66666667,60.66666667,60.33333333,60.33333333,60.33333333,60.66666667,60.66666667,60.33333333,60,60.33333333,60,60.33333333,60.33333333,60.33333333,60.33333333,60.33333333,60.66666667,60.66666667,61,61,61,61
114+04410,1,61,60.33333333,60,60,59.66666667,59.33333333,59.33333333,59,59,59.33333333,59.33333333,59.33333333,59.33333333,60,59.66666667,59.66666667,59.66666667,59.66666667,59.33333333,59.33333333,59.66666667,59.66666667,59.66666667,59.33333333,60,60,59.66666667,59.66666667,59.33333333,60,59.66666667,60,60.33333333,60.33333333,60.33333333,60.33333333,60,60,60,60,60,60,60,59.66666667,60,60,60,60,60,59.66666667,59.66666667,60,59.66666667,59.66666667,59.66666667,60.66666667,61,61.33333333,61,60.66666667,60.66666667,60.66666667,61,60.66666667,61,61,61,60.66666667,60.33333333,60,60,60,60.33333333,59.66666667,59.66666667,59.66666667,60,60.33333333,60.33333333,60.66666667,60.66666667,60.33333333,60,60.33333333,60,60,60.33333333,60,60.33333333,60.66666667,60.66666667,61,61,61,61,60.66666667
114+04411,1,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,37.33333333,37.66666667,38.33333333,36.66666667,36.33333333,37.33333333,36.66666667,37.33333333,36.66666667,36.33333333,35.66666667,35,34.66666667,34.33333333,34.33333333,35.33333333,34,34,33,32.33333333,33.66666667,34.66666667,35,36.66666667,36,34,33.33333333,33.33333333,32,33.66666667,32.66666667,34.33333333,33.66666667,36,37,36,38.33333333,37.66666667,37.66666667,36,31,32.66666667,32.33333333,35.33333333,33.66666667,28.33333333,24.33333333,22.33333333,21.33333333,23.33333333,25.66666667,31.66666667,38.33333333,38,39.66666667,39,29.33333333,29,28,29,31.33333333,37.66666667,39,36.66666667,34.33333333,34,34.33333333,40,35.66666667,40,34.66666667,35,35.33333333,31.66666667,32.66666667,40
114+04412,1,55.66666667,55.33333333,56.33333333,57.66666667,56,57,59,59,59,57,57,57.33333333,55.33333333,56.66666667,55.66666667,55.66666667,57,57,57.33333333,57,55.66666667,56.66666667,58,58,58.33333333,58.33333333,57,54.33333333,46.33333333,41,40.33333333,40,43.33333333,47,48.66666667,50.33333333,53.33333333,55.33333333,56.33333333,56.33333333,56.66666667,56.66666667,56.33333333,56,56,55.66666667,55,55,54.66666667,55.33333333,56,55.66666667,56.33333333,56.66666667,56.66666667,56,52.33333333,51,49.33333333,45.66666667,39.33333333,34,28,23,21.33333333,19,18,17.66666667,18.33333333,18.33333333,21,28.66666667,32.33333333,42.33333333,49.66666667,57.66666667,58.66666667,58.33333333,58,57.66666667,57.33333333,57,56,56.66666667,56.66666667,57.33333333,57,57,56.66666667,57.33333333,57.33333333,56.66666667,55.66666667,57.33333333,55.33333333,54.66666667
114+04413,1,54.66666667,55.33333333,55.33333333,55,55,55,54.66666667,55,55,54.66666667,55.66666667,54.66666667,55.66666667,54.66666667,56.33333333,55.66666667,54.66666667,55,55.33333333,55.66666667,56.33333333,56.66666667,57,57.33333333,57.33333333,57,55.33333333,51.33333333,47,44.33333333,43.33333333,43.33333333,45,47.66666667,48.66666667,50,51.66666667,54.66666667,55,55.66666667,55.66666667,56,56,55.33333333,55,54.66666667,54.33333333,55,55,54.66666667,55,55.33333333,55,54.66666667,54.33333333,52.33333333,51.33333333,50.66666667,50,50,49.33333333,48.33333333,45.33333333,42.33333333,40,38.33333333,36,36,37,38.33333333,44.33333333,47.66666667,50,51.66666667,54.66666667,56.33333333,56.66666667,56.66666667,56.66666667,55.33333333,55.33333333,55,54.66666667,55.66666667,55.66666667,56.33333333,56.33333333,54.66666667,54.66666667,54.66666667,55,56.33333333,56,55.33333333,55.66666667,55.33333333
114+04414,1,56.66666667,57,55.66666667,54.66666667,54.33333333,54.33333333,55.66666667,56.33333333,54.33333333,54,54,53.33333333,57,58,58,57,54.33333333,55,55.66666667,56.33333333,56.66666667,56,56.33333333,56.33333333,56.66666667,56.66666667,55,52.33333333,47.66666667,45,44,41.66666667,43.66666667,44.66666667,48.66666667,52.33333333,54.66666667,55,55,55,54.66666667,55.33333333,55.33333333,55.66666667,55.66666667,55,55,54.33333333,54.66666667,54.66666667,54.33333333,55,55,54.66666667,54.66666667,53,49.33333333,47.66666667,46.33333333,47.66666667,49.66666667,48,45,41.66666667,39.33333333,38.66666667,34.33333333,34.66666667,35.33333333,38.66666667,49,52.66666667,53.66666667,54.66666667,55.33333333,55.66666667,56.66666667,56.66666667,57,56.33333333,55.66666667,55.66666667,55,55.66666667,55.66666667,54,53.66666667,53.66666667,56.66666667,55,55.33333333,55,54.33333333,55.33333333,55.66666667,56
114+04415,1,55.33333333,55.66666667,55.66666667,55,55,54.66666667,54.33333333,54.33333333,54.66666667,54.33333333,54.66666667,54,54.66666667,54.66666667,55,54.66666667,54.66666667,55.33333333,55.66666667,56,56.66666667,57,57.33333333,57.33333333,57,57,54.33333333,48.66666667,42.66666667,39.33333333,37.33333333,37,38.66666667,40.33333333,44,49.33333333,52.66666667,55,55.66666667,56,56.66666667,56.33333333,56.33333333,56,55.66666667,55.66666667,56,56,55.66666667,55.66666667,55.66666667,55.66666667,56,55.33333333,55,55,48,43.33333333,40.33333333,38.66666667,40.33333333,37.66666667,35.66666667,34.33333333,31.66666667,31.33333333,27.33333333,26.66666667,27.66666667,30,37.66666667,42.66666667,46.66666667,52.66666667,56,57,57.33333333,57,57,56.33333333,56.33333333,56,55,55.33333333,55,55,55.66666667,55,55.33333333,55.33333333,55.33333333,55.66666667,55.33333333,56,55.66666667,55.66666667
114+04416,1,56,56,55.66666667,55,55.66666667,55.33333333,55.66666667,56,56,56.66666667,56.33333333,56,55.66666667,55.66666667,56.66666667,57,56,55.66666667,55.33333333,57,57.33333333,57.66666667,57.33333333,56.66666667,56.33333333,55.33333333,52,45.33333333,40,37.66666667,37,37.33333333,38.66666667,40.66666667,42.66666667,47,50,52.66666667,53.66666667,54,53.66666667,53,53.33333333,53.66666667,53.33333333,54,53.66666667,53.33333333,52.66666667,52.33333333,52.66666667,53,52,51.66666667,49.66666667,47.33333333,44.33333333,40,37.66666667,37.33333333,36.66666667,35.66666667,34,32,31.33333333,29.33333333,28.33333333,27.33333333,29,30.66666667,34,38.33333333,43.66666667,47,53,55.66666667,57,57,56.66666667,56.66666667,56,56,55.33333333,54.66666667,55.33333333,55.66666667,56.66666667,57.33333333,57.66666667,57.66666667,56.33333333,56.33333333,56,56,56,55.66666667
114+04417,1,58,57.66666667,58,58,55,54.33333333,53,56.66666667,58,58,58,58,58,58,58,58,57.33333333,57.66666667,56.66666667,55.33333333,57,56.33333333,55.33333333,56,55.33333333,54.66666667,51.66666667,47.33333333,42.33333333,41.33333333,42.33333333,44.66666667,48,49,46.66666667,47.33333333,48.66666667,49.33333333,52,53.33333333,54.33333333,53.66666667,54.33333333,54.33333333,54,54.33333333,54,53.33333333,54,52.66666667,53,52.66666667,52.66666667,53,53,53.66666667,53,52.33333333,50.33333333,50.66666667,50.66666667,49,49.33333333,47.66666667,47.66666667,48,48,49,50.33333333,51,51.33333333,53,53,55.33333333,55.66666667,57,57,56.33333333,57,56,57.33333333,57.33333333,55.66666667,58,57.66666667,54.33333333,56.66666667,56,57,57,57.66666667,57.66666667,57.66666667,57,57.66666667,58
114+04418,1,51.33333333,51.66666667,52,52.33333333,53.33333333,53.33333333,53.33333333,52.33333333,55,55,55,53,55,54.33333333,54.66666667,53,53.66666667,52,51.66666667,53.33333333,53,54.33333333,53.33333333,52.33333333,51.33333333,51,48.66666667,46.33333333,45,43.66666667,43.66666667,45,45.66666667,47,47.66666667,47.66666667,48.66666667,48.33333333,50,50.66666667,50.66666667,50.66666667,50.33333333,51.33333333,51,49.66666667,50,50,49.66666667,50,49.66666667,49.66666667,50,50,49.33333333,48,47.33333333,48,47.33333333,48,48,47,47.33333333,47.33333333,46.66666667,46.66666667,47,46.66666667,46,45.33333333,45,46,46.66666667,47.66666667,49,50,50.66666667,50.33333333,51,50,50.33333333,50.66666667,50.66666667,50.33333333,50,50,50,50,50,50.66666667,50.33333333,51.33333333,51.33333333,51.66666667,52,53
114+04419,1,53,56.66666667,56.66666667,56,56.66666667,56.33333333,56,57,55.66666667,55.66666667,56.33333333,58,55.33333333,56,57.33333333,58,58,54.66666667,54.33333333,55.33333333,55.33333333,55.33333333,54.33333333,54.33333333,54.33333333,54,53.66666667,52.33333333,51.66666667,48,47,46.66666667,46.66666667,50,51.66666667,53,53.66666667,53.66666667,53.66666667,53.66666667,54.33333333,54,54,54.33333333,54.33333333,54.66666667,54.33333333,54,54,54,53.66666667,53.33333333,51.66666667,53.33333333,53.66666667,53.66666667,53.33333333,53.66666667,52.66666667,52,52.66666667,52.33333333,53.33333333,53,52,52.66666667,52,52,51.66666667,51.66666667,52.33333333,52.66666667,53,54,54.66666667,55,55,54.66666667,55.33333333,54,54.33333333,53.66666667,53.66666667,54,54,54.66666667,55.33333333,55.33333333,56.33333333,56.33333333,56,56,54.33333333,55,55.33333333,54
114+04420,1,53.33333333,55.33333333,56.66666667,56.66666667,56,56.33333333,57,57,57,57,57,57,57,57,57,53,53.66666667,53.33333333,54,54,52.66666667,53.66666667,54.33333333,54.66666667,54.66666667,54.33333333,53.33333333,50.33333333,48.33333333,46.33333333,45.66666667,45,47,48.66666667,50.33333333,51.66666667,51.66666667,51.33333333,51.66666667,51.33333333,51,51.33333333,51.33333333,52,52,52.33333333,52.66666667,51,50,49.66666667,48.66666667,49.66666667,49.33333333,48.66666667,49.66666667,50.33333333,50,50.33333333,49.33333333,49,48.33333333,47.66666667,49.33333333,47.66666667,47.66666667,49.33333333,48,49.33333333,50,49.66666667,50.66666667,50.66666667,50.66666667,51.33333333,52.33333333,53.33333333,54,54,54.33333333,54.66666667,54.33333333,53.33333333,52,52.33333333,52,52,53,52.66666667,53.33333333,54.33333333,55.33333333,55.33333333,55.33333333,57,57,57
