agent_id,trip_id,from_zone_id,to_zone_id,from_origin__node_id,to_destination_node_id,start_time_in_min,end_time_in_min,travel_time_in_min,demand_type,pricing_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
20963,0,12,1,11151,5577,955.02,0.00,-955.02,1,1,1,20.00,1,5,2.95,
20964,0,33,3,1351,11159,955.04,0.00,-955.04,1,1,1,10.00,1,0,1.87,
20965,0,12,40,11151,1296,955.07,0.00,-955.07,1,1,1,15.00,2,15,1.17,
20966,0,26,19,1323,1352,955.07,0.00,-955.07,1,1,1,10.00,1,15,1.83,
20967,0,31,5,8002,11282,955.07,1214.00,258.93,1,1,1,15.00,1,5,2.70,
20968,0,22,13,3689,5034,955.07,0.00,-955.07,1,1,1,10.00,1,10,3.04,
20969,0,14,10,5037,5929,955.07,0.00,-955.07,1,1,1,10.00,1,5,3.99,
20970,0,26,9,1323,5356,955.07,0.00,-955.07,1,1,1,10.00,1,15,2.18,
20971,0,10,8,5929,10847,955.07,0.00,-955.07,1,1,1,10.00,1,5,0.86,
20972,0,24,11,1325,5119,955.07,1184.00,228.93,1,1,1,10.00,2,15,0.63,
20973,0,28,7,1359,11281,955.07,974.00,18.93,1,1,1,5.00,1,5,2.70,
20974,0,39,1,1404,5577,955.09,0.00,-955.09,1,1,1,20.00,1,15,5.50,
20975,0,41,1,5578,5577,955.16,1008.00,52.84,1,1,1,30.00,1,5,0.62,
20976,0,10,19,5929,1352,955.50,0.00,-955.50,1,1,1,5.00,2,5,2.31,
20977,0,10,21,5929,6253,955.50,0.00,-955.50,1,1,1,10.00,2,10,1.47,
20978,0,8,1,10847,5577,955.50,0.00,-955.50,1,1,1,1.00,1,5,5.63,
20979,0,16,28,11827,1359,955.50,0.00,-955.50,1,1,1,30.00,1,10,3.98,
20980,0,33,8,1351,10847,955.50,1262.00,306.50,1,1,1,10.00,1,5,2.70,
20981,0,16,2,11827,11123,955.50,0.00,-955.50,1,1,1,10.00,2,5,1.98,
20982,0,37,21,1353,6253,955.50,0.00,-955.50,1,1,1,1.00,2,10,3.05,
20983,0,28,2,1359,11123,955.50,0.00,-955.50,1,1,1,15.00,1,15,3.88,
20984,0,35,1,1290,5577,955.60,0.00,-955.60,1,1,1,15.00,1,10,1.36,
20985,0,16,1,11827,5577,955.63,0.00,-955.63,1,1,1,15.00,1,5,0.90,
20986,0,39,2,1404,11123,955.79,0.00,-955.79,1,1,1,10.00,1,5,4.57,
20987,0,14,1,5037,5577,955.81,0.00,-955.81,1,1,1,5.00,1,0,2.29,
20988,0,16,4,11827,11180,955.86,0.00,-955.86,1,1,1,30.00,1,5,4.01,
20989,0,6,1,5238,5577,955.89,0.00,-955.89,1,1,1,10.00,1,10,5.09,
20990,0,33,1,1351,5577,955.94,0.00,-955.94,1,1,1,5.00,1,5,4.30,
20991,0,20,12,1357,11151,955.97,0.00,-955.97,1,1,1,5.00,1,5,3.63,
20992,0,8,3,10847,11159,955.97,0.00,-955.97,1,1,1,30.00,1,0,3.20,
20993,0,26,6,1323,5238,955.97,0.00,-955.97,1,1,1,5.00,1,10,3.25,
20994,0,22,10,3689,5929,955.97,0.00,-955.97,1,1,1,20.00,1,10,0.60,
20995,0,14,8,5037,10847,956.05,0.00,-956.05,1,1,1,20.00,2,15,4.09,
20996,0,20,1,1357,5577,956.07,0.00,-956.07,1,1,1,15.00,1,5,5.36,
20997,0,18,28,1286,1359,956.11,0.00,-956.11,1,1,1,10.00,1,10,5.34,
20998,0,4,21,11180,6253,956.11,0.00,-956.11,1,1,1,5.00,2,5,2.92,
20999,0,18,5,1286,11282,956.17,0.00,-956.17,1,1,1,5.00,1,5,5.25,
21000,0,12,4,11151,11180,956.17,0.00,-956.17,1,1,1,20.00,1,10,4.46,
21001,0,33,40,1351,1296,956.17,0.00,-956.17,1,1,1,30.00,2,10,4.58,
21002,0,28,1,1359,5577,956.17,0.00,-956.17,1,1,1,5.00,1,0,4.81,
21003,0,18,1,1286,5577,956.17,1258.00,301.83,1,1,1,15.00,1,5,0.90,
21004,0,16,7,11827,11281,956.17,0.00,-956.17,1,1,1,5.00,1,10,5.40,
21005,0,12,11,11151,5119,956.17,1348.00,391.83,1,1,1,10.00,1,10,1.75,
21006,0,10,13,5929,5034,956.17,0.00,-956.17,1,1,1,20.00,2,10,3.21,
21007,0,16,40,11827,1296,956.17,0.00,-956.17,1,1,1,20.00,2,0,1.94,
21008,0,22,1,3689,5577,956.17,0.00,-956.17,1,1,1,30.00,2,15,5.37,
21009,0,14,28,5037,1359,956.17,0.00,-956.17,1,1,1,10.00,1,5,3.15,
21010,0,39,30,1404,1360,956.25,0.00,-956.25,1,1,1,10.00,1,10,1.11,
21011,0,31,1,1314,5577,956.26,996.10,39.84,1,1,1,15.00,2,5,1.72,
21012,0,18,2,1286,11123,956.28,1244.00,287.72,1,1,1,60.00,2,10,1.98,
21013,0,26,1,1323,5577,956.28,1274.00,317.72,1,1,1,10.00,2,10,2.99,
21014,0,20,2,1356,11123,956.28,0.00,-956.28,1,1,1,10.00,1,10,3.87,
21015,0,2,1,11123,5577,956.31,996.00,39.69,1,1,1,30.00,1,10,1.45,
21016,0,24,1,1325,5577,956.35,0.00,-956.35,1,1,1,10.00,1,15,4.00,
21017,0,37,1,1349,5577,956.35,1320.00,363.65,1,1,1,20.00,1,15,3.67,
21018,0,35,28,1290,1359,956.44,0.00,-956.44,1,1,1,30.00,1,10,3.86,
21019,0,26,2,1323,11123,956.44,1242.00,285.56,1,1,1,5.00,1,5,2.06,
21020,0,41,1,5578,5577,956.52,1008.00,51.48,1,1,1,20.00,1,15,0.62,
21021,0,41,13,5578,5034,956.67,1016.00,59.33,1,1,1,5.00,1,10,3.10,
21022,0,18,40,1286,1296,956.67,1196.00,239.33,1,1,1,10.00,1,0,2.49,
21023,0,8,5,10847,11282,956.67,1350.00,393.33,1,1,1,40.00,1,10,2.31,
21024,0,2,11,11123,5119,956.67,0.00,-956.67,1,1,1,5.00,1,0,3.88,
21025,0,31,9,1316,5356,956.67,0.00,-956.67,1,1,1,10.00,1,5,3.82,
21026,0,6,7,5238,11281,956.67,966.00,9.33,1,1,1,60.00,1,5,1.58,
21027,0,26,13,1323,5034,956.67,1230.00,273.33,1,1,1,10.00,1,10,2.82,
21028,0,10,1,5929,5577,956.67,0.00,-956.67,1,1,1,20.00,2,5,5.53,
21029,0,28,11,1359,5119,956.67,0.00,-956.67,1,1,1,10.00,1,0,0.97,
21030,0,4,9,11180,5356,956.67,0.00,-956.67,1,1,1,10.00,1,5,3.16,
21031,0,16,19,11827,1352,956.67,0.00,-956.67,1,1,1,10.00,1,10,4.30,
21032,0,35,5,1290,11282,956.67,0.00,-956.67,1,1,1,30.00,1,15,4.39,
21033,0,33,7,1351,11281,956.67,1178.00,221.33,1,1,1,10.00,1,5,1.60,
21034,0,39,1,1404,5577,956.73,0.00,-956.73,1,1,1,5.00,2,10,5.50,
21035,0,4,19,11180,1352,956.75,0.00,-956.75,1,1,1,10.00,1,5,0.90,
21036,0,37,2,1349,11123,956.87,1282.00,325.13,1,1,1,15.00,1,10,2.74,
21037,0,22,30,3689,1360,956.87,0.00,-956.87,1,1,1,20.00,1,5,0.98,
21038,0,8,40,10847,1296,956.87,0.00,-956.87,1,1,1,30.00,1,10,3.54,
21039,0,33,3,1351,11159,956.87,0.00,-956.87,1,1,1,10.00,2,5,1.87,
21040,0,14,3,5037,11159,956.87,0.00,-956.87,1,1,1,30.00,2,5,3.93,
21041,0,20,8,1356,10847,956.93,1236.00,279.07,1,1,1,15.00,1,5,1.65,
21042,0,12,1,11151,5577,956.95,0.00,-956.95,1,1,1,30.00,2,5,2.95,
21043,0,14,1,5037,5577,957.03,0.00,-957.03,1,1,1,10.00,1,15,2.29,
21044,0,18,30,1286,1360,957.05,1290.00,332.95,1,1,1,10.00,1,10,4.54,
21045,0,12,3,11151,11159,957.05,0.00,-957.05,1,1,1,10.00,1,5,3.40,
21046,0,14,6,5037,5238,957.05,0.00,-957.05,1,1,1,10.00,1,10,6.07,
21047,0,22,7,3689,11281,957.05,0.00,-957.05,1,1,1,30.00,2,15,2.19,
21048,0,24,5,1325,11282,957.05,0.00,-957.05,1,1,1,10.00,2,10,3.86,
21049,0,28,30,1359,1360,957.05,1344.00,386.95,1,1,1,10.00,1,10,0.54,
21050,0,20,9,1357,5356,957.05,1204.00,246.95,1,1,1,20.00,1,15,1.19,
21051,0,18,11,1286,5119,957.05,1288.00,330.95,1,1,1,30.00,2,5,4.35,
21052,0,16,13,11827,5034,957.05,0.00,-957.05,1,1,1,10.00,1,5,2.33,
21053,0,31,8,1318,10847,957.09,0.00,-957.09,1,1,1,5.00,2,15,3.16,
21054,0,8,28,10847,1359,957.16,0.00,-957.16,1,1,1,5.00,1,10,0.96,
21055,0,16,3,11827,11159,957.16,0.00,-957.16,1,1,1,1.00,1,5,2.95,
21056,0,18,4,1286,11180,957.21,0.00,-957.21,1,1,1,30.00,1,15,4.54,
21057,0,28,4,1359,11180,957.21,0.00,-957.21,1,1,1,15.00,2,5,2.86,
21058,0,4,8,11180,10847,957.26,0.00,-957.26,1,1,1,10.00,1,5,3.10,
21059,0,26,30,1323,1360,957.35,1238.00,280.65,1,1,1,30.00,1,10,1.71,
21060,0,33,2,1351,11123,957.35,0.00,-957.35,1,1,1,20.00,1,10,3.37,
21061,0,6,21,5238,6253,957.35,1238.00,280.65,1,1,1,10.00,1,15,2.51,
21062,0,12,21,11151,6253,957.35,0.00,-957.35,1,1,1,30.00,2,10,3.48,
21063,0,24,12,1325,11151,957.60,1216.00,258.40,1,1,1,30.00,1,5,1.44,
21064,0,31,6,8002,5238,957.60,1218.00,260.40,1,1,1,30.00,2,10,3.07,
21065,0,26,10,1323,5929,957.60,0.00,-957.60,1,1,1,15.00,2,15,2.01,
21066,0,26,4,1323,11180,957.60,0.00,-957.60,1,1,1,40.00,1,15,2.16,
21067,0,35,1,1290,5577,957.65,0.00,-957.65,1,1,1,20.00,1,10,1.36,
21068,0,16,21,11827,6253,957.67,0.00,-957.67,1,1,1,10.00,1,10,5.11,
21069,0,4,1,11180,5577,957.73,0.00,-957.73,1,1,1,5.00,2,5,4.01,
21070,0,24,1,1325,5577,957.77,0.00,-957.77,1,1,1,30.00,1,15,4.00,
21071,0,6,3,5238,11159,957.80,0.00,-957.80,1,1,1,10.00,2,15,2.65,
21072,0,31,2,8002,11123,957.80,1162.00,204.20,1,1,1,15.00,2,15,1.57,
21073,0,8,12,10847,11151,957.80,0.00,-957.80,1,1,1,20.00,1,15,2.76,
21074,0,14,19,5037,1352,957.80,0.00,-957.80,1,1,1,15.00,1,5,5.28,
21075,0,14,13,5037,5034,957.80,0.00,-957.80,1,1,1,10.00,1,5,1.50,
21076,0,41,1,5578,5577,957.87,1008.00,50.13,1,1,1,15.00,1,5,0.62,
21077,0,10,40,5929,1296,957.89,0.00,-957.89,1,1,1,30.00,1,5,3.44,
21078,0,8,1,10847,5577,957.92,0.00,-957.92,1,1,1,40.00,1,5,5.63,
21079,0,26,1,1323,5577,958.02,1274.10,316.08,1,1,1,30.00,1,5,2.99,
21080,0,37,1,1353,5577,958.05,1202.00,243.95,1,1,1,15.00,1,5,3.18,
21081,0,22,1,3689,5577,958.09,0.00,-958.09,1,1,1,10.00,1,15,5.37,
21082,0,14,2,5037,11123,958.13,0.00,-958.13,1,1,1,15.00,1,5,2.82,
21083,0,24,4,1325,11180,958.13,0.00,-958.13,1,1,1,10.00,2,10,3.15,
21084,0,31,28,8116,1359,958.13,0.00,-958.13,1,1,1,10.00,1,15,3.45,
21085,0,33,1,1351,5577,958.13,0.00,-958.13,1,1,1,20.00,1,10,4.30,
21086,0,16,1,11827,5577,958.18,0.00,-958.18,1,1,1,30.00,2,15,0.90,
21087,0,35,4,1290,11180,958.25,0.00,-958.25,1,1,1,20.00,2,10,3.68,
21088,0,35,3,1290,11159,958.25,0.00,-958.25,1,1,1,30.00,1,5,2.62,
21089,0,14,1,5037,5577,958.25,0.00,-958.25,1,1,1,10.00,1,5,2.29,
21090,0,20,1,1357,5577,958.36,0.00,-958.36,1,1,1,20.00,1,15,5.36,
21091,0,39,1,1404,5577,958.36,0.00,-958.36,1,1,1,15.00,1,5,5.50,
21092,0,28,3,1359,11159,958.36,0.00,-958.36,1,1,1,10.00,1,10,2.37,
21093,0,22,5,3689,11282,958.36,0.00,-958.36,1,1,1,30.00,1,10,2.52,
21094,0,20,7,1357,11281,958.36,1160.00,201.64,1,1,1,10.00,1,5,1.70,
21095,0,16,11,11827,5119,958.36,0.00,-958.36,1,1,1,5.00,1,5,3.79,
21096,0,18,9,1286,5356,958.36,0.00,-958.36,1,1,1,30.00,1,15,6.00,
21097,0,18,1,1286,5577,958.40,1262.00,303.60,1,1,1,10.00,1,5,0.90,
21098,0,31,1,8116,5577,958.44,1134.00,175.56,1,1,1,10.00,1,5,2.01,
21099,0,18,8,1286,10847,958.46,0.00,-958.46,1,1,1,15.00,1,5,5.93,
21100,0,31,4,1314,11180,958.46,1290.00,331.54,1,1,1,15.00,1,15,2.84,
21101,0,6,1,5238,5577,958.51,0.00,-958.51,1,1,1,10.00,2,5,5.09,
21102,0,10,2,5929,11123,958.63,0.00,-958.63,1,1,1,20.00,1,15,4.60,
21103,0,28,5,1359,11282,958.70,982.00,23.30,1,1,1,30.00,1,5,3.02,
21104,0,20,13,1356,5034,958.70,0.00,-958.70,1,1,1,10.00,2,10,4.55,
21105,0,22,11,3689,5119,958.70,0.00,-958.70,1,1,1,30.00,1,10,1.52,
21106,0,24,9,1325,5356,958.70,1204.00,245.30,1,1,1,10.00,2,15,1.99,
21107,0,16,8,11827,10847,958.70,0.00,-958.70,1,1,1,5.00,2,5,4.78,
21108,0,26,7,1323,11281,958.70,0.00,-958.70,1,1,1,10.00,2,15,2.42,
21109,0,2,4,11123,11180,958.70,1292.00,333.30,1,1,1,30.00,1,5,3.08,
21110,0,33,3,1351,11159,958.70,0.00,-958.70,1,1,1,20.00,1,5,1.87,
21111,0,10,1,5929,5577,958.79,0.00,-958.79,1,1,1,5.00,1,5,5.53,
21112,0,14,8,5037,10847,958.82,0.00,-958.82,1,1,1,5.00,1,15,4.09,
21113,0,14,11,5037,5119,958.82,0.00,-958.82,1,1,1,30.00,2,5,2.96,
21114,0,2,19,11123,1352,958.82,1292.00,333.18,1,1,1,30.00,2,10,3.37,
21115,0,28,1,1359,5577,958.85,0.00,-958.85,1,1,1,1.00,1,15,4.81,
21116,0,12,1,11151,5577,958.89,0.00,-958.89,1,1,1,10.00,1,10,2.95,
21117,0,31,10,1314,5929,958.92,0.00,-958.92,1,1,1,10.00,1,15,4.14,
21118,0,12,8,11151,10847,958.92,0.00,-958.92,1,1,1,20.00,1,5,2.88,
21119,0,35,6,1290,5238,958.92,0.00,-958.92,1,1,1,1.00,1,10,4.76,
21120,0,28,12,1359,11151,958.92,0.00,-958.92,1,1,1,5.00,1,10,1.94,
21121,0,35,2,1290,11123,958.92,1032.00,73.08,1,1,1,20.00,1,15,1.52,
21122,0,12,30,11151,1360,959.00,0.00,-959.00,1,1,1,30.00,2,15,1.95,
21123,0,4,19,11180,1352,959.03,0.00,-959.03,1,1,1,1.00,1,5,0.90,
21124,0,22,3,3689,11159,959.07,0.00,-959.07,1,1,1,1.00,1,5,2.93,
21125,0,26,8,1323,10847,959.13,0.00,-959.13,1,1,1,20.00,1,5,2.11,
21126,0,18,28,1286,1359,959.13,0.00,-959.13,1,1,1,10.00,1,5,5.34,
21127,0,4,21,11180,6253,959.13,0.00,-959.13,1,1,1,5.00,1,15,2.92,
21128,0,24,1,1325,5577,959.19,0.00,-959.19,1,1,1,30.00,1,5,4.00,
21129,0,41,1,5578,5577,959.23,1008.10,48.87,1,1,1,10.00,1,5,0.62,
21130,0,31,8,1316,10847,959.35,0.00,-959.35,1,1,1,40.00,1,5,3.75,
21131,0,14,1,5037,5577,959.48,0.00,-959.48,1,1,1,15.00,1,15,2.29,
21132,0,2,1,11123,5577,959.54,996.00,36.46,1,1,1,20.00,1,5,1.45,
21133,0,37,2,1349,11123,959.61,1282.00,322.39,1,1,1,1.00,2,5,2.74,
21134,0,28,4,1359,11180,959.65,0.00,-959.65,1,1,1,1.00,1,0,2.86,
21135,0,35,1,1290,5577,959.71,0.00,-959.71,1,1,1,30.00,2,5,1.36,
21136,0,26,1,1323,5577,959.75,1276.00,316.25,1,1,1,1.00,1,10,2.99,
21137,0,37,1,1349,5577,959.76,1320.10,360.34,1,1,1,10.00,2,5,3.67,
21138,0,18,6,1286,5238,960.00,0.00,-960.00,1,1,1,5.00,1,5,5.62,
21139,0,20,10,1356,5929,960.00,1320.00,360.00,1,1,1,20.00,1,0,1.81,
21140,0,4,6,11180,5238,960.00,0.00,-960.00,1,1,1,10.00,1,5,1.69,
21141,0,28,9,1359,5356,960.00,970.00,10.00,1,1,1,20.00,1,5,1.03,
21142,0,39,12,1404,11151,960.00,0.00,-960.00,1,1,1,15.00,1,10,2.63,
21143,0,12,19,11151,1352,960.00,0.00,-960.00,1,1,1,10.00,2,15,3.57,
21144,0,10,7,5929,11281,960.00,0.00,-960.00,1,1,1,15.00,2,15,2.60,
21145,0,4,13,11180,5034,960.00,0.00,-960.00,1,1,1,40.00,1,10,4.36,
21146,0,4,28,11180,1359,960.00,0.00,-960.00,1,1,1,1.00,1,5,3.43,
21147,0,24,6,1325,5238,960.00,0.00,-960.00,1,1,1,10.00,1,10,4.23,
21148,0,31,40,1318,1296,960.00,1146.00,186.00,1,1,1,20.00,2,15,3.00,
21149,0,8,9,10847,5356,960.00,1338.00,378.00,1,1,1,10.00,1,10,0.32,
21150,0,37,30,1353,1360,960.00,1330.00,370.00,1,1,1,1.00,1,10,2.32,
21151,0,2,3,11123,11159,960.00,1286.00,326.00,1,1,1,10.00,1,10,2.02,
21152,0,39,1,1404,5577,960.00,0.00,-960.00,1,1,1,15.00,1,10,5.50,
21153,0,14,4,5037,11180,960.00,0.00,-960.00,1,1,1,30.00,1,5,4.98,
21154,0,31,7,1318,11281,960.00,1162.00,202.00,1,1,1,30.00,1,10,3.15,
21155,0,26,11,1323,5119,960.00,1236.10,276.10,1,1,1,5.00,1,10,1.51,
21156,0,22,8,3689,10847,960.00,0.00,-960.00,1,1,1,20.00,2,5,0.46,
21157,0,39,30,1404,1360,960.00,0.00,-960.00,1,1,1,10.00,2,15,1.11,
21158,0,33,4,1351,11180,960.00,1218.00,258.00,1,1,1,5.00,1,15,0.90,
21159,0,24,3,1325,11159,960.00,1264.00,304.00,1,1,1,20.00,1,5,2.66,
21160,0,33,5,1351,11282,960.00,1176.00,216.00,1,1,1,5.00,1,10,0.92,
21161,0,14,30,5037,1360,960.00,0.00,-960.00,1,1,1,60.00,2,15,3.16,
21162,0,6,11,5238,5119,960.00,0.00,-960.00,1,1,1,5.00,1,5,4.51,
21163,0,28,8,1359,10847,960.00,970.00,10.00,1,1,1,10.00,2,10,0.96,
21164,0,37,8,1353,10847,960.00,0.00,-960.00,1,1,1,1.00,1,10,2.72,
21165,0,37,3,1353,11159,960.00,1162.00,202.00,1,1,1,10.00,1,15,0.74,
21166,0,41,10,5578,5929,960.00,0.00,-960.00,1,1,1,15.00,1,15,5.55,
21167,0,31,19,8002,1352,960.00,1216.00,256.00,1,1,1,5.00,1,15,2.28,
21168,0,28,40,1359,1296,960.00,0.00,-960.00,1,1,1,10.00,1,10,2.72,
21169,0,2,40,11123,1296,960.00,976.00,16.00,1,1,1,10.00,1,10,2.13,
21170,0,24,13,1325,5034,960.00,1258.00,298.00,1,1,1,5.00,1,5,1.99,
21171,0,14,21,5037,6253,960.00,0.00,-960.00,1,1,1,10.00,1,5,4.69,
21172,0,12,5,11151,11282,960.00,0.00,-960.00,1,1,1,30.00,2,5,5.17,
21173,0,22,1,3689,5577,960.00,0.00,-960.00,1,1,1,15.00,2,5,5.37,
21174,0,18,12,1286,11151,960.00,1210.00,250.00,1,1,1,5.00,1,5,2.98,
21175,0,14,9,5037,5356,960.00,0.00,-960.00,1,1,1,10.00,1,5,4.16,
21176,0,33,30,1351,1360,960.00,0.00,-960.00,1,1,1,1.00,2,15,3.24,
21177,0,12,2,11151,11123,960.00,0.00,-960.00,1,1,1,15.00,2,15,2.30,
21178,0,33,1,1351,5577,960.31,0.00,-960.31,1,1,1,10.00,2,5,4.30,
21179,0,8,1,10847,5577,960.35,0.00,-960.35,1,1,1,1.00,1,5,5.63,
21180,0,4,8,11180,10847,960.46,0.00,-960.46,1,1,1,15.00,1,10,3.10,
21181,0,16,3,11827,11159,960.47,0.00,-960.47,1,1,1,15.00,1,5,2.95,
21182,0,33,3,1351,11159,960.52,0.00,-960.52,1,1,1,15.00,1,10,1.87,
21183,0,41,1,5578,5577,960.58,1010.00,49.42,1,1,1,30.00,1,15,0.62,
21184,0,39,6,1404,5238,960.61,0.00,-960.61,1,1,1,30.00,1,10,3.27,
21185,0,24,1,1325,5577,960.61,0.00,-960.61,1,1,1,10.00,1,10,4.00,
21186,0,31,1,8116,5577,960.62,1140.00,179.38,1,1,1,30.00,2,5,2.01,
21187,0,12,4,11151,11180,960.64,0.00,-960.64,1,1,1,60.00,1,5,4.46,
21188,0,33,40,1351,1296,960.64,0.00,-960.64,1,1,1,20.00,1,5,4.58,
21189,0,18,1,1286,5577,960.64,1266.00,305.36,1,1,1,20.00,2,5,0.90,
21190,0,20,1,1357,5577,960.65,0.00,-960.65,1,1,1,15.00,1,0,5.36,
21191,0,14,1,5037,5577,960.70,0.00,-960.70,1,1,1,15.00,2,10,2.29,
21192,0,16,1,11827,5577,960.73,0.00,-960.73,1,1,1,30.00,1,0,0.90,
21193,0,35,21,1290,6253,960.78,0.00,-960.78,1,1,1,5.00,2,5,4.78,
21194,0,12,1,11151,5577,960.83,0.00,-960.83,1,1,1,10.00,1,5,2.95,
21195,0,28,21,1359,6253,960.91,972.00,11.09,1,1,1,10.00,1,15,1.56,
21196,0,4,1,11180,5577,960.91,0.00,-960.91,1,1,1,10.00,1,5,4.01,
21197,0,10,1,5929,5577,960.91,0.00,-960.91,1,1,1,60.00,1,15,5.53,
21198,0,24,2,1325,11123,960.98,1268.00,307.02,1,1,1,10.00,1,10,3.35,
21199,0,6,1,5238,5577,961.12,0.00,-961.12,1,1,1,1.00,1,10,5.09,
21200,0,8,21,10847,6253,961.15,1340.00,378.85,1,1,1,10.00,1,15,0.86,
21201,0,10,4,5929,11180,961.15,0.00,-961.15,1,1,1,15.00,1,5,2.56,
21202,0,24,10,1325,5929,961.27,1204.00,242.73,1,1,1,1.00,2,10,1.83,
21203,0,18,3,1286,11159,961.27,0.00,-961.27,1,1,1,30.00,1,10,3.48,
21204,0,22,12,3689,11151,961.27,0.00,-961.27,1,1,1,15.00,2,15,2.49,
21205,0,20,3,1356,11159,961.27,0.00,-961.27,1,1,1,15.00,1,15,2.36,
21206,0,28,6,1359,5238,961.27,986.00,24.73,1,1,1,10.00,1,5,3.40,
21207,0,4,19,11180,1352,961.30,0.00,-961.30,1,1,1,15.00,1,5,0.90,
21208,0,22,2,3689,11123,961.41,0.00,-961.41,1,1,1,60.00,1,5,4.44,
21209,0,22,4,3689,11180,961.41,0.00,-961.41,1,1,1,10.00,1,10,2.40,
21210,0,14,7,5037,11281,961.41,0.00,-961.41,1,1,1,10.00,1,5,5.37,
21211,0,37,1,1349,5577,961.46,1322.00,360.54,1,1,1,5.00,1,10,3.67,
21212,0,18,2,1286,11123,961.49,1252.00,290.51,1,1,1,10.00,1,15,1.98,
21213,0,20,2,1356,11123,961.49,0.00,-961.49,1,1,1,10.00,1,15,3.87,
21214,0,26,1,1323,5577,961.49,1276.00,314.51,1,1,1,30.00,1,10,2.99,
21215,0,28,1,1359,5577,961.53,0.00,-961.53,1,1,1,20.00,1,5,4.81,
21216,0,10,40,5929,1296,961.58,0.00,-961.58,1,1,1,20.00,1,5,3.44,
21217,0,14,8,5037,10847,961.58,0.00,-961.58,1,1,1,10.00,1,5,4.09,
21218,0,18,10,1286,5929,961.58,0.00,-961.58,1,1,1,15.00,1,5,5.83,
21219,0,33,21,1351,6253,961.58,1270.00,308.42,1,1,1,10.00,2,15,2.52,
21220,0,22,6,3689,5238,961.58,0.00,-961.58,1,1,1,30.00,1,15,2.89,
21221,0,16,12,11827,11151,961.58,0.00,-961.58,1,1,1,5.00,2,10,2.43,
21222,0,8,4,10847,11180,961.58,0.00,-961.58,1,1,1,10.00,1,5,3.10,
21223,0,31,8,1316,10847,961.62,0.00,-961.62,1,1,1,15.00,2,15,3.75,
21224,0,39,1,1404,5577,961.64,0.00,-961.64,1,1,1,30.00,1,5,5.50,
21225,0,39,2,1404,11123,961.68,0.00,-961.68,1,1,1,30.00,2,5,4.57,
21226,0,37,7,1349,11281,961.69,972.00,10.31,1,1,1,20.00,1,10,1.58,
21227,0,35,1,1290,5577,961.76,0.00,-961.76,1,1,1,30.00,2,5,1.36,
21228,0,33,8,1351,10847,961.80,1264.00,302.20,1,1,1,5.00,1,5,2.70,
21229,0,39,21,1404,6253,961.80,0.00,-961.80,1,1,1,5.00,1,10,1.44,
21230,0,10,28,5929,1359,961.80,0.00,-961.80,1,1,1,20.00,2,10,0.86,
21231,0,22,1,3689,5577,961.91,0.00,-961.91,1,1,1,10.00,1,5,5.37,
21232,0,14,1,5037,5577,961.92,0.00,-961.92,1,1,1,15.00,2,5,2.29,
21233,0,41,1,5578,5577,961.94,1010.00,48.06,1,1,1,30.00,1,10,0.62,
21234,0,33,2,1351,11123,961.99,0.00,-961.99,1,1,1,5.00,1,5,3.37,
21235,0,24,1,1325,5577,962.03,0.00,-962.03,1,1,1,20.00,1,5,4.00,
21236,0,37,4,1349,11180,962.09,1140.10,178.01,1,1,1,10.00,1,10,0.80,
21237,0,28,4,1359,11180,962.09,0.00,-962.09,1,1,1,30.00,1,5,2.86,
21238,0,8,13,10847,5034,962.09,0.00,-962.09,1,1,1,1.00,1,15,3.31,
21239,0,16,5,11827,11282,962.09,0.00,-962.09,1,1,1,5.00,1,5,4.72,
21240,0,31,3,1318,11159,962.09,1144.00,181.91,1,1,1,30.00,2,5,0.71,
21241,0,10,11,5929,5119,962.09,0.00,-962.09,1,1,1,10.00,1,5,1.69,
21242,0,18,4,1286,11180,962.09,0.00,-962.09,1,1,1,10.00,2,5,4.54,
21243,0,12,9,11151,5356,962.09,0.00,-962.09,1,1,1,20.00,2,5,2.95,
21244,0,18,28,1286,1359,962.16,0.00,-962.16,1,1,1,40.00,1,5,5.34,
21245,0,4,21,11180,6253,962.16,0.00,-962.16,1,1,1,30.00,1,10,2.92,
21246,0,26,12,1323,11151,962.28,1242.00,279.72,1,1,1,10.00,1,0,2.92,
21247,0,14,12,5037,11151,962.28,0.00,-962.28,1,1,1,15.00,1,10,1.60,
21248,0,24,8,1325,10847,962.28,1210.00,247.72,1,1,1,15.00,1,5,1.93,
21249,0,28,10,1359,5929,962.28,970.00,7.72,1,1,1,30.00,1,10,0.86,
21250,0,33,6,1351,5238,962.28,1178.00,215.72,1,1,1,30.00,2,15,1.29,
21251,0,14,3,5037,11159,962.35,0.00,-962.35,1,1,1,20.00,1,10,3.93,
21252,0,33,3,1351,11159,962.35,0.00,-962.35,1,1,1,1.00,1,15,1.87,
21253,0,37,2,1353,11123,962.35,1180.00,217.65,1,1,1,30.00,2,15,2.25,
21254,0,8,40,10847,1296,962.35,0.00,-962.35,1,1,1,10.00,1,15,3.54,
21255,0,22,30,3689,1360,962.35,0.00,-962.35,1,1,1,5.00,1,5,0.98,
21256,0,24,19,1325,1352,962.50,0.00,-962.50,1,1,1,10.00,1,5,2.89,
21257,0,33,1,1351,5577,962.50,0.00,-962.50,1,1,1,15.00,2,10,4.30,
