agent_id,trip_id,from_zone_id,to_zone_id,origin_node_id,destination_node_id,start_time_in_min,end_time_in_min,travel_time_in_min,demand_type,pricing_type,information_type,value_of_time,vehicle_type,vehicle_age,distance
11388,0,17,14,1289,5037,1036.36,1040.40,4.04,1,1,1,5.00,1,5,2.10,
11389,0,7,41,11281,5578,1036.36,1101.70,65.34,1,1,1,40.00,1,5,5.64,
11390,0,21,22,6253,3689,1036.40,1039.00,2.60,1,1,1,10.00,1,5,1.06,
11391,0,6,41,5238,5578,1036.45,1107.50,71.05,1,1,1,15.00,1,0,5.34,
11392,0,9,17,5356,1289,1036.52,1049.50,12.98,1,1,1,10.00,1,15,4.51,
11393,0,7,38,11281,1397,1036.56,1061.80,25.24,1,1,1,10.00,1,5,1.34,
11394,0,26,31,1323,8116,1036.57,1046.60,10.03,1,1,1,10.00,1,10,2.09,
11395,0,33,14,1351,5037,1036.63,1084.70,48.07,1,1,1,10.00,1,10,5.51,
11396,0,9,1,5356,5577,1036.64,1049.80,13.16,1,1,1,30.00,1,10,4.94,
11397,0,19,1,1352,5577,1036.66,1083.30,46.64,1,1,1,10.00,1,15,4.30,
11398,0,3,10,11159,5929,1036.67,1089.20,52.53,1,1,1,30.00,1,15,2.46,
11399,0,1,41,5577,5578,1036.67,1112.60,75.93,1,1,1,1.00,1,10,0.62,
11400,0,1,16,5577,11827,1036.67,1113.10,76.43,1,1,1,20.00,1,0,0.87,
11401,0,6,11,5238,5119,1036.67,1113.10,76.43,1,1,1,15.00,1,15,4.07,
11402,0,13,9,5034,5356,1036.67,1044.90,8.23,1,1,1,20.00,1,5,3.10,
11403,0,37,21,1349,6253,1036.67,1041.80,5.13,1,1,1,5.00,1,5,2.50,
11404,0,1,19,5577,1352,1036.67,1130.30,93.63,1,1,1,10.00,1,5,4.30,
11405,0,17,34,1289,1319,1036.67,1106.10,69.43,1,1,1,10.00,1,0,1.04,
11406,0,1,22,5577,3689,1036.67,1131.10,94.43,1,1,1,10.00,1,5,4.67,
11407,0,9,13,5356,5034,1036.67,1043.50,6.83,1,1,1,20.00,1,15,3.04,
11408,0,7,11,11281,5119,1036.67,1043.50,6.83,1,1,1,5.00,1,5,3.22,
11409,0,3,41,11159,5578,1036.67,1075.70,39.03,1,1,1,30.00,1,15,3.20,
11410,0,28,14,1359,5037,1036.67,1042.50,5.83,1,1,1,60.00,1,5,2.79,
11411,0,34,3,1319,11159,1036.67,1084.40,47.73,1,1,1,30.00,1,5,1.54,
11412,0,37,24,1349,1325,1036.67,1054.30,17.63,1,1,1,15.00,1,5,2.50,
11413,0,5,21,11282,6253,1036.67,1082.10,45.43,1,1,1,15.00,1,5,2.14,
11414,0,13,24,5034,1325,1036.67,1041.30,4.63,1,1,1,10.00,1,5,1.97,
11415,0,5,24,11282,1325,1036.67,1114.40,77.73,1,1,1,10.00,1,5,3.99,
11416,0,9,34,5356,1319,1036.67,1048.00,11.33,1,1,1,15.00,1,10,3.54,
11417,0,34,13,1319,5034,1036.67,1039.70,3.03,1,1,1,10.00,1,10,1.56,
11418,0,41,11,5578,5119,1036.67,1130.00,93.33,1,1,1,15.00,1,5,4.62,
11419,0,11,41,5119,5578,1036.67,1049.60,12.93,1,1,1,5.00,1,5,4.62,
11420,0,5,9,11282,5356,1036.67,1082.70,46.03,1,1,1,10.00,1,5,2.38,
11421,0,35,41,1290,5578,1036.67,1111.00,74.33,1,1,1,5.00,1,5,1.70,
11422,0,27,14,1346,5037,1036.67,1057.60,20.93,1,1,1,5.00,1,15,4.40,
11423,0,37,9,1349,5356,1036.67,1042.30,5.63,1,1,1,30.00,1,5,2.27,
11424,0,25,28,1354,1359,1036.72,1046.10,9.38,1,1,1,10.00,1,10,0.79,
11425,0,26,2,1323,11123,1036.72,1056.70,19.98,1,1,1,30.00,1,10,2.07,
11426,0,20,31,1356,1316,1036.74,1073.20,36.46,1,1,1,10.00,1,5,3.14,
11427,0,11,23,5119,1361,1036.76,1042.40,5.64,1,1,1,30.00,1,0,1.63,
11428,0,1,11,5577,5119,1036.81,1130.50,93.69,1,1,1,30.00,1,5,4.37,
11429,0,3,11,11159,5119,1036.86,1088.20,51.34,1,1,1,10.00,1,5,1.93,
11430,0,15,32,4899,1285,1036.90,1115.60,78.70,1,1,1,10.00,1,5,2.59,
11431,0,37,41,1349,5578,1036.96,1067.50,30.54,1,1,1,15.00,1,5,3.92,
11432,0,1,34,5577,1319,1036.96,1120.70,83.74,1,1,1,1.00,1,10,1.48,
11433,0,11,6,5119,5238,1036.99,1044.40,7.41,1,1,1,5.00,1,5,4.07,
11434,0,9,15,5356,4899,1037.02,1045.00,7.98,1,1,1,1.00,1,5,3.63,
11435,0,4,21,11180,6253,1037.03,1042.50,5.47,1,1,1,20.00,1,5,2.92,
11436,0,31,9,1316,5356,1037.03,1090.40,53.37,1,1,1,30.00,1,5,3.35,
11437,0,31,24,1316,1325,1037.03,1090.40,53.37,1,1,1,10.00,1,5,3.00,
11438,0,18,11,1286,5119,1037.03,1131.80,94.77,1,1,1,20.00,1,5,4.90,
11439,0,18,41,1286,5578,1037.03,1114.20,77.17,1,1,1,10.00,1,15,1.15,
11440,0,6,21,5238,6253,1037.03,1081.00,43.97,1,1,1,30.00,1,10,2.51,
11441,0,12,28,11151,1359,1037.05,1042.70,5.65,1,1,1,60.00,1,5,1.66,
11442,0,3,9,11159,5356,1037.06,1089.50,52.44,1,1,1,20.00,1,15,2.57,
11443,0,13,17,5034,1289,1037.08,1041.30,4.22,1,1,1,15.00,1,5,2.15,
11444,0,28,6,1359,5238,1037.11,1072.30,35.19,1,1,1,20.00,1,10,3.35,
11445,0,18,9,1286,5356,1037.14,1133.30,96.16,1,1,1,5.00,1,15,5.53,
11446,0,18,24,1286,1325,1037.14,1117.50,80.36,1,1,1,10.00,1,5,4.05,
11447,0,11,14,5119,5037,1037.14,1043.30,6.16,1,1,1,10.00,1,10,2.88,
11448,0,28,41,1359,5578,1037.14,1049.50,12.36,1,1,1,10.00,1,10,4.34,
11449,0,14,41,5037,5578,1037.14,1111.50,74.36,1,1,1,15.00,1,5,2.28,
11450,0,31,21,1318,6253,1037.14,1074.20,37.06,1,1,1,30.00,1,10,3.30,
11451,0,41,14,5578,5037,1037.14,1114.60,77.46,1,1,1,15.00,1,5,2.28,
11452,0,3,32,11159,1285,1037.14,1075.20,38.06,1,1,1,5.00,1,10,2.49,
11453,0,21,23,6253,1361,1037.15,1041.60,4.45,1,1,1,15.00,1,10,1.64,
11454,0,35,20,1290,1357,1037.16,1046.60,9.44,1,1,1,15.00,1,10,4.44,
11455,0,3,24,11159,1325,1037.18,1089.40,52.22,1,1,1,10.00,1,5,2.22,
11456,0,5,41,11282,5578,1037.23,1108.90,71.67,1,1,1,15.00,1,5,4.97,
11457,0,1,13,5577,5034,1037.23,1116.60,79.37,1,1,1,5.00,1,5,2.85,
11458,0,37,11,1353,5119,1037.23,1058.00,20.77,1,1,1,30.00,1,15,1.69,
11459,0,12,6,11151,5238,1037.27,1046.70,9.43,1,1,1,20.00,1,15,5.04,
11460,0,3,14,11159,5037,1037.29,1078.30,41.01,1,1,1,15.00,1,10,4.16,
11461,0,19,3,1352,11159,1037.30,1077.10,39.80,1,1,1,10.00,1,5,1.87,
11462,0,35,16,1290,11827,1037.31,1039.40,2.09,1,1,1,30.00,1,5,0.95,
11463,0,14,26,5037,1323,1037.34,1043.30,5.96,1,1,1,5.00,1,0,3.20,
11464,0,41,33,5578,1351,1037.36,1129.80,92.44,1,1,1,10.00,1,10,4.55,
11465,0,1,14,5577,5037,1037.37,1115.30,77.93,1,1,1,10.00,1,10,2.03,
11466,0,6,22,5238,3689,1037.37,1082.00,44.63,1,1,1,10.00,1,5,2.89,
11467,0,3,23,11159,1361,1037.37,1090.20,52.83,1,1,1,30.00,1,10,2.59,
11468,0,19,24,1352,1325,1037.37,1055.30,17.93,1,1,1,20.00,1,10,3.08,
11469,0,25,24,1355,1325,1037.37,1054.80,17.43,1,1,1,10.00,1,5,2.46,
11470,0,25,9,1355,5356,1037.37,1042.10,4.73,1,1,1,10.00,1,10,1.84,
11471,0,18,13,1286,5034,1037.37,1114.40,77.03,1,1,1,5.00,1,10,2.88,
11472,0,18,34,1286,1322,1037.37,1128.70,91.33,1,1,1,30.00,1,15,3.05,
11473,0,35,11,1290,5119,1037.37,1054.80,17.43,1,1,1,15.00,1,0,3.42,
11474,0,6,19,5238,1352,1037.37,1084.80,47.43,1,1,1,20.00,1,5,1.29,
11475,0,19,9,1352,5356,1037.37,1042.00,4.63,1,1,1,30.00,1,5,2.27,
11476,0,21,41,6253,5578,1037.37,1051.30,13.93,1,1,1,15.00,1,15,5.73,
11477,0,1,38,5577,1397,1037.37,1132.40,95.03,1,1,1,20.00,1,5,5.28,
11478,0,20,11,1357,5119,1037.37,1043.30,5.93,1,1,1,10.00,1,10,2.35,
11479,0,6,16,5238,11827,1037.37,1108.50,71.13,1,1,1,20.00,1,5,5.59,
11480,0,17,7,1289,11281,1037.41,1121.50,84.09,1,1,1,30.00,1,5,4.96,
11481,0,20,3,1357,11159,1037.43,1069.20,31.77,1,1,1,1.00,1,5,2.92,
11482,0,9,10,5356,5929,1037.44,1039.50,2.06,1,1,1,30.00,1,15,0.87,
11483,0,24,9,1325,5356,1037.44,1043.60,6.16,1,1,1,10.00,1,5,1.89,
11484,0,4,9,11180,5356,1037.48,1043.20,5.72,1,1,1,5.00,1,10,3.16,
11485,0,3,25,11159,1355,1037.49,1079.50,42.01,1,1,1,10.00,1,15,1.75,
11486,0,31,41,8116,5578,1037.50,1041.30,3.80,1,1,1,20.00,1,15,2.26,
11487,0,6,24,5238,1325,1037.50,1114.20,76.70,1,1,1,15.00,1,5,4.36,
11488,0,31,11,8116,5119,1037.50,1096.60,59.10,1,1,1,30.00,1,5,3.01,
11489,0,5,11,11282,5119,1037.50,1113.40,75.90,1,1,1,10.00,1,15,3.70,
11490,0,6,9,5238,5356,1037.50,1082.00,44.50,1,1,1,10.00,1,5,2.75,
11491,0,15,3,4899,11159,1037.52,1095.40,57.88,1,1,1,15.00,1,0,4.16,
11492,0,3,41,11159,5578,1037.56,1076.60,39.04,1,1,1,15.00,1,10,3.20,
11493,0,14,11,5037,5119,1037.59,1043.70,6.11,1,1,1,15.00,1,15,2.88,
11494,0,28,11,1359,5119,1037.59,1039.10,1.51,1,1,1,10.00,1,5,0.69,
11495,0,7,14,11281,5037,1037.59,1048.40,10.81,1,1,1,30.00,1,5,5.60,
11496,0,3,38,11159,1397,1037.59,1074.20,36.61,1,1,1,10.00,1,15,2.84,
11497,0,1,31,5577,8116,1037.59,1123.10,85.51,1,1,1,1.00,1,15,2.01,
11498,0,37,35,1353,1290,1037.60,1051.40,13.80,1,1,1,20.00,1,15,2.76,
11499,0,28,38,1359,1397,1037.61,1063.40,25.79,1,1,1,15.00,1,5,3.10,
11500,0,32,20,1285,1356,1037.64,1120.80,83.16,1,1,1,10.00,1,5,4.34,
11501,0,2,41,11123,5578,1037.65,1077.60,39.95,1,1,1,10.00,1,10,1.70,
11502,0,1,24,5577,1325,1037.65,1131.80,94.15,1,1,1,20.00,1,10,4.66,
11503,0,1,9,5577,5356,1037.65,1132.20,94.55,1,1,1,1.00,1,15,5.00,
11504,0,17,41,1289,5578,1037.65,1089.90,52.25,1,1,1,10.00,1,10,1.21,
11505,0,17,7,1289,11281,1037.69,1121.60,83.91,1,1,1,30.00,1,5,4.96,
11506,0,41,38,5578,1397,1037.69,1132.00,94.31,1,1,1,10.00,1,10,5.53,
11507,0,34,9,1319,5356,1037.69,1104.10,66.41,1,1,1,5.00,1,10,3.60,
11508,0,25,31,1354,1314,1037.71,1048.20,10.49,1,1,1,20.00,1,0,2.57,
11509,0,15,34,4899,1319,1037.73,1041.30,3.57,1,1,1,5.00,1,10,2.05,
11510,0,3,11,11159,5119,1037.74,1088.80,51.06,1,1,1,20.00,1,10,1.93,
11511,0,24,13,1325,5034,1037.75,1042.20,4.45,1,1,1,10.00,1,5,1.97,
11512,0,35,38,1290,1397,1037.76,1099.50,61.74,1,1,1,30.00,1,10,5.34,
11513,0,35,32,1290,1285,1037.78,1057.70,19.92,1,1,1,5.00,1,0,1.99,
11514,0,1,33,5577,1351,1037.82,1130.60,92.78,1,1,1,5.00,1,10,4.30,
11515,0,2,11,11123,5119,1037.83,1115.00,77.17,1,1,1,10.00,1,5,3.44,
11516,0,3,13,11159,5034,1037.83,1077.70,39.87,1,1,1,10.00,1,5,3.67,
11517,0,17,11,1289,5119,1037.83,1120.10,82.27,1,1,1,15.00,1,10,3.94,
11518,0,3,34,11159,1319,1037.83,1074.30,36.47,1,1,1,20.00,1,5,1.54,
11519,0,3,21,11159,6253,1037.85,1091.50,53.65,1,1,1,5.00,1,10,3.10,
11520,0,12,40,11151,1296,1037.87,1040.40,2.53,1,1,1,20.00,1,5,1.17,
11521,0,25,5,1354,11282,1037.89,1047.20,9.31,1,1,1,10.00,1,10,2.65,
11522,0,27,20,1346,1356,1037.94,1042.30,4.36,1,1,1,20.00,1,10,2.11,
11523,0,16,39,11827,1404,1037.97,1057.10,19.13,1,1,1,10.00,1,10,4.36,
11524,0,4,16,11180,11827,1037.99,1077.20,39.21,1,1,1,15.00,1,10,4.51,
11525,0,26,41,1323,5578,1038.00,1058.50,20.50,1,1,1,10.00,1,5,3.25,
11526,0,5,14,11282,5037,1038.00,1111.00,73.00,1,1,1,10.00,1,15,5.93,
11527,0,21,11,6253,5119,1038.00,1042.50,4.50,1,1,1,10.00,1,5,2.08,
11528,0,9,21,5356,6253,1038.00,1040.20,2.20,1,1,1,10.00,1,5,0.92,
11529,0,20,41,1356,5578,1038.00,1075.90,37.90,1,1,1,15.00,1,5,5.05,
11530,0,2,19,11123,1352,1038.00,1112.90,74.90,1,1,1,30.00,1,5,3.37,
11531,0,12,41,11151,5578,1038.00,1111.90,73.90,1,1,1,20.00,1,5,3.22,
11532,0,3,22,11159,3689,1038.00,1089.60,51.60,1,1,1,20.00,1,5,2.23,
11533,0,37,14,1349,5037,1038.00,1070.80,32.80,1,1,1,10.00,1,5,4.88,
11534,0,3,16,11159,11827,1038.00,1077.40,39.40,1,1,1,40.00,1,5,3.45,
11535,0,1,32,5577,1285,1038.00,1117.30,79.30,1,1,1,5.00,1,10,0.93,
11536,0,1,41,5577,5578,1038.00,1113.10,75.10,1,1,1,20.00,1,5,0.62,
11537,0,2,16,11123,11827,1038.00,1078.40,40.40,1,1,1,10.00,1,5,1.95,
11538,0,3,20,11159,1356,1038.00,1074.00,36.00,1,1,1,10.00,1,15,2.36,
11539,0,2,21,11123,6253,1038.00,1117.70,79.70,1,1,1,30.00,1,5,4.61,
11540,0,3,19,11159,1352,1038.00,1072.70,34.70,1,1,1,30.00,1,15,1.87,
11541,0,1,20,5577,1356,1038.00,1132.00,94.00,1,1,1,15.00,1,5,4.80,
11542,0,34,24,1320,1325,1038.00,1091.00,53.00,1,1,1,20.00,1,5,3.00,
11543,0,12,14,11151,5037,1038.00,1041.20,3.20,1,1,1,10.00,1,10,1.52,
11544,0,12,11,11151,5119,1038.00,1042.40,4.40,1,1,1,10.00,1,10,1.75,
11545,0,1,18,5577,1286,1038.00,1114.30,76.30,1,1,1,10.00,1,5,0.90,
11546,0,6,14,5238,5037,1038.00,1110.20,72.20,1,1,1,5.00,1,0,6.30,
11547,0,21,26,6253,1323,1038.00,1043.80,5.80,1,1,1,20.00,1,5,2.19,
11548,0,15,13,4899,5034,1038.08,1040.70,2.62,1,1,1,20.00,1,10,1.39,
11549,0,8,38,10847,1397,1038.08,1063.00,24.92,1,1,1,30.00,1,5,2.44,
11550,0,11,7,5119,11281,1038.08,1046.40,8.32,1,1,1,30.00,1,5,3.28,
11551,0,25,22,1355,3689,1038.09,1042.10,4.01,1,1,1,30.00,1,15,1.51,
11552,0,9,18,5356,1286,1038.11,1051.90,13.79,1,1,1,30.00,1,5,5.47,
11553,0,1,11,5577,5119,1038.13,1130.90,92.77,1,1,1,10.00,1,10,4.37,
11554,0,7,26,11281,1323,1038.14,1043.30,5.16,1,1,1,15.00,1,0,2.47,
11555,0,2,9,11123,5356,1038.24,1116.50,78.26,1,1,1,10.00,1,10,4.07,
11556,0,3,9,11159,5356,1038.24,1090.60,52.36,1,1,1,30.00,1,10,2.57,
11557,0,13,23,5034,1361,1038.26,1046.80,8.54,1,1,1,20.00,1,5,3.12,
11558,0,16,14,11827,5037,1038.26,1041.00,2.74,1,1,1,15.00,1,10,1.53,
11559,0,14,15,5037,4899,1038.28,1039.60,1.32,1,1,1,15.00,1,5,0.57,
11560,0,17,21,1289,6253,1038.29,1122.80,84.51,1,1,1,30.00,1,5,5.11,
11561,0,32,41,1285,5578,1038.29,1088.90,50.61,1,1,1,30.00,1,10,1.18,
11562,0,32,11,1285,5119,1038.29,1119.70,81.41,1,1,1,10.00,1,5,3.91,
11563,0,16,30,11827,1360,1038.34,1056.00,17.66,1,1,1,1.00,1,10,3.83,
11564,0,3,24,11159,1325,1038.35,1090.30,51.95,1,1,1,30.00,1,10,2.22,
11565,0,20,15,1357,4899,1038.37,1048.40,10.03,1,1,1,40.00,1,5,4.44,
11566,0,34,21,1320,6253,1038.39,1093.60,55.21,1,1,1,60.00,1,5,3.88,
11567,0,1,3,5577,11159,1038.39,1128.30,89.91,1,1,1,5.00,1,0,2.95,
11568,0,31,14,8002,5037,1038.39,1046.10,7.71,1,1,1,1.00,1,15,3.71,
11569,0,32,9,1285,5356,1038.39,1121.20,82.81,1,1,1,5.00,1,15,4.55,
11570,0,3,1,11159,5577,1038.39,1076.70,38.31,1,1,1,30.00,1,5,2.95,
11571,0,32,24,1285,1325,1038.39,1120.90,82.51,1,1,1,10.00,1,5,4.20,
11572,0,3,18,11159,1286,1038.39,1078.30,39.91,1,1,1,20.00,1,5,3.48,
11573,0,6,41,5238,5578,1038.39,1108.40,70.01,1,1,1,30.00,1,5,5.34,
11574,0,17,36,1289,1299,1038.42,1042.70,4.28,1,1,1,10.00,1,5,2.18,
11575,0,3,41,11159,5578,1038.44,1077.30,38.86,1,1,1,15.00,1,0,3.20,
11576,0,17,24,1289,1325,1038.46,1045.60,7.14,1,1,1,10.00,1,10,3.32,
11577,0,34,41,1322,5578,1038.46,1047.60,9.14,1,1,1,1.00,1,5,2.77,
11578,0,2,24,11123,1325,1038.46,1116.20,77.74,1,1,1,30.00,1,15,3.73,
11579,0,34,11,1322,5119,1038.46,1058.50,20.04,1,1,1,10.00,1,5,1.65,
11580,0,1,21,5577,6253,1038.46,1133.80,95.34,1,1,1,10.00,1,5,5.54,
11581,0,17,9,1289,5356,1038.46,1121.60,83.14,1,1,1,60.00,1,5,4.57,
11582,0,7,38,11281,1397,1038.47,1062.10,23.63,1,1,1,30.00,1,10,1.34,
11583,0,32,38,1285,1397,1038.53,1121.80,83.27,1,1,1,1.00,1,10,4.82,
11584,0,34,33,1322,1351,1038.53,1055.50,16.97,1,1,1,60.00,1,15,1.86,
11585,0,6,31,5238,8116,1038.57,1106.50,67.93,1,1,1,10.00,1,5,3.73,
11586,0,27,41,1348,5578,1038.57,1068.90,30.33,1,1,1,1.00,1,5,3.94,
11587,0,17,22,1289,3689,1038.57,1120.80,82.23,1,1,1,10.00,1,15,4.24,
11588,0,6,11,5238,5119,1038.57,1113.30,74.73,1,1,1,1.00,1,5,4.07,
11589,0,9,14,5356,5037,1038.57,1046.40,7.83,1,1,1,5.00,1,5,3.64,
11590,0,17,16,1289,11827,1038.57,1040.60,2.03,1,1,1,15.00,1,10,0.94,
11591,0,14,9,5037,5356,1038.57,1047.50,8.93,1,1,1,10.00,1,15,3.70,
11592,0,28,9,1359,5356,1038.57,1040.70,2.13,1,1,1,20.00,1,15,0.98,
11593,0,2,22,11123,3689,1038.57,1115.90,77.33,1,1,1,15.00,1,5,3.74,
11594,0,17,19,1289,1352,1038.57,1120.10,81.53,1,1,1,15.00,1,10,3.87,
11595,0,32,34,1285,1322,1038.57,1116.30,77.73,1,1,1,10.00,1,10,2.06,
11596,0,26,11,1323,5119,1038.57,1046.50,7.93,1,1,1,10.00,1,10,1.07,
11597,0,18,21,1286,6253,1038.57,1134.60,96.03,1,1,1,20.00,1,5,6.07,
11598,0,3,11,11159,5119,1038.61,1089.50,50.89,1,1,1,20.00,1,5,1.93,
11599,0,14,19,5037,1352,1038.67,1097.80,59.13,1,1,1,1.00,1,15,5.51,
11600,0,14,7,5037,11281,1038.67,1049.50,10.83,1,1,1,20.00,1,5,5.60,
11601,0,3,14,11159,5037,1038.71,1079.30,40.59,1,1,1,10.00,1,10,4.16,
11602,0,11,38,5119,1397,1038.73,1066.40,27.67,1,1,1,5.00,1,5,3.73,
11603,0,6,13,5238,5034,1038.75,1109.70,70.95,1,1,1,30.00,1,10,5.81,
11604,0,27,9,1346,5356,1038.75,1070.20,31.45,1,1,1,5.00,1,5,2.81,
11605,0,3,15,11159,4899,1038.75,1079.40,40.65,1,1,1,1.00,1,5,4.16,
11606,0,6,34,5238,1319,1038.75,1106.50,67.75,1,1,1,15.00,1,10,3.68,
11607,0,3,17,11159,1289,1038.75,1077.00,38.25,1,1,1,5.00,1,5,2.52,
11608,0,3,31,11159,1314,1038.84,1076.00,37.16,1,1,1,15.00,1,10,1.78,
11609,0,27,11,1346,5119,1038.84,1069.00,30.16,1,1,1,20.00,1,5,2.17,
11610,0,2,14,11123,5037,1038.84,1080.80,41.96,1,1,1,10.00,1,10,2.66,
11611,0,10,5,5929,11282,1038.86,1072.40,33.54,1,1,1,10.00,1,5,2.86,
11612,0,41,36,5578,1299,1038.87,1115.10,76.23,1,1,1,10.00,1,5,2.36,
11613,0,5,30,11282,1360,1038.97,1084.70,45.73,1,1,1,15.00,1,5,3.09,
11614,0,21,37,6253,1349,1038.98,1044.10,5.12,1,1,1,10.00,1,15,2.50,
11615,0,34,12,1319,11151,1039.00,1042.30,3.30,1,1,1,10.00,1,5,1.68,
11616,0,38,28,1397,1359,1039.01,1046.60,7.59,1,1,1,15.00,1,5,3.16,
11617,0,28,19,1359,1352,1039.08,1044.50,5.42,1,1,1,40.00,1,5,2.52,
11618,0,11,18,5119,1286,1039.09,1051.60,12.51,1,1,1,5.00,1,5,4.90,
11619,0,1,15,5577,4899,1039.09,1116.00,76.91,1,1,1,10.00,1,10,2.03,
11620,0,5,18,11282,1286,1039.09,1110.30,71.21,1,1,1,10.00,1,5,5.25,
11621,0,15,11,4899,5119,1039.09,1045.40,6.31,1,1,1,10.00,1,15,2.88,
11622,0,34,14,1319,5037,1039.09,1043.00,3.91,1,1,1,20.00,1,5,2.05,
11623,0,37,18,1349,1286,1039.09,1070.70,31.61,1,1,1,1.00,1,5,4.20,
11624,0,7,41,11281,5578,1039.09,1101.70,62.61,1,1,1,40.00,1,15,5.64,
11625,0,5,17,11282,1289,1039.09,1108.70,69.61,1,1,1,15.00,1,5,4.29,
11626,0,27,13,1346,5034,1039.09,1059.40,20.31,1,1,1,1.00,1,5,3.91,
11627,0,5,32,11282,1285,1039.09,1108.70,69.61,1,1,1,10.00,1,5,4.26,
11628,0,31,32,1316,1285,1039.09,1042.70,3.61,1,1,1,30.00,1,5,1.72,
11629,0,31,20,1316,1356,1039.09,1074.60,35.51,1,1,1,15.00,1,10,3.14,
11630,0,17,27,1289,1346,1039.09,1118.60,79.51,1,1,1,30.00,1,5,2.76,
11631,0,27,28,1346,1359,1039.09,1069.30,30.21,1,1,1,15.00,1,15,1.90,
11632,0,7,37,11281,1349,1039.09,1042.60,3.51,1,1,1,15.00,1,5,1.58,
11633,0,31,1,1316,5577,1039.09,1044.20,5.11,1,1,1,10.00,1,0,2.18,
11634,0,32,15,1285,4899,1039.09,1092.50,53.41,1,1,1,1.00,1,5,2.59,
11635,0,31,18,1316,1286,1039.09,1045.80,6.71,1,1,1,20.00,1,5,2.71,
11636,0,1,36,5577,1299,1039.09,1116.30,77.21,1,1,1,30.00,1,15,2.11,
11637,0,11,17,5119,1289,1039.09,1050.10,11.01,1,1,1,30.00,1,10,3.94,
11638,0,27,34,1346,1320,1039.09,1055.80,16.71,1,1,1,10.00,1,5,1.53,
11639,0,7,20,11281,1356,1039.09,1041.50,2.41,1,1,1,30.00,1,5,0.96,
11640,0,7,28,11281,1359,1039.09,1045.10,6.01,1,1,1,30.00,1,5,2.71,
11641,0,7,1,11281,5577,1039.09,1101.30,62.21,1,1,1,5.00,1,15,5.39,
11642,0,6,3,5238,11159,1039.09,1105.00,65.91,1,1,1,1.00,1,5,2.65,
11643,0,26,13,1323,5034,1039.09,1044.10,5.01,1,1,1,10.00,1,10,2.71,
11644,0,1,28,5577,1359,1039.09,1130.70,91.61,1,1,1,10.00,1,5,4.09,
11645,0,41,37,5578,1349,1039.09,1129.00,89.91,1,1,1,5.00,1,0,3.92,
11646,0,27,24,1346,1325,1039.09,1071.60,32.51,1,1,1,30.00,1,5,2.46,
11647,0,37,32,1349,1285,1039.09,1069.20,30.11,1,1,1,15.00,1,10,3.21,
11648,0,3,28,11159,1359,1039.09,1089.40,50.31,1,1,1,10.00,1,5,1.66,
11649,0,26,34,1323,1320,1039.09,1041.90,2.81,1,1,1,20.00,1,5,1.23,
11650,0,32,17,1285,1289,1039.09,1089.40,50.31,1,1,1,10.00,1,10,0.50,
11651,0,17,31,1289,1318,1039.09,1117.50,78.41,1,1,1,30.00,1,10,2.29,
11652,0,7,15,11281,4899,1039.09,1050.50,11.41,1,1,1,1.00,1,10,5.59,
11653,0,1,7,5577,11281,1039.09,1132.80,93.71,1,1,1,15.00,1,10,5.39,
11654,0,6,27,5238,1348,1039.09,1095.00,55.91,1,1,1,10.00,1,15,1.91,
11655,0,18,16,1286,11827,1039.09,1111.20,72.11,1,1,1,15.00,1,15,0.90,
11656,0,37,1,1353,5577,1039.09,1056.70,17.61,1,1,1,30.00,1,5,3.18,
11657,0,3,6,11159,5238,1039.09,1074.50,35.41,1,1,1,1.00,1,5,2.65,
11658,0,9,31,5356,1318,1039.09,1044.80,5.71,1,1,1,10.00,1,5,2.70,
11659,0,11,37,5119,1353,1039.09,1042.70,3.61,1,1,1,10.00,1,5,1.69,
11660,0,27,15,1348,4899,1039.09,1071.10,32.01,1,1,1,15.00,1,10,4.90,
11661,0,9,19,5356,1352,1039.09,1043.70,4.61,1,1,1,10.00,1,10,2.27,
11662,0,18,19,1286,1352,1039.09,1131.80,92.71,1,1,1,15.00,1,5,4.83,
11663,0,9,41,5356,5578,1039.09,1051.90,12.81,1,1,1,30.00,1,15,5.19,
11664,0,16,24,11827,1325,1039.09,1046.20,7.11,1,1,1,5.00,1,10,3.52,
11665,0,31,38,8002,1397,1039.09,1064.70,25.61,1,1,1,10.00,1,5,3.26,
11666,0,5,20,11282,1357,1039.09,1082.90,43.81,1,1,1,5.00,1,5,2.02,
11667,0,11,1,5119,5577,1039.09,1050.50,11.41,1,1,1,20.00,1,5,4.37,
11668,0,3,37,11159,1353,1039.09,1072.00,32.91,1,1,1,15.00,1,5,0.74,
11669,0,11,28,5119,1359,1039.09,1042.40,3.31,1,1,1,15.00,1,10,0.69,
11670,0,34,38,1322,1397,1039.09,1057.50,18.41,1,1,1,60.00,1,5,2.83,
11671,0,28,24,1359,1325,1039.09,1041.80,2.71,1,1,1,30.00,1,10,0.98,
11672,0,41,1,5578,5577,1039.09,1111.90,72.81,1,1,1,30.00,1,10,0.62,
11673,0,15,41,4899,5578,1039.09,1111.70,72.61,1,1,1,10.00,1,0,2.28,
11674,0,12,3,11151,11159,1039.09,1045.20,6.11,1,1,1,20.00,1,10,2.90,
11675,0,3,35,11159,1290,1039.09,1078.30,39.21,1,1,1,30.00,1,0,3.01,
11676,0,5,1,11282,5577,1039.09,1109.20,70.11,1,1,1,15.00,1,10,4.72,
