  Iteration,0,direction,link name,link_type,Link from node,->,to node,time start time in min->end time in min,,observed link count,simulated link count, Error:, Simulated flow count -  Obs flow count,Abosolute Percentage Error ,,Lane Flow Error /h=,Capacity ,obs voc,simu VOC
Iteration,6,,1,Minor arterial,Link 5729,->,5175,time 16:30->17:30,Observed and simulated link count,66,32, Error:, -34,51.515 %,Lane Flow Error /h=, -34.000,633.100,0.104,0.051
Iteration,6,,1,Minor arterial,Link 5820,->,5103,time 16:30->17:30,Observed and simulated link count,612,454, Error:, -158,25.817 %,Lane Flow Error /h=, -158.000,666.400,0.918,0.681
Iteration,6,,1,Major arterial,Link 5863,->,5524,time 16:30->17:30,Observed and simulated link count,1370,129, Error:, -1241,90.584 %,Lane Flow Error /h=, -620.500,814.400,1.682,0.158
Iteration,6,,1,Major arterial,Link 5868,->,5216,time 16:30->17:30,Observed and simulated link count,1009,413, Error:, -596,59.068 %,Lane Flow Error /h=, -298.000,773.600,1.304,0.534
Iteration,6,,1,Minor arterial,Link 6185,->,8172,time 16:30->17:30,Observed and simulated link count,70,499, Error:, 429,612.857 %,Lane Flow Error /h=, 429.000,666.400,0.105,0.749
Iteration,6,,1,Minor arterial,Link 6256,->,5232,time 16:30->17:30,Observed and simulated link count,518,292, Error:, -226,43.629 %,Lane Flow Error /h=, -226.000,666.400,0.777,0.438
Iteration,6,,1,Minor arterial,Link 6270,->,6273,time 16:30->17:30,Observed and simulated link count,70,52, Error:, -18,25.714 %,Lane Flow Error /h=, -18.000,633.100,0.111,0.082
Iteration,6,,1,Minor arterial,Link 6273,->,6270,time 16:30->17:30,Observed and simulated link count,106,353, Error:, 247,233.019 %,Lane Flow Error /h=, 247.000,633.100,0.167,0.558
Iteration,6,,1,Minor arterial,Link 8172,->,6185,time 16:30->17:30,Observed and simulated link count,106,437, Error:, 331,312.264 %,Lane Flow Error /h=, 331.000,666.400,0.159,0.656
Iteration,6,,1,Minor arterial,Link 10847,->,5216,time 16:30->17:30,Observed and simulated link count,70,38, Error:, -32,45.714 %,Lane Flow Error /h=, -16.000,633.000,0.111,0.060
Iteration,6,,1,Major arterial,Link 11123,->,5017,time 16:30->17:30,Observed and simulated link count,1203,366, Error:, -837,69.576 %,Lane Flow Error /h=, -418.500,814.400,1.477,0.449
Iteration,6,,1,Major arterial,Link 11124,->,5022,time 16:30->17:30,Observed and simulated link count,818,451, Error:, -367,44.866 %,Lane Flow Error /h=, -183.500,814.400,1.004,0.554
Iteration,6,,1,Major arterial,Link 11125,->,5440,time 16:30->17:30,Observed and simulated link count,842,457, Error:, -385,45.724 %,Lane Flow Error /h=, -192.500,814.400,1.034,0.561
Iteration,6,,1,Major arterial,Link 11126,->,11127,time 16:30->17:30,Observed and simulated link count,1396,103, Error:, -1293,92.622 %,Lane Flow Error /h=, -646.500,814.400,1.714,0.126
Iteration,6,,1,Major arterial,Link 11127,->,11126,time 16:30->17:30,Observed and simulated link count,688,348, Error:, -340,49.419 %,Lane Flow Error /h=, -170.000,814.400,0.845,0.427
Iteration,6,,1,Major arterial,Link 11128,->,5030,time 16:30->17:30,Observed and simulated link count,1403,144, Error:, -1259,89.736 %,Lane Flow Error /h=, -629.500,814.400,1.723,0.177
Iteration,6,,1,Principal arterial,Link 11148,->,5113,time 16:30->17:30,Observed and simulated link count,1842,762, Error:, -1080,58.632 %,Lane Flow Error /h=, -360.000,854.400,2.156,0.892
Iteration,6,,1,Principal arterial,Link 11159,->,5112,time 16:30->17:30,Observed and simulated link count,1549,717, Error:, -832,53.712 %,Lane Flow Error /h=, -416.000,892.000,1.737,0.804
Iteration,6,,1,Principal arterial,Link 11172,->,5210,time 16:30->17:30,Observed and simulated link count,1366,657, Error:, -709,51.903 %,Lane Flow Error /h=, -354.500,892.000,1.531,0.737
Iteration,6,,1,Minor arterial,Link 11173,->,5219,time 16:30->17:30,Observed and simulated link count,777,400, Error:, -377,48.520 %,Lane Flow Error /h=, -377.000,666.400,1.166,0.600
Iteration,6,,1,Minor arterial,Link 11180,->,5211,time 16:30->17:30,Observed and simulated link count,66,39, Error:, -27,40.909 %,Lane Flow Error /h=, -27.000,666.400,0.099,0.059
Iteration,6,,1,Minor arterial,Link 11181,->,11182,time 16:30->17:30,Observed and simulated link count,66,351, Error:, 285,431.818 %,Lane Flow Error /h=, 285.000,666.400,0.099,0.527
Iteration,6,,1,Minor arterial,Link 11182,->,11181,time 16:30->17:30,Observed and simulated link count,100,77, Error:, -23,23.000 %,Lane Flow Error /h=, -23.000,666.400,0.150,0.116
Iteration,6,,1,Minor arterial,Link 11184,->,11257,time 16:30->17:30,Observed and simulated link count,66,358, Error:, 292,442.424 %,Lane Flow Error /h=, 292.000,633.100,0.104,0.565
Iteration,6,,1,Principal arterial,Link 11255,->,5118,time 16:30->17:30,Observed and simulated link count,1514,451, Error:, -1063,70.211 %,Lane Flow Error /h=, -531.500,847.400,1.787,0.532
Iteration,6,,1,Minor arterial,Link 11257,->,11184,time 16:30->17:30,Observed and simulated link count,100,24, Error:, -76,76.000 %,Lane Flow Error /h=, -76.000,633.100,0.158,0.038
Iteration,6,,1,Major arterial,Link 11261,->,5214,time 16:30->17:30,Observed and simulated link count,1117,417, Error:, -700,62.668 %,Lane Flow Error /h=, -350.000,814.400,1.372,0.512
Iteration,6,,1,Minor arterial,Link 11281,->,5214,time 16:30->17:30,Observed and simulated link count,443,237, Error:, -206,46.501 %,Lane Flow Error /h=, -206.000,666.400,0.665,0.356
Iteration,6,,1,Major arterial,Link 11282,->,5208,time 16:30->17:30,Observed and simulated link count,474,251, Error:, -223,47.046 %,Lane Flow Error /h=, -223.000,857.300,0.553,0.293
Iteration,6,,1,Minor arterial,Link 11827,->,5440,time 16:30->17:30,Observed and simulated link count,588,65, Error:, -523,88.946 %,Lane Flow Error /h=, -523.000,666.400,0.882,0.098
Iteration,6,,1,Major arterial,Link 1358,->,3000,time 16:30->17:30,Observed and simulated link count,100,504, Error:, 404,404.000 %,Lane Flow Error /h=, 404.000,600.000,0.167,0.840
Iteration,6,,1,Major arterial,Link 3000,->,1358,time 16:30->17:30,Observed and simulated link count,66,364, Error:, 298,451.515 %,Lane Flow Error /h=, 298.000,600.000,0.110,0.607
Iteration,6,,1,Minor arterial,Link 5175,->,11507,time 16:30->17:30,Observed and simulated link count,106,551, Error:, 445,419.811 %,Lane Flow Error /h=, 222.500,600.000,0.177,0.918
Iteration,6,,1,Minor arterial,Link 11507,->,5175,time 16:30->17:30,Observed and simulated link count,70,374, Error:, 304,434.286 %,Lane Flow Error /h=, 152.000,600.000,0.117,0.623
Iteration,6,,1,Principal arterial,Link 2,->,3,time 16:30->17:30,Observed and simulated link count,2290,843, Error:, -1447,63.188 %,Lane Flow Error /h=, -723.500,847.400,2.702,0.995
Iteration,6,,1,Principal arterial,Link 3,->,2,time 16:30->17:30,Observed and simulated link count,1873,362, Error:, -1511,80.673 %,Lane Flow Error /h=, -755.500,847.400,2.210,0.427
Iteration,7,direction,link name,link_type,Link from node,->,to node,time start time in min->end time in min,,observed link count,simulated link count, Error:, Simulated flow count -  Obs flow count,Abosolute Percentage Error ,,Lane Flow Error /h=,Capacity ,obs voc,simu VOC
Iteration,7,,1,Minor arterial,Link 4804,->,5109,time 16:30->17:30,Observed and simulated link count,214,227, Error:, 13,6.075 %,Lane Flow Error /h=, 13.000,666.400,0.321,0.341
Iteration,7,,1,Minor arterial,Link 4899,->,5030,time 16:30->17:30,Observed and simulated link count,471,51, Error:, -420,89.172 %,Lane Flow Error /h=, -210.000,633.000,0.744,0.081
Iteration,7,,1,Minor arterial,Link 4952,->,5022,time 16:30->17:30,Observed and simulated link count,443,336, Error:, -107,24.153 %,Lane Flow Error /h=, -107.000,666.400,0.665,0.504
