RECORDNAME,INTID,NBL2,NBL,NBT,NBR,NBR2,SBL2,SBL,SBT,SBR,SBR2,EBL2,EBL,EBT,EBR,EBR2,WBL2,WBL,WBT,WBR,WBR2,NEL,NET,NER,NWL,NWT,NWR,SEL,SET,SER,SWL,SWT,SWR,PED,HOLD,
Speed,5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,5587,,,,,,,10857,,10857,,,11259,11259,,,,,5174,5174,,,,,,,,,,,,,,,,
Dest Node,5587,,,,,,,5174,,11259,,,10857,5174,,,,,11259,10857,,,,,,,,,,,,,,,,
StreetName,5587,,,,,,,1000 West,,,,,South Jor,South Jor,,,,,South Jor,,,,,,,,,,,,,,,,,
TurnVolume,5587,,,,,,,0.833333,,0,,,0.333333,51.0833,,,,,7.375,0.25,,,,,,,,,,,,,,,,
Lanes,5587,,,,,,,1,,0,,,2,2,,,,,2,0,,,,,,,,,,,,,,,,
Shared,5587,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Width,5587,,,,,,,12,,12,,,12,12,,,,,12,12,,,,,,,,,,,,,,,,
Storage,5587,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
StLanes,5587,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Grade,5587,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Speed,5587,,,,,,,26,,26,,,36,36,,,,,36,36,,,,,,,,,,,,,,,,
Up Node,5588,,1357,,1357,,,,,,,,,5215,5215,,,11184,11184,,,,,,,,,,,,,,,,,
Dest Node,5588,,5215,,11184,,,,,,,,,11184,1357,,,1357,5215,,,,,,,,,,,,,,,,,
StreetName,5588,,Cent,,,,,,,,,,,9800 Sout,,,,9800 Sout,9800 Sout,,,,,,,,,,,,,,,,,
TurnVolume,5588,,1.79167,,1.33333,,,,,,,,,13.0833,3.33333,,,0.458333,1.33333,,,,,,,,,,,,,,,,,
Lanes,5588,,7,,0,,,,,,,,,1,0,,,1,1,,,,,,,,,,,,,,,,,
Shared,5588,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Width,5588,,12,,12,,,,,,,,,12,12,,,12,12,,,,,,,,,,,,,,,,,
Storage,5588,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
StLanes,5588,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Grade,5588,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Speed,5588,,21,,21,,,,,,,,,29,29,,,24,24,,,,,,,,,,,,,,,,,
Up Node,5589,,1353,1353,1353,,,1322,1322,1322,,,5112,5112,5112,,,5114,5114,5114,,,,,,,,,,,,,,,,
Dest Node,5589,,5112,1322,5114,,,5114,1353,5112,,,1322,5114,1353,,,1353,5112,1322,,,,,,,,,,,,,,,,
StreetName,5589,,Cent,Cent,,,,Cent,Cent,,,,9000 Sout,9000 Sout,,,,9000 Sout,9000 Sout,,,,,,,,,,,,,,,,,
TurnVolume,5589,,1.33333,0.333333,4,,,2.91667,0.25,0,,,0.833333,55,0.625,,,1.79167,14.625,1.54167,,,,,,,,,,,,,,,,
Lanes,5589,,7,7,0,,,7,7,0,,,2,2,0,,,2,2,0,,,,,,,,,,,,,,,,
Shared,5589,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,5589,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,5589,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,5589,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,5589,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,5589,,21,21,21,,,21,21,21,,,39,39,39,,,39,39,39,,,,,,,,,,,,,,,,
Up Node,5592,,1354,1354,1354,,,1323,1323,1323,,,5114,5114,5114,,,1,1,1,,,,,,,,,,,,,,,,
Dest Node,5592,,5114,1323,1,,,1,1354,5114,,,1323,1,1354,,,1354,5114,1323,,,,,,,,,,,,,,,,
StreetName,5592,,Cent,Cent,,,,Cent,Cent,,,,9000 Sout,9000 Sout,,,,9000South,9000South,,,,,,,,,,,,,,,,,
TurnVolume,5592,,0.166667,0.0833333,1.875,,,2.83333,0,0,,,0,58.25,0,,,0.291667,16.9167,0.625,,,,,,,,,,,,,,,,
Lanes,5592,,7,7,0,,,7,7,0,,,2,2,0,,,2,2,0,,,,,,,,,,,,,,,,
Shared,5592,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,5592,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,5592,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,5592,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,5592,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,5592,,16,16,16,,,21,21,21,,,32,32,32,,,32,32,32,,,,,,,,,,,,,,,,
Up Node,5727,,,,,,,,,,,,,5118,,,,,5119,,,,,,,,,,,,,,,,,
Dest Node,5727,,,,,,,,,,,,,5119,,,,,5118,,,,,,,,,,,,,,,,,
StreetName,5727,,,,,,,,,,,,,9000 Sout,,,,,9000 Sout,,,,,,,,,,,,,,,,,
TurnVolume,5727,,,,,,,,,,,,,48.375,,,,,18.0417,,,,,,,,,,,,,,,,,
Lanes,5727,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,
Shared,5727,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Width,5727,,,,,,,,,,,,,12,,,,,12,,,,,,,,,,,,,,,,,
Storage,5727,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
StLanes,5727,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Grade,5727,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Speed,5727,,,,,,,,,,,,,32,,,,,32,,,,,,,,,,,,,,,,,
Up Node,5728,,,5729,,,,,7984,7984,,,,,,,,,,,,,,,,,,1361,1361,,,,,,,
Dest Node,5728,,,7984,,,,,5729,1361,,,,,,,,,,,,,,,,,,7984,5729,,,,,,,
StreetName,5728,,,300 West,,,,,500 West,,,,,,,,,,,,,,,,,,,Cent,Cent,,,,,,,
TurnVolume,5728,,,0,,,,,0,4.70833,,,,,,,,,,,,,,,,,,0,0,,,,,,,
Lanes,5728,,,1,,,,,1,0,,,,,,,,,,,,,,,,,,7,7,,,,,,,
Shared,5728,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,
Width,5728,,,12,,,,,12,12,,,,,,,,,,,,,,,,,,12,12,,,,,,,
Storage,5728,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,
StLanes,5728,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,
Grade,5728,,,0,,,,,0,0,,,,,,,,,,,,,,,,,,0,0,,,,,,,
Speed,5728,,,24,,,,,24,24,,,,,,,,,,,,,,,,,,16,16,,,,,,,
Up Node,5729,,,,,,,5728,,5728,,,5175,5175,,,,,5929,5929,,,,,,,,,,,,,,,,
Dest Node,5729,,,,,,,5929,,5175,,,5728,5929,,,,,5175,5728,,,,,,,,,,,,,,,,
StreetName,5729,,,,,,,300 West,,,,,9800 Sout,9800 Sout,,,,,9800 Sout,,,,,,,,,,,,,,,,,
TurnVolume,5729,,,,,,,0,,0,,,2,2.45833,,,,,1.125,0.0416667,,,,,,,,,,,,,,,,
Lanes,5729,,,,,,,1,,0,,,1,1,,,,,2,0,,,,,,,,,,,,,,,,
Shared,5729,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Width,5729,,,,,,,12,,12,,,12,12,,,,,12,12,,,,,,,,,,,,,,,,
Storage,5729,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
StLanes,5729,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Grade,5729,,,,,,,0,,0,,,0,0,,,,,0,0,,,,,,,,,,,,,,,,
Speed,5729,,,,,,,24,,24,,,24,24,,,,,25,25,,,,,,,,,,,,,,,,
Up Node,5730,,,8172,8172,,,11763,11763,,,,,,,,,1360,,1360,,,,,,,,,,,,,,,,
Dest Node,5730,,,11763,1360,,,1360,8172,,,,,,,,,8172,,11763,,,,,,,,,,,,,,,,
StreetName,5730,,,700 West,,,,700 West,700 West,,,,,,,,,Cent,,,,,,,,,,,,,,,,,,
TurnVolume,5730,,,13.75,1.5,,,0,5.66667,,,,,,,,,0.125,,0,,,,,,,,,,,,,,,,
Lanes,5730,,,1,0,,,1,1,,,,,,,,,7,,0,,,,,,,,,,,,,,,,
Shared,5730,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,
Width,5730,,,12,12,,,12,12,,,,,,,,,12,,12,,,,,,,,,,,,,,,,
Storage,5730,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,
StLanes,5730,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,
Grade,5730,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,
Speed,5730,,,24,24,,,24,24,,,,,,,,,21,,21,,,,,,,,,,,,,,,,
Up Node,5736,,11148,11148,,,,,11146,11146,,,8116,,8116,,,,,,,,,,,,,,,,,,,,,
Dest Node,5736,,8116,11146,,,,,11148,8116,,,11146,,11148,,,,,,,,,,,,,,,,,,,,,
StreetName,5736,,Redwood R,Redwood R,,,,,Redwood R,,,,Sugar Fact,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,5736,,1.75,64.0417,,,,,61.875,1.66667,,,1.54167,,2.375,,,,,,,,,,,,,,,,,,,,,
Lanes,5736,,3,3,,,,,3,0,,,1,,0,,,,,,,,,,,,,,,,,,,,,
Shared,5736,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Width,5736,,12,12,,,,,12,12,,,12,,12,,,,,,,,,,,,,,,,,,,,,
Storage,5736,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
StLanes,5736,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Grade,5736,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Speed,5736,,43,43,,,,,43,43,,,26,,26,,,,,,,,,,,,,,,,,,,,,
Up Node,5820,,5103,5103,,,,,11147,11147,,,1320,,1320,,,,,,,,,,,,,,,,,,,,,
Dest Node,5820,,1320,11147,,,,,5103,1320,,,11147,,5103,,,,,,,,,,,,,,,,,,,,,
StreetName,5820,,1300 West,1300 West,,,,,1300 West,,,,Cent,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,5820,,1.04167,38.6667,,,,,25.0833,1.45833,,,1.45833,,1.04167,,,,,,,,,,,,,,,,,,,,,
Lanes,5820,,1,1,,,,,1,0,,,7,,0,,,,,,,,,,,,,,,,,,,,,
Shared,5820,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Width,5820,,12,12,,,,,12,12,,,12,,12,,,,,,,,,,,,,,,,,,,,,
Storage,5820,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
StLanes,5820,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Grade,5820,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Speed,5820,,32,32,,,,,32,32,,,21,,21,,,,,,,,,,,,,,,,,,,,,
Up Node,5861,,,,,,,,,,,,,,,,,,10872,,,,,,,,,,5441,,,,,,,
Dest Node,5861,,,,,,,,,,,,,,,,,,5441,,,,,,,,,,10872,,,,,,,
StreetName,5861,,,,,,,,,,,,,,,,,,7000 Sout,,,,,,,,,,7000 Sout,,,,,,,
TurnVolume,5861,,,,,,,,,,,,,,,,,,13.5417,,,,,,,,,,34.25,,,,,,,
Lanes,5861,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,
Shared,5861,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
Width,5861,,,,,,,,,,,,,,,,,,12,,,,,,,,,,12,,,,,,,
Storage,5861,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
StLanes,5861,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
Grade,5861,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,
Speed,5861,,,,,,,,,,,,,,,,,,36,,,,,,,,,,36,,,,,,,
Up Node,5863,,,,,,,,,,,,,5524,,,,,5009,,,,,,,,,,,,,,,,,
Dest Node,5863,,,,,,,,,,,,,5009,,,,,5524,,,,,,,,,,,,,,,,,
StreetName,5863,,,,,,,,,,,,,7800 Sout,,,,,7800 Sout,,,,,,,,,,,,,,,,,
TurnVolume,5863,,,,,,,,,,,,,57.0417,,,,,12.625,,,,,,,,,,,,,,,,,
Lanes,5863,,,,,,,,,,,,,2,,,,,2,,,,,,,,,,,,,,,,,
Shared,5863,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Width,5863,,,,,,,,,,,,,12,,,,,12,,,,,,,,,,,,,,,,,
Storage,5863,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
StLanes,5863,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Grade,5863,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
Speed,5863,,,,,,,,,,,,,36,,,,,36,,,,,,,,,,,,,,,,,
Up Node,5868,,6253,,6253,,,,,,,,,5174,5174,,,5216,5216,,,,,,,,,,,,,,,,,
Dest Node,5868,,5174,,5216,,,,,,,,,5216,6253,,,6253,5174,,,,,,,,,,,,,,,,,
StreetName,5868,,River Fron,,,,,,,,,,,South Jor,,,,South Jor,South Jor,,,,,,,,,,,,,,,,,
TurnVolume,5868,,3.45833,,4.33333,,,,,,,,,29.7917,22.4167,,,5.875,4.54167,,,,,,,,,,,,,,,,,
Lanes,5868,,1,,0,,,,,,,,,2,0,,,2,2,,,,,,,,,,,,,,,,,
Shared,5868,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Width,5868,,12,,12,,,,,,,,,12,12,,,12,12,,,,,,,,,,,,,,,,,
Storage,5868,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
StLanes,5868,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Grade,5868,,0,,0,,,,,,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,
Speed,5868,,26,,26,,,,,,,,,36,36,,,27,27,,,,,,,,,,,,,,,,,
Up Node,5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,5929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,6185,,5175,5175,,,,,8172,8172,,,1359,,1359,,,,,,,,,,,,,,,,,,,,,
Dest Node,6185,,1359,8172,,,,,5175,1359,,,8172,,5175,,,,,,,,,,,,,,,,,,,,,
StreetName,6185,,JordGatewa,JordGatewa,,,,,700 West,,,,Cent,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,6185,,3.20833,33.1667,,,,,38.125,0,,,0,,3.125,,,,,,,,,,,,,,,,,,,,,
Lanes,6185,,2,2,,,,,1,0,,,7,,0,,,,,,,,,,,,,,,,,,,,,
Shared,6185,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Width,6185,,12,12,,,,,12,12,,,12,,12,,,,,,,,,,,,,,,,,,,,,
Storage,6185,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
StLanes,6185,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Grade,6185,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Speed,6185,,35,35,,,,,29,29,,,21,,21,,,,,,,,,,,,,,,,,,,,,
Up Node,6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,6253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,6255,,10857,10857,10857,,,5215,5215,5215,,,1356,1356,1356,,,1357,1357,1357,,,,,,,,,,,,,,,,
Dest Node,6255,,1356,5215,1357,,,1357,10857,1356,,,5215,1357,10857,,,10857,1356,5215,,,,,,,,,,,,,,,,
StreetName,6255,,1000 West,1000 West,,,,1000 West,1000 West,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,6255,,0.208333,0.0416667,0.333333,,,0,0.333333,0,,,0,0,0.5,,,0,0,0,,,,,,,,,,,,,,,,
Lanes,6255,,1,1,0,,,1,1,0,,,7,7,0,,,7,7,0,,,,,,,,,,,,,,,,
Shared,6255,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,6255,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,6255,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,6255,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,6255,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,6255,,26,26,26,,,26,26,26,,,21,21,21,,,21,21,21,,,,,,,,,,,,,,,,
Up Node,6256,,5214,5214,5214,,,5232,5232,5232,,,1352,1352,1352,,,1356,1356,1356,,,,,,,,,,,,,,,,
Dest Node,6256,,1352,5232,1356,,,1356,5214,1352,,,5232,1356,5214,,,5214,1352,5232,,,,,,,,,,,,,,,,
StreetName,6256,,1300 West,1300 West,,,,1300 West,1300 West,,,,Cent,Cent,,,,Cent,Cent,,,,,,,,,,,,,,,,,
TurnVolume,6256,,0.791667,6.04167,0,,,3.66667,5.54167,1.25,,,4.16667,0.125,1.41667,,,0,0.208333,2.08333,,,,,,,,,,,,,,,,
Lanes,6256,,1,1,0,,,1,1,0,,,7,7,0,,,7,7,0,,,,,,,,,,,,,,,,
Shared,6256,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,6256,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
Storage,6256,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
StLanes,6256,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Grade,6256,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Speed,6256,,29,29,29,,,29,29,29,,,21,21,21,,,21,21,21,,,,,,,,,,,,,,,,
Up Node,6270,,,10853,,,,,6273,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,6270,,,6273,,,,,10853,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,6270,,,500 West,,,,,500 West,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,6270,,,7.29167,,,,,33.5417,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,6270,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,6270,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,6270,,,12,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,6270,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,6270,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,6270,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,6270,,,24,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,6273,,,6270,,,,,,,,,,,,,,,,,,,,,,,,,10851,,,,,,,
Dest Node,6273,,,10851,,,,,,,,,,,,,,,,,,,,,,,,,6270,,,,,,,
StreetName,6273,,,500 West,,,,,,,,,,,,,,,,,,,,,,,,,500 West,,,,,,,
TurnVolume,6273,,,7.29167,,,,,,,,,,,,,,,,,,,,,,,,,33.5417,,,,,,,
Lanes,6273,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
Shared,6273,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
Width,6273,,,12,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,
Storage,6273,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
StLanes,6273,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
Grade,6273,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,
Speed,6273,,,24,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,
Up Node,7210,,,11763,11763,,,10854,10854,,,,,,,,,10850,,10850,,,,,,,,,,,,,,,,
Dest Node,7210,,,10854,10850,,,10850,11763,,,,,,,,,11763,,10854,,,,,,,,,,,,,,,,
StreetName,7210,,,700 West,,,,500 West,500 West,,,,,,,,,500 West,,,,,,,,,,,,,,,,,,
TurnVolume,7210,,,13.75,0,,,3.29167,5.66667,,,,,,,,,0,,0.0416667,,,,,,,,,,,,,,,,
Lanes,7210,,,1,0,,,1,1,,,,,,,,,1,,0,,,,,,,,,,,,,,,,
Shared,7210,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,
Width,7210,,,12,12,,,12,12,,,,,,,,,12,,12,,,,,,,,,,,,,,,,
Storage,7210,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,
StLanes,7210,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,
Grade,7210,,,0,0,,,0,0,,,,,,,,,0,,0,,,,,,,,,,,,,,,,
Speed,7210,,,24,24,,,24,24,,,,,,,,,24,,24,,,,,,,,,,,,,,,,
Up Node,7984,,5728,5728,,,,,10849,10849,,,11489,,11489,,,,,,,,,,,,,,,,,,,,,
Dest Node,7984,,11489,10849,,,,,5728,11489,,,10849,,5728,,,,,,,,,,,,,,,,,,,,,
StreetName,7984,,500 West,500 West,,,,,500 West,,,,9400 Sout,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,7984,,0,0,,,,,0,0,,,0,,4.70833,,,,,,,,,,,,,,,,,,,,,
Lanes,7984,,1,1,,,,,1,0,,,1,,0,,,,,,,,,,,,,,,,,,,,,
Shared,7984,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Width,7984,,12,12,,,,,12,12,,,12,,12,,,,,,,,,,,,,,,,,,,,,
Storage,7984,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
StLanes,7984,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Grade,7984,,0,0,,,,,0,0,,,0,,0,,,,,,,,,,,,,,,,,,,,,
Speed,7984,,24,24,,,,,24,24,,,30,,30,,,,,,,,,,,,,,,,,,,,,
Up Node,8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,8002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,8116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dest Node,8116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StreetName,8116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TurnVolume,8116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lanes,8116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shared,8116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Width,8116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Storage,8116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,8116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grade,8116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,8116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Up Node,8172,,6185,6185,6185,,,5730,5730,5730,,,3001,3001,3001,,,11489,11489,11489,,,,,,,,,,,,,,,,
Dest Node,8172,,3000,5730,11489,,,11489,6185,3000,,,3000,11489,6185,,,6185,3000,5730,,,,,,,,,,,,,,,,
StreetName,8172,,700 West,700 West,,,,700 West,700 West,,,,9400 South,9400 South,,,,9400 Sout,9400 Sout,,,,,,,,,,,,,,,,,
TurnVolume,8172,,18.2917,14.875,0,,,0.333333,5.375,0.0833333,,,0,4.375,32.75,,,0,0,0,,,,,,,,,,,,,,,,
Lanes,8172,,1,1,0,,,1,1,0,,,1,1,0,,,1,1,0,,,,,,,,,,,,,,,,
Shared,8172,,0,0,0,,,0,0,0,,,0,0,0,,,0,0,0,,,,,,,,,,,,,,,,
Width,8172,,12,12,12,,,12,12,12,,,12,12,12,,,12,12,12,,,,,,,,,,,,,,,,
